time,open,high,low,close,volume
2019-07-17 08:00:00,86.8582720691,86.8582720691,86.8582720691,86.8582720691,121
2019-07-17 09:00:00,86.9160748234,86.9160748234,86.8968072386,86.8968072386,1134
2019-07-17 10:00:00,86.8968072386,87.0509479167,86.5788920902,86.9257086158,634158
2019-07-17 11:00:00,86.9257086158,87.060581709,86.5018217512,86.6559624292,793804
2019-07-17 12:00:00,86.6559624292,86.6944975987,86.5210893359,86.6302402036,538373
2019-07-17 13:00:00,86.6366948445,86.6471956781,86.4418995626,86.5644414016,466536
2019-07-17 14:00:00,86.5692582978,86.8968072386,86.4681034779,86.8679058615,395803
2019-07-17 15:00:00,86.8709886751,87.0220465395,86.829370692,86.8871734463,479953
2019-07-17 16:00:00,86.8871734463,87.0702155014,86.8341875882,86.9546099929,881571
2019-07-17 17:00:00,86.9449762005,86.98351137,86.7233989758,86.9449762005,63868
2019-07-17 18:00:00,86.9449762005,86.9449762005,86.7233989758,86.8271549197,1258
2019-07-17 20:00:00,86.829370692,86.829370692,86.829370692,86.829370692,161
2019-07-18 07:00:00,86.6944975987,86.7041313911,86.6944975987,86.6944975987,400
2019-07-18 09:00:00,86.8486382767,86.8486382767,86.8390044844,86.8390044844,800
2019-07-18 10:00:00,86.713090818,87.1472858404,86.598159675,86.8101031072,786029
2019-07-18 11:00:00,86.8004693149,87.060581709,86.6655962216,86.9449762005,729110
2019-07-18 12:00:00,86.9479626762,87.339961688,86.8919903424,87.1858210099,1044485
2019-07-18 13:00:00,87.1858210099,87.4661643681,87.1569196328,87.3110603108,607925
2019-07-18 14:00:00,87.3206941032,87.4362996117,87.2436237642,87.339961688,486645
2019-07-18 15:00:00,87.339961688,87.9276230229,87.2821589337,87.8890878534,810337
2019-07-18 16:00:00,87.8987216458,88.1877354171,87.8216513068,88.1482368684,1604297
2019-07-18 17:00:00,88.1492002476,88.2262705866,88.1395664552,88.1492002476,77533
2019-07-18 18:00:00,88.3804112647,88.4189464342,88.3515098875,88.390045057,589
2019-07-18 19:00:00,88.390045057,88.390045057,88.1492002476,88.1492002476,1182
2019-07-19 07:00:00,88.1492002476,88.1492002476,88.1492002476,88.1492002476,264
2019-07-19 08:00:00,88.1492002476,88.1492002476,88.1492002476,88.1492002476,541
2019-07-19 09:00:00,88.3322423028,88.3322423028,88.1492002476,88.2455381714,701
2019-07-19 10:00:00,88.3515098875,88.4661520168,87.5519051203,87.7397640716,1007049
2019-07-19 11:00:00,87.725313383,87.8698202687,87.2532575566,87.5133699507,902365
2019-07-19 12:00:00,87.5134662887,87.6193416669,87.2917927261,87.417032027,575783
2019-07-19 13:00:00,87.4118297791,87.8409188916,87.3784968575,87.6915951097,872298
2019-07-19 14:00:00,87.6915951097,87.6915951097,87.5615389126,87.672327525,732348
2019-07-19 15:00:00,87.6675106288,87.8890878534,87.2628913489,87.3014265185,1625597
2019-07-19 16:00:00,87.2917927261,87.4652009889,86.9297548086,86.98351137,2286791
2019-07-19 17:00:00,86.9931451624,87.2147223871,86.8968072386,86.8968072386,750219
2019-07-19 18:00:00,86.7137651835,86.7137651835,86.7137651835,86.7137651835,300
2019-07-19 19:00:00,86.8968072386,86.8968072386,86.8968072386,86.8968072386,100
2019-07-22 06:00:00,87.1376520481,87.1376520481,87.1376520481,87.1376520481,100
2019-07-22 09:00:00,87.2821589337,87.2821589337,87.2821589337,87.2821589337,102
2019-07-22 10:00:00,87.2821589337,87.5230037431,86.752300353,87.3688630651,499633
2019-07-22 11:00:00,87.3784968575,87.8409188916,87.3014265185,87.7349471754,896701
2019-07-22 12:00:00,87.7301302792,87.7734823449,87.2628913489,87.2917927261,896326
2019-07-22 13:00:00,87.2917927261,87.725313383,87.2243561794,87.648243044,587093
2019-07-22 14:00:00,87.6578768364,87.7927499297,87.5324448597,87.7349471754,567537
2019-07-22 15:00:00,87.7349471754,87.7349471754,87.4218489232,87.5952571859,583386
2019-07-22 16:00:00,87.5952571859,87.7349471754,87.5181868469,87.5904402898,1041497
2019-07-22 17:00:00,87.5904402898,87.6000740821,87.571172705,87.5904402898,114504
2019-07-23 07:00:00,87.9854257772,88.0239609467,87.9757919848,87.9757919848,751
2019-07-23 08:00:00,88.0239609467,88.1299326629,87.9950595696,88.1299326629,400
2019-07-23 09:00:00,88.1106650781,88.1299326629,88.1010312857,88.1010312857,1529
2019-07-23 10:00:00,88.0432285315,88.1008386099,86.8679058615,86.9449762005,876455
2019-07-23 11:00:00,86.9546099929,87.0894830862,86.4729203741,86.5885258826,1173506
2019-07-23 12:00:00,86.5788920902,86.675230014,86.2320755646,86.2802445265,816319
2019-07-23 13:00:00,86.2898783189,86.2898783189,85.9141604162,86.0683010942,806444
2019-07-23 14:00:00,86.0731179904,86.2609769418,85.9045266238,86.1453714332,842891
2019-07-23 15:00:00,86.1550052256,86.3091459036,86.063484198,86.2802445265,783992
2019-07-23 16:00:00,86.2808225541,86.829370692,86.2320755646,86.8197368996,1292734
2019-07-23 17:00:00,86.8101031072,87.0316803319,86.3380472808,86.7041313911,679100
2019-07-23 18:00:00,86.6077934673,86.6944975987,86.6077934673,86.6944975987,901
