time,open,high,low,close,volume
2019-08-07 05:00:00,132.546685287,132.556468052,132.282550627,132.556468052,8664
2019-08-07 06:00:00,132.556468052,133.133651197,132.448857635,133.094520136,7152
2019-08-07 07:00:00,133.02604078,133.065171841,132.409726574,132.409726574,13445
2019-08-07 08:00:00,132.409726574,132.634730173,131.969502142,132.204288506,33838
2019-08-07 09:00:00,132.409726574,132.634730173,129.709683387,129.729248918,160505
2019-08-07 10:00:00,130.061862934,130.922746269,128.964627992,130.003166343,4230399
2019-08-07 11:00:00,129.983600812,132.262985097,129.758597213,131.822760664,5889433
2019-08-07 12:00:00,131.812977899,131.989067672,130.619480548,130.971660094,3547285
2019-08-07 13:00:00,130.98144286,131.147749867,130.179256116,130.98682338,2584378
2019-08-07 14:00:00,130.98144286,132.302116157,130.922746269,131.901022785,2686049
2019-08-07 15:00:00,131.89124002,132.576033582,131.404547453,132.536902522,2712616
2019-08-07 16:00:00,132.536902522,132.703209529,131.989067672,132.341247218,4783409
2019-08-07 17:00:00,132.341247218,132.341247218,132.077112559,132.262985097,724075
2019-08-07 18:00:00,132.311898923,132.311898923,132.096678089,132.096678089,2654
2019-08-07 19:00:00,132.096775917,132.546685287,132.096775917,132.507554226,5271
2019-08-07 20:00:00,132.497771461,132.497771461,132.067329793,132.067329793,13745
2019-08-08 05:00:00,132.849951007,132.947778659,132.527119756,132.752123355,2755
2019-08-08 06:00:00,132.947778659,132.947778659,132.947778659,132.947778659,1013
2019-08-08 07:00:00,133.485830743,133.583658395,133.04560631,133.143433962,1102
2019-08-08 08:00:00,133.00647525,133.04560631,132.72277506,132.889082068,28224
2019-08-08 09:00:00,132.801037181,133.29017544,132.563511643,133.29017544,58611
2019-08-08 10:00:00,133.29017544,133.945620706,132.977126954,133.87714135,3367197
2019-08-08 11:00:00,133.867358585,134.904331693,133.657616099,134.811395424,3713207
2019-08-08 12:00:00,134.811395424,135.276076769,134.317365782,135.245652369,2845068
2019-08-08 13:00:00,135.244087127,135.378795803,134.963028284,135.324990595,2253287
2019-08-08 14:00:00,135.324990595,135.388578569,134.846613378,135.158781415,1895235
2019-08-08 15:00:00,135.167488076,135.481514838,134.923897223,135.217380178,1716668
2019-08-08 16:00:00,135.217380178,135.970653096,135.041290405,135.892390975,5254130
2019-08-08 17:00:00,135.872825444,136.225004991,134.00294771,135.88260821,1518574
2019-08-08 18:00:00,135.892390975,135.892390975,135.119650354,135.491297603,21578
2019-08-08 19:00:00,135.520645898,135.520645898,135.05107317,135.442383777,44491
2019-08-08 20:00:00,135.481514838,135.755432262,135.295642299,135.755432262,12131
2019-08-09 05:00:00,135.148900822,135.266294004,135.148900822,135.266294004,470
2019-08-09 06:00:00,135.178249117,135.178249117,135.002159344,135.002159344,325
2019-08-09 07:00:00,134.914114458,134.914114458,134.874983397,134.884766162,2066
2019-08-09 08:00:00,135.002159344,135.217380178,134.708676389,134.894548927,15631
2019-08-09 09:00:00,134.708676389,135.344556125,134.708676389,135.295642299,30330
2019-08-09 10:00:00,135.197814648,136.352180938,134.44454173,134.591283207,2981466
2019-08-09 11:00:00,134.591283207,134.992376579,134.121710479,134.801612658,3770295
2019-08-09 12:00:00,134.796721276,134.884766162,133.495613508,133.730399872,2616983
2019-08-09 13:00:00,133.710834342,134.845635102,133.544527334,134.426932752,2209656
2019-08-09 14:00:00,134.424976199,135.422818247,134.395627904,134.992376579,2487876
2019-08-09 15:00:00,134.992376579,135.33477336,134.835852336,135.03150764,1441088
2019-08-09 16:00:00,135.041290405,135.501080368,134.561934912,134.698893624,4044316
2019-08-09 17:00:00,134.718459154,135.099986996,134.513021086,134.953245518,757786
2019-08-09 18:00:00,134.718459154,134.953245518,134.718459154,134.760231562,6261
2019-08-09 19:00:00,134.757590215,134.904331693,134.757590215,134.904331693,868
2019-08-09 20:00:00,134.855417867,134.904331693,134.738024685,134.738024685,2684
2019-08-12 05:00:00,135.217380178,135.491297603,133.945620706,134.327148548,3586
2019-08-12 06:00:00,134.043448358,134.591283207,133.994534532,134.219538131,2185
2019-08-12 07:00:00,133.994534532,133.994534532,133.730399872,133.974969002,2522
2019-08-12 08:00:00,133.965186236,134.082579418,133.515179039,133.632572221,25368
2019-08-12 09:00:00,134.023882827,134.102047121,133.515179039,134.023882827,34288
2019-08-12 10:00:00,133.974969002,134.865200632,133.446699682,133.838010289,2200926
2019-08-12 11:00:00,133.847793054,134.356496843,133.544527334,134.063013888,2226659
2019-08-12 12:00:00,134.068492237,134.229320896,133.339089265,134.102144949,1957953
2019-08-12 13:00:00,134.092362184,134.385845139,133.710834342,133.867358585,1475781
2019-08-12 14:00:00,133.857575819,133.91627241,133.459906415,133.495613508,1351095
2019-08-12 15:00:00,133.490722126,133.632572221,132.302116157,132.507554226,2591469
2019-08-12 16:00:00,132.507554226,132.996692485,132.448857635,132.859733772,3734152
2019-08-12 17:00:00,132.840168242,133.139618684,132.703209529,132.752123355,1217008
2019-08-12 18:00:00,132.76190612,132.840070414,132.76190612,132.781471651,3418
2019-08-12 19:00:00,132.76190612,132.840168242,132.76190612,132.810819946,3776
2019-08-12 20:00:00,132.840168242,132.996692485,132.840168242,132.986909719,4930
2019-08-13 05:00:00,132.654295704,132.703209529,132.17494021,132.703209529,906
2019-08-13 06:00:00,132.615164643,132.615164643,131.773846838,132.057547028,4443
2019-08-13 07:00:00,131.822760664,132.536902522,131.783629603,132.536902522,750
2019-08-13 08:00:00,132.634730173,132.634730173,132.331464453,132.409726574,10907
2019-08-13 09:00:00,132.576033582,132.6440238,132.214071271,132.360812748,27937
2019-08-13 10:00:00,132.360812748,135.784780558,132.067329793,135.540211429,4368530
2019-08-13 11:00:00,135.510863133,135.745649497,134.826069571,134.953245518,4614055
2019-08-13 12:00:00,134.923897223,135.432601012,134.405410669,135.33477336,2804608
