time,open,high,low,close,volume
2020-07-02 04:30:00,203.819521411,203.819521411,203.819521411,203.819521411,354
2020-07-02 04:45:00,204.007692981,204.007692981,203.522408406,203.522408406,5454
2020-07-02 05:00:00,203.522408406,203.54221594,203.522408406,203.522408406,2271
2020-07-02 05:15:00,203.512504639,203.522408406,203.512504639,203.522408406,753
2020-07-02 05:30:00,203.522408406,203.522408406,203.522408406,203.522408406,1320
2020-07-02 05:45:00,203.423370738,203.492697106,203.32433307,203.492697106,1078
2020-07-02 06:00:00,203.502600873,203.621446075,203.502600873,203.621446075,1349
2020-07-02 06:15:00,203.720483743,203.720483743,203.532312173,203.532312173,1176
2020-07-02 06:30:00,203.403563204,203.403563204,203.373851904,203.373851904,1203
2020-07-02 07:00:00,203.670964909,203.670964909,203.670964909,203.670964909,136
2020-07-02 07:15:00,203.720483743,203.740291277,203.472889572,203.700676209,16124
2020-07-02 07:30:00,203.700676209,203.770002577,203.54221594,203.661061142,5871
2020-07-02 07:45:00,203.651157375,204.017596748,203.453082038,203.819521411,26797
2020-07-02 08:00:00,203.869040245,203.869040245,203.562023474,203.740291277,5126
2020-07-02 08:15:00,203.740192239,204.007593943,203.423370738,203.701666586,38396
2020-07-02 08:30:00,203.700676209,203.869040245,203.423370738,203.423370738,12739
2020-07-02 08:45:00,203.522408406,204.809898095,203.522408406,204.51278509,75335
2020-07-02 09:00:00,204.275094686,204.681149126,204.275094686,204.609842004,23808
2020-07-02 09:15:00,204.611822758,204.710860426,204.225575851,204.364228587,35209
2020-07-02 09:30:00,204.413747421,204.661341592,203.027220065,203.710579976,75769
2020-07-02 09:45:00,203.700676209,205.305086436,203.027220065,205.225856301,3011435
2020-07-02 10:00:00,205.215952535,205.711140876,204.844561278,205.433835405,1866574
2020-07-02 10:15:00,205.433835405,205.562584374,204.601918991,204.938647063,1215093
2020-07-02 10:30:00,204.958454597,205.404124104,204.48218245,204.611822758,1150600
2020-07-02 10:45:00,204.631630292,205.988446348,204.384135158,205.879504912,1438426
2020-07-02 11:00:00,205.879504912,205.968638814,205.215952535,205.701237109,1068449
2020-07-02 11:15:00,205.691333343,205.701237109,204.661341592,204.969447778,1129201
2020-07-02 11:30:00,204.998069664,205.027780965,204.078504914,204.294902219,906438
2020-07-02 11:45:00,204.334517287,204.948451792,204.215672085,204.908935763,797033
2020-07-02 12:00:00,204.899031996,205.097107333,204.453362489,205.038377995,646939
2020-07-02 12:15:00,205.037684732,205.369460921,204.671245359,205.245663835,665828
2020-07-02 12:30:00,205.235760068,205.612103208,205.067396032,205.503161773,548121
2020-07-02 12:45:00,205.51306554,205.820082311,205.394220338,205.76065971,492179
2020-07-02 13:00:00,205.770563477,205.899312446,205.394220338,205.879504912,575815
2020-07-02 13:15:00,205.879504912,205.94883128,205.562584374,205.651718275,457772
2020-07-02 13:30:00,205.661622042,205.943879397,205.522969306,205.844841729,498156
2020-07-02 13:45:00,205.844841729,206.018157648,205.651718275,205.879504912,648547
2020-07-02 14:00:00,205.879504912,205.884456796,205.51306554,205.617055091,478856
2020-07-02 14:15:00,205.617055091,205.73094841,205.314990203,205.448691055,506941
2020-07-02 14:30:00,205.448691055,205.810178545,205.374412804,205.691333343,476606
2020-07-02 14:45:00,205.691333343,205.899312446,205.522969306,205.631910742,479202
2020-07-02 15:00:00,205.614083961,205.73094841,205.433835405,205.722629246,520712
2020-07-02 15:15:00,205.73094841,205.820082311,205.314990203,205.463546705,844743
2020-07-02 15:30:00,205.483354239,205.522969306,205.235760068,205.295182669,625578
2020-07-02 15:45:00,205.300134553,205.493258006,204.978262131,205.118796582,947660
2020-07-02 16:00:00,205.1367224,205.305086436,203.869040245,204.225575851,2865915
2020-07-02 16:15:00,204.275094686,205.42769507,203.809617644,204.275094686,1284002
2020-07-02 16:30:00,204.473170022,204.51278509,204.275094686,204.275094686,29980
2020-07-02 16:45:00,204.413747421,204.502881323,204.393939888,204.502881323,8388
2020-07-02 17:00:00,204.492977556,204.700956659,204.492977556,204.661341592,10037
2020-07-02 17:15:00,204.433554955,204.700956659,204.433554955,204.700956659,6137
2020-07-02 17:30:00,204.681149126,204.681149126,204.463266255,204.463266255,2753
2020-07-02 18:00:00,204.492977556,204.492977556,204.423651188,204.423651188,663
2020-07-02 18:15:00,204.413747421,204.413747421,204.413747421,204.413747421,175
2020-07-02 18:30:00,204.51278509,204.750475494,204.51278509,204.710860426,1920
2020-07-02 18:45:00,204.76037926,204.76037926,204.710860426,204.710860426,345
2020-07-02 19:00:00,204.681149126,204.700956659,204.641534058,204.700956659,1375
2020-07-02 19:15:00,204.710860426,204.710860426,204.661341592,204.710860426,1928
2020-07-02 19:30:00,204.710860426,204.710860426,204.710860426,204.710860426,252
2020-07-02 19:45:00,204.76037926,204.76037926,204.631630292,204.631630292,5857
2020-07-02 20:00:00,204.651437825,204.710860426,204.631630292,204.710860426,1660
2020-07-06 04:15:00,206.196425451,207.077860699,206.196425451,207.077860699,4349
2020-07-06 04:30:00,207.345262404,207.345262404,207.087764466,207.285839803,836
2020-07-06 04:45:00,207.087764466,207.087764466,206.760940161,206.760940161,1464
2020-07-06 05:00:00,207.018438098,207.018438098,207.018438098,207.018438098,670
2020-07-06 05:15:00,207.018438098,207.038245632,206.968919264,206.978823031,1203
2020-07-06 05:30:00,206.968919264,206.968919264,206.968919264,206.968919264,505
2020-07-06 06:00:00,207.087764466,207.087764466,207.008534331,207.087764466,1008
2020-07-06 06:15:00,207.087764466,207.186802134,207.087764466,207.186802134,928
2020-07-06 06:30:00,207.236320968,207.474011372,207.236320968,207.474011372,2435
2020-07-06 06:45:00,207.335358637,207.483915139,206.988726798,207.374973704,3849
2020-07-06 07:00:00,206.978823031,207.454203839,206.978823031,207.345262404,5598
2020-07-06 07:15:00,207.087764466,207.493818906,206.790651461,206.850074062,28665
2020-07-06 07:30:00,206.939207963,206.988726798,206.850074062,206.988726798,13319
