timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,coef,adj_open,adj_high,adj_low
2008-03-19,59.5,69.0,55.0,56.5,12.8683198983,177121500,0.0,1.0,4.390627560281904,13.551593521218583,15.715293327127432,12.526683086840707
2008-03-20,58.47,65.0,57.5,64.35,14.6562192116,49746300,0.0,1.0,4.39062756028299,13.317002910679907,14.80426182989899,13.096077772602953
2008-03-24,67.24,67.7,59.0,59.73,13.6039778323,37391600,0.0,1.0,4.390627560284811,15.314439468338389,15.41920809051917,13.437714584056588
2008-03-25,60.63,64.25,59.82,63.25,14.4056855499,21773000,0.0,1.0,4.390627560271789,13.808959919216395,14.633443424206718,13.624476041027952
2008-03-26,62.5,64.48,61.57,63.96,14.5673936406,10777900,0.0,1.0,4.390627560289201,14.234867144113508,14.685827735239025,14.0230523210091
2008-03-27,64.05,64.74,62.65,62.91,14.3282478726,9957400,0.0,1.0,4.3906275602827325,14.587891849309015,14.745044782580258,14.269030825280403
2008-03-28,63.1,63.44,62.16,62.76,14.2940841915,6168800,0.0,1.0,4.390627560268627,14.37152186876434,14.44895954602868,14.15742946691587
2008-03-31,62.7,63.48,62.05,62.36,14.2029810417,5539300,0.0,1.0,4.390627560292507,14.28041871896392,14.458069860922322,14.13237610066525
2008-04-01,63.0,63.68,60.31,61.61,14.032162636,15102700,0.0,1.0,4.3906275602833595,14.348746081285507,14.503621435813667,13.736077399402047
2008-04-02,61.79,62.32,60.5,62.32,14.1938707268,10959100,0.0,1.0,4.390627560270165,14.073159053417395,14.193870726800002,13.77935139556162
2008-04-03,61.93,66.29,61.82,65.5,14.918140767,25217000,0.0,1.0,4.390627560298312,14.105045155729924,15.098069487701222,14.079991789556336
2008-04-04,64.87,65.32,63.75,64.48,14.6858277353,9098600,0.0,1.0,4.390627560270971,14.774653306279637,14.877144349717678,14.519564487056064
2008-04-07,65.02,65.8,64.02,65.04,14.8133721449,7075400,0.0,1.0,4.390627560274464,14.808816987413868,14.986468129373002,14.581059113107287
2008-04-08,65.2,68.24,64.81,68.09,15.5080336615,13481400,0.0,1.0,4.390627560284394,14.84981340475547,15.542197342645908,14.760987833776104
2008-04-09,68.35,68.72,65.61,65.79,14.9841905506,12081100,0.0,1.0,4.390627560283237,15.567250708823677,15.651521122316945,14.943194133224894
2008-04-10,66.67,66.73,65.11,66.11,15.0570730704,5593000,0.0,1.0,4.390627560276809,15.184617480011617,15.198282952470006,14.82931519609354
2008-04-11,65.25,66.77,65.25,66.11,15.0570730704,6605400,0.0,1.0,4.390627560276809,14.861201298496447,15.207393267442262,14.861201298496447
2008-04-14,66.98,67.24,65.53,65.68,14.9591371844,7110900,0.0,1.0,4.390627560290964,15.25522242099744,15.314439468316927,14.924973503254138
2008-04-15,66.54,66.55,64.0,64.35,14.6562192116,5972000,0.0,1.0,4.39062756028299,15.155008956330445,15.157286535073505,14.576503955592852
2008-04-16,65.0,66.95,64.56,66.14,15.0639058066,6284200,0.0,1.0,4.390627560285319,14.80426182989114,15.248389684787874,14.704048365196492
2008-04-17,66.47,67.75,66.01,67.04,15.2688878935,5614900,0.0,1.0,4.39062756027825,15.139065905145358,15.43059598425753,15.034297282964422
2008-04-18,68.1,70.447,67.2,69.0,15.7152933271,26024900,0.0,1.0,4.390627560289568,15.510311240224782,16.04485897122049,15.305329153349566
2008-04-21,69.7,72.5,68.85,70.97,16.1639763395,14712000,0.0,1.0,4.390627560284793,15.874723839131322,16.512445887188246,15.681129645971183
2008-04-22,72.1,72.4,70.0,70.28,16.0068234062,11839400,0.0,1.0,4.3906275602927005,16.421342737436255,16.489670099727945,15.943051201394422
2008-04-23,71.15,71.7,69.69,70.08,15.9612718314,9329900,0.0,1.0,4.3906275602758855,16.204972756907964,16.330239587776543,15.872446260420462
2008-04-24,71.2,72.99,70.04,72.3,16.4668943123,9521700,0.0,1.0,4.390627560292002,16.216360650563765,16.62404724557091,15.952161516369186
2008-04-25,76.0,76.08,73.91,75.1,17.1046163604,25365000,0.0,1.0,4.390627560280676,17.309598447275633,17.327819077220134,16.833584489975554
2008-04-28,76.22,77.29,74.9,75.63,17.2253280338,33129300,0.0,1.0,4.390627560276169,17.359705179640834,17.603406105148782,17.059064785556263
2008-04-29,73.28,80.88,71.0,80.88,18.4210568739,49327100,0.0,1.0,4.390627560278334,16.690097029171515,18.4210568739,16.170809075752967
2008-04-30,81.21,84.81,81.07,83.45,19.0063946108,36885900,0.0,1.0,4.390627560293903,18.49621697235552,19.31614531985558,18.46433086995274
2008-05-01,84.68,87.64,83.9,85.4,19.4505224657,29098900,0.0,1.0,4.3906275602929705,19.286536796199954,19.96070010414459,19.10888565424157
2008-05-02,87.25,87.5,81.0,82.75,18.8469640988,34162200,0.0,1.0,4.390627560290665,19.871874533175834,19.92881400175227,18.448387818764957
2008-05-05,82.85,85.5,80.82,85.06,19.3730847885,17594300,0.0,1.0,4.390627560278485,18.869739886282918,19.473298253194805,18.407391401440982
2008-05-06,85.39,88.15,84.75,87.53,19.935646738,18978300,0.0,1.0,4.390627560286577,19.44824488698526,20.07685662006969,19.302479847429453
2008-05-07,88.99,89.84,87.66,88.5,20.1565718761,25116200,0.0,1.0,4.390627560281518,20.26817323451004,20.461767427670328,19.965255261682778
2008-05-08,89.5,89.75,85.94,87.3,19.8832624269,23209100,0.0,1.0,4.390627560288704,20.384329750372853,20.441269218949312,19.573511717844056
2008-05-09,85.77,86.6699,82.52,82.86,18.872017465,23578000,0.0,1.0,4.390627560284531,19.534792879230626,19.73975219031865,18.794579787735938
2008-05-12,83.73,84.48,78.1,81.9,18.6533699057,36867900,0.0,1.0,4.390627560276571,19.070166815680842,19.240985221410696,17.787889983335408
2008-05-13,81.75,83.5,80.79,82.38,18.7626936853,13312400,0.0,1.0,4.390627560292274,18.619206224487435,19.017782504522337,18.40055866515401
2008-05-14,83.34,84.35,81.45,82.23,18.7285300042,12850100,0.0,1.0,4.390627560281526,18.981341244679896,19.211376697729172,18.550878862241152
2008-05-15,82.45,82.93,81.11,82.25,18.7330851617,9172200,0.0,1.0,4.390627560278274,18.778636736561275,18.88796051622834,18.473441184990723
2008-05-16,82.71,82.85,81.26,82.37,18.7604161066,8516700,0.0,1.0,4.390627560282198,18.837853783864098,18.869739886266963,18.50760486612014
2008-05-19,82.31,84.74,82.15,83.32,18.9767860872,11368300,0.0,1.0,4.390627560280085,18.74675063415065,19.30020226871493,18.710309374261644
2008-05-20,82.88,83.84,81.91,82.74,18.8446865201,10175500,0.0,1.0,4.390627560280633,18.876572622502877,19.09522018183689,18.655647484425806
2008-05-21,82.38,83.43,80.52,80.85,18.4142241376,10457900,0.0,1.0,4.390627560295218,18.76269368528742,19.001839453308204,18.339064039079183
2008-05-22,80.57,80.6,76.16,77.31,17.6079612626,21320900,0.0,1.0,4.390627560284874,18.35045193283769,18.35728466906687,17.34603970714805
2008-05-23,75.79,77.31,75.12,76.35,17.3893137033,10549100,0.0,1.0,4.390627560276339,17.26176929368837,17.607961262634227,17.10917151790303
2008-05-27,76.92,78.94,74.36,78.74,17.9336550229,15694100,0.0,1.0,4.390627560274503,17.519135691662026,17.979206597761312,16.936075533437183
2008-05-28,80.29,81.95,79.55,81.92,18.6579250632,13249000,0.0,1.0,4.390627560273307,18.286679728080177,18.6647577994292,18.11813890109326
2008-05-29,83.28,86.95,83.01,85.25,19.4163587846,25153300,0.0,1.0,4.390627560282604,18.967675772216868,19.80354717092047,18.906181146154207
2008-05-30,86.01,87.56,85.81,86.36,19.6691700251,18004000,0.0,1.0,4.390627560278102,19.589454769092765,19.94247947426767,19.543903194231486
2008-06-02,86.21,86.95,84.6,86.07,19.6031202415,9214000,0.0,1.0,4.390627560289557,19.635006343902816,19.803547170889107,19.26831616627048
2008-06-03,87.01,87.95,86.03,87.56,19.9424794742,12102900,0.0,1.0,4.390627560293002,19.81721264333191,20.03130504517919,19.594009926512403
2008-06-04,87.08,88.1,85.28,85.48,19.4687430957,10171100,0.0,1.0,4.390627560280443,19.83315569459003,20.065468726382427,19.423191520838746
2008-06-05,86.46,87.24,85.59,87.24,19.8695969545,6764900,0.0,1.0,4.39062756027581,19.69194581254092,19.8695969545,19.49379646189426
2008-06-06,85.9,85.99,83.55,83.65,19.0519461857,10437000,0.0,1.0,4.390627560284942,19.564401402888585,19.584899611576123,19.029170398269397
2008-06-09,84.0,84.95,80.56,82.14,18.7080317955,11310000,0.0,1.0,4.390627560284446,19.131661441709277,19.348031422300036,18.34817435409642
2008-06-10,80.05,82.87,79.61,80.31,18.2912348855,9012100,0.0,1.0,4.390627560289223,18.23201783818049,18.87429504372289,18.13180437348593
2008-06-11,81.0,81.0,77.6,77.74,17.7058971486,14249100,0.0,1.0,4.390627560272871,18.44838781883972,18.44838781883972,17.674011046197066
2008-06-12,78.95,80.77,78.55,79.56,18.1204164798,11151400,0.0,1.0,4.39062756028211,17.981484176473227,18.39600350771048,17.890381026750752
2008-06-13,80.15,81.81,80.15,81.53,18.5690994922,7672300,0.0,1.0,4.390627560278133,18.254793625657182,18.63287169700579,18.254793625657182
2008-06-16,81.34,83.5,81.1,83.27,18.9653981935,8596000,0.0,1.0,4.390627560276539,18.525825496088512,19.017782504590492,18.471163606254954
2008-06-17,84.1,84.98,83.68,84.67,19.2842592175,8319400,0.0,1.0,4.390627560283156,19.154437229145508,19.3548641585349,19.058778921936934
2008-06-18,83.7,84.7,83.44,83.86,19.0997753393,8431000,0.0,1.0,4.390627560285924,19.06333407941104,19.291091953717025,19.004117032091482
2008-06-19,83.48,84.4,81.6201,84.27,19.1931560678,9231300,0.0,1.0,4.39062756027802,19.013227347097953,19.222764591459836,18.58962047667548
2008-06-20,83.3299,84.5,82.75,83.57,19.0337255558,10636700,0.0,1.0,4.39062756027468,18.979040890178993,19.245540378905112,18.846964098868614
2008-06-23,83.81,84.35,81.02,81.06,18.4620532913,7535300,0.0,1.0,4.390627560272425,19.088387445643384,19.211376697768994,18.452942976327726
2008-06-24,80.06,82.94,78.51,82.66,18.8264658901,12472800,0.0,1.0,4.390627560293576,18.23429541690547,18.890238094905566,17.88127071173181
2008-06-25,83.36,84.42,81.86,82.06,18.6898111656,12677900,0.0,1.0,4.3906275602739955,18.985896402198584,19.227319748963588,18.644259590738677
2008-06-26,80.6,80.74,78.02,79.1,18.0156478576,19140700,0.0,1.0,4.390627560286777,18.357284669058913,18.389170771461746,17.769669353349585
2008-06-27,78.8,82.87,78.55,82.6,18.8128004177,44005700,0.0,1.0,4.390627560279961,17.94732049533608,18.874295043762704,17.890381026759506
2008-06-30,82.0,82.84,80.3,81.31,18.5189927598,12325300,0.0,1.0,4.390627560290603,18.67614569307096,18.867462307487788,18.288957306751197
2008-07-01,79.2,81.41,79.2,81.41,18.5417685473,11230400,0.0,1.0,4.3906275602741625,18.03842364508242,18.5417685473,18.03842364508242
2008-07-02,81.9,82.4,79.3,79.42,18.0885303774,8451000,0.0,1.0,4.3906275602814135,18.653369905679426,18.767248842832537,18.061199432483253
2008-07-03,79.36,79.81,77.25,78.07,17.7810572471,7184700,0.0,1.0,4.390627560278105,18.07486490495525,18.177355948393124,17.59429579016876
2008-07-07,78.5,79.94,74.0,75.62,17.223050455,19986100,0.0,1.0,4.390627560290684,17.878993133000527,18.20696447200079,16.8540826986247
2008-07-08,74.89,79.5,72.25,79.06,18.0065375426,23949100,0.0,1.0,4.390627560293547,17.05678720674569,18.10675100729446,16.455506418578928
2008-07-09,79.0,79.1,75.4,75.87,17.2799899236,13830500,0.0,1.0,4.390627560284696,17.992872070177935,18.01564785760854,17.17294372267616
2008-07-10,75.76,77.62,73.89,77.25,17.5942957901,13203000,0.0,1.0,4.390627560295265,17.254936557384802,17.678566203593036,16.829029332433514
2008-07-11,75.6,77.45,74.0,74.55,16.9793495295,13661300,0.0,1.0,4.390627560288837,17.218495297521127,17.639847364986924,16.854082698631792
2008-07-14,75.6,76.18,72.5,72.58,16.5306665171,10669900,0.0,1.0,4.3906275602934866,17.21849529750289,17.35059486460014,16.512445887155554
2008-07-15,71.26,71.31,67.29,68.42,15.58319376,21067200,0.0,1.0,4.390627560290311,16.230026123028356,16.241414016743644,15.325827362034493
2008-07-16,68.33,72.56,66.51,72.23,16.4509512611,23112200,0.0,1.0,4.39062756029163,15.562695551307806,16.526111359620877,15.14817622007145
2008-07-17,73.7,75.06,71.35,75.06,17.0955060454,16817200,0.0,1.0,4.390627560287804,16.78575533634399,17.0955060454,16.25052433172515
2008-07-18,74.24,74.49,72.12,73.4,16.7174279741,11658000,0.0,1.0,4.390627560275256,16.908744588517493,16.965684057094126,16.42589789498763
2008-07-21,73.91,74.94,71.57,71.9,16.3757911626,13234300,0.0,1.0,4.390627560286033,16.833584489955015,17.068175100490176,16.30063106407902
2008-07-22,69.6,74.23,67.9,74.05,16.8654705924,16352000,0.0,1.0,4.39062756027506,15.851948051735855,16.90646700977518,15.464759665414723
2008-07-23,73.5,75.0,72.6,73.25,16.6832642929,12485700,0.0,1.0,4.390627560289473,16.74020376147645,17.081840572935153,16.535221674601225
2008-07-24,72.92,73.73,69.96,70.08,15.9612718314,9156400,0.0,1.0,4.3906275602758855,16.60810419443048,16.792588072618752,15.933940886483219
2008-07-25,70.54,72.35,69.07,71.96,16.3894566351,9672700,0.0,1.0,4.390627560274876,16.06604045358469,16.47828220607956,15.731236378354046
