time,open,high,low,close,volume
2021-07-02 20:00:00,155.72,155.75,155.72,155.75,2826
2021-07-02 19:00:00,155.85,155.85,155.67,155.72,4099
2021-07-02 18:00:00,155.95,155.95,155.75,155.95,2965
2021-07-02 17:00:00,156.03,156.3,155.88,155.88,160209
2021-07-02 16:00:00,155.9701,156.32,155.88,156.03,2445397
2021-07-02 15:00:00,155.95,156.15,155.88,155.975,997182
2021-07-02 14:00:00,155.96,156.145,155.87,155.95,1008436
2021-07-02 13:00:00,155.545,156.08,155.45,155.945,985445
2021-07-02 12:00:00,155.51,155.565,155.16,155.54,918373
2021-07-02 11:00:00,155.375,155.79,155.12,155.5099,1741315
2021-07-02 10:00:00,156.19,156.36,155.22,155.395,1797562
2021-07-02 09:00:00,156.18,156.6,155.8604,156.0,43100
2021-07-02 08:00:00,156.25,156.3,156.19,156.3,1754
2021-07-02 07:00:00,156.18,156.18,156.18,156.18,975
2021-07-02 06:00:00,156.35,156.35,156.35,156.35,154
2021-07-02 05:00:00,156.18,156.18,156.18,156.18,150
2021-07-01 20:00:00,156.248738291,156.248738291,156.199025043,156.248738291,1800
2021-07-01 19:00:00,156.199025043,156.298451539,156.189082393,156.298451539,1781
2021-07-01 18:00:00,156.218910342,156.288508889,156.179139744,156.27856624,5385
2021-07-01 17:00:00,156.179139744,156.596731027,153.444911107,156.179139744,223635
2021-07-01 16:00:00,156.02005735,156.238795641,155.841089658,156.199025043,2151378
2021-07-01 15:00:00,156.059827949,156.079713248,155.612408717,156.015086026,966080
2021-07-01 14:00:00,155.761548461,156.099598547,155.701892564,156.069770598,987779
2021-07-01 13:00:00,155.55275282,155.851827719,155.383727777,155.766519786,795348
2021-07-01 12:00:00,155.483154273,156.074741923,155.433441025,155.562695469,1274199
2021-07-01 11:00:00,154.956094418,155.761548461,154.81699675,155.473211623,1467071
2021-07-01 10:00:00,155.413555725,155.801319059,154.523688587,154.946251195,1674320
2021-07-01 09:00:00,155.426381743,155.731720512,155.105433015,155.55275282,93831
2021-07-01 08:00:00,155.532867521,155.532867521,155.105333588,155.274358631,9127
2021-07-01 07:00:00,155.204760084,155.204760084,155.105333588,155.115276238,1162
2021-07-01 06:00:00,155.622351367,155.622351367,155.622351367,155.622351367,658
2021-07-01 05:00:00,155.751605812,156.099598547,155.751605812,156.099598547,674
2021-06-30 20:00:00,154.966136494,155.005907092,154.906480596,155.005907092,10238
2021-06-30 19:00:00,154.906480596,154.956193844,154.906480596,154.956193844,7899
2021-06-30 18:00:00,154.677799656,154.936308545,154.677799656,154.807054101,664
2021-06-30 17:00:00,154.647971707,154.856767348,154.449118715,154.856767348,705264
2021-06-30 16:00:00,154.501814758,154.906480596,154.111068629,154.57837316,2447174
2021-06-30 15:00:00,154.439176066,154.672828331,154.319864271,154.507780348,900060
2021-06-30 14:00:00,154.911451921,154.93133722,154.21546645,154.458961938,1006376
2021-06-30 13:00:00,154.469004015,155.184874785,154.459061365,154.916423246,851661
2021-06-30 12:00:00,154.309921621,154.757340853,153.802846492,154.469004015,1113723
2021-06-30 11:00:00,154.051412732,154.667857006,153.723305295,154.299978972,2197147
2021-06-30 10:00:00,153.017377175,154.10112598,152.719097687,154.046441407,1366710
2021-06-30 09:00:00,152.818524183,153.096918371,152.818524183,153.096918371,4593
2021-06-30 08:00:00,152.788696234,153.057147773,152.788696234,153.017377175,1723
2021-06-30 05:00:00,152.917950679,152.917950679,152.917950679,152.917950679,185
2021-06-29 20:00:00,153.265943414,153.355427261,153.216230166,153.355427261,4084
2021-06-29 19:00:00,153.355427261,153.395197859,153.265943414,153.265943414,789
2021-06-29 18:00:00,153.315656662,153.335541961,153.256000765,153.335541961,2108
2021-06-29 17:00:00,153.256000765,154.449118715,153.256000765,153.256000765,634308
2021-06-29 16:00:00,153.022348499,153.539366278,152.917950679,153.256000765,2109427
2021-06-29 15:00:00,153.380283885,153.380283885,152.729040336,153.024933588,1840337
2021-06-29 14:00:00,153.514509654,153.55010434,153.176459568,153.37531256,877882
2021-06-29 13:00:00,154.344720895,154.455879717,153.295771363,153.484681705,1366201
2021-06-29 12:00:00,154.32980692,154.884606767,154.299978972,154.349692219,1198202
2021-06-29 11:00:00,154.57837316,155.398641751,154.170724527,154.319864271,2153009
2021-06-29 10:00:00,154.111068629,155.413555725,153.693477347,154.56843051,2949963
2021-06-29 09:00:00,153.216329593,154.399405467,153.11680367,154.011642133,35614
2021-06-29 08:00:00,153.226172816,153.633821449,153.166516918,153.61393615,10122
2021-06-29 07:00:00,153.594050851,153.594050851,153.514509654,153.514509654,770
