time,open,high,low,close,volume
2019-07-19 05:00:00,110.798063425,110.798063425,110.702291912,110.711869064,400
2019-07-19 09:00:00,110.529903189,110.529903189,110.529903189,110.529903189,1000
2019-07-19 10:00:00,110.616097551,110.731023366,110.233011499,110.577788945,817719
2019-07-19 11:00:00,110.582577521,111.047069359,110.510748886,110.999183603,651151
2019-07-19 12:00:00,110.989606451,111.008664983,110.735811942,110.893834938,441400
2019-07-19 13:00:00,110.893834938,110.9800293,110.654406156,110.89776157,309434
2019-07-19 14:00:00,110.896803855,110.898623514,110.482017432,110.558634643,513097
2019-07-19 15:00:00,110.549057492,110.663983307,110.386245919,110.558634643,423403
2019-07-19 16:00:00,110.568211794,110.568211794,110.146817137,110.165971439,1426772
2019-07-19 17:00:00,110.146817137,110.233011499,109.897811203,109.897811203,633141
2019-07-19 18:00:00,109.897811203,109.897811203,109.897811203,109.897811203,100
2019-07-19 20:00:00,110.233011499,110.233011499,110.233011499,110.233011499,194
2019-07-22 06:00:00,110.280897255,110.31920586,110.204280045,110.31920586,671
2019-07-22 07:00:00,110.376668768,110.376668768,110.376668768,110.376668768,500
2019-07-22 10:00:00,110.175548591,110.563423218,109.830771144,110.178613279,478709
2019-07-22 11:00:00,110.194702893,110.414977373,109.734999631,110.051045624,700469
2019-07-22 12:00:00,110.060622775,110.180337166,109.8786569,110.031891321,398559
2019-07-22 13:00:00,110.041468472,110.328783012,109.936119808,110.24258865,314889
2019-07-22 14:00:00,110.252165801,110.31920586,110.108508532,110.223434347,315610
2019-07-22 15:00:00,110.223434347,110.24258865,110.041468472,110.223434347,288018
2019-07-22 16:00:00,110.223434347,110.472440281,110.070199926,110.414977373,813245
2019-07-22 17:00:00,110.424554525,110.424554525,110.424554525,110.424554525,46277
2019-07-23 09:00:00,110.692714761,110.817217728,110.692714761,110.817217728,678
2019-07-23 10:00:00,110.75975482,111.142840872,110.258774036,110.367091617,602520
2019-07-23 11:00:00,110.357514465,110.501171735,109.169947704,109.553033756,1386708
2019-07-23 12:00:00,109.553033756,109.562610907,109.208256309,109.342336427,722787
2019-07-23 13:00:00,109.332759276,109.418953638,109.179524855,109.313604973,535148
2019-07-23 14:00:00,109.313604973,109.524302302,109.169947704,109.447685092,737986
2019-07-23 15:00:00,109.43810794,109.514725151,109.313604973,109.351913579,567636
2019-07-23 16:00:00,109.351913579,109.380645033,109.021501859,109.055021888,1654985
2019-07-23 17:00:00,109.035867586,109.112484796,109.035867586,109.06459904,151124
2019-07-23 18:00:00,108.710244441,108.710244441,108.710244441,108.710244441,500
2019-07-23 19:00:00,109.035867586,109.035867586,109.035867586,109.035867586,134
2019-07-23 20:00:00,109.562610907,109.869079749,109.562610907,109.869079749,1000
2019-07-24 10:00:00,108.987981829,109.035867586,108.389409873,108.882441622,742880
2019-07-24 11:00:00,108.863478862,109.065652526,108.183596891,108.308004087,1535237
2019-07-24 12:00:00,108.308004087,108.346312692,107.934495186,107.982380942,1224122
2019-07-24 13:00:00,107.991958094,108.264906906,107.924918034,108.006994221,869847
2019-07-24 14:00:00,108.001822559,108.159558241,107.814780794,107.944072337,909278
2019-07-24 15:00:00,107.934495186,107.972803791,107.532254831,107.766895038,971671
2019-07-24 16:00:00,107.765075379,107.968015215,107.656757798,107.838723673,1759691
2019-07-24 17:00:00,107.838723673,107.838723673,107.666334949,107.666334949,91279
2019-07-24 20:00:00,108.212232574,108.212232574,108.212232574,108.212232574,120
2019-07-25 06:00:00,107.647180647,107.666334949,107.647180647,107.647180647,300
2019-07-25 08:00:00,107.666334949,107.666334949,107.666334949,107.666334949,175
2019-07-25 09:00:00,107.857877975,107.857877975,107.685489252,107.685489252,350
2019-07-25 10:00:00,107.838723673,108.020689548,106.670311214,107.685489252,855333
2019-07-25 11:00:00,107.666334949,107.920129459,107.340711805,107.8530894,1234728
2019-07-25 12:00:00,107.848300824,108.063786728,107.608872041,107.618449193,800340
2019-07-25 13:00:00,107.608872041,107.74295216,107.311980351,107.714220706,677520
2019-07-25 14:00:00,107.719009281,108.049421001,107.661642145,107.905763732,449418
2019-07-25 15:00:00,107.900975156,108.197866847,107.886609429,107.934495186,397412
2019-07-25 16:00:00,107.924918034,108.130826787,107.771779385,108.030266699,1257432
2019-07-25 17:00:00,108.001535245,108.001535245,108.001535245,108.001535245,526499
2019-07-25 19:00:00,108.001535245,108.001535245,108.001535245,108.001535245,100
2019-07-26 08:00:00,108.058998153,108.058998153,108.058998153,108.058998153,150
2019-07-26 09:00:00,108.221809725,108.719821593,108.221809725,108.662358685,1233
2019-07-26 10:00:00,108.518701415,109.074176191,108.106883909,108.978404678,711713
2019-07-26 11:00:00,108.968827527,109.610496664,108.863478862,109.385433608,642343
2019-07-26 12:00:00,109.380645033,109.495570848,109.165159128,109.495570848,646568
2019-07-26 13:00:00,109.505147999,109.750514616,109.418953638,109.706268177,428758
2019-07-26 14:00:00,109.706268177,109.773308236,109.481205121,109.600919513,387952
2019-07-26 15:00:00,109.591342361,109.65838242,109.332759276,109.652253044,471925
2019-07-26 16:00:00,109.65838242,110.02231417,109.653593845,109.8786569,955795
2019-07-26 17:00:00,109.8786569,109.8786569,109.706268177,109.706268177,218697
2019-07-29 09:00:00,110.280897255,110.280897255,110.232915727,110.232915727,1358
2019-07-29 10:00:00,110.127662834,110.596943248,109.754153933,110.510748886,698452
2019-07-29 11:00:00,110.510748886,111.042280784,110.261742952,110.893834938,1106560
2019-07-29 12:00:00,110.90341209,111.181149478,110.836372031,111.094955116,963767
2019-07-29 13:00:00,111.094955116,111.161995175,110.596943248,110.865103485,780522
2019-07-29 14:00:00,110.867593544,111.075800813,110.558634643,110.740600518,726834
2019-07-29 15:00:00,110.740600518,110.90092203,110.692714761,110.865103485,468258
2019-07-29 16:00:00,110.874680636,111.296075293,110.79327485,110.999183603,1390579
