time,open,high,low,close,volume
2021-01-11 08:35:00,136.292561839,136.292561839,136.292561839,136.292561839,115
2021-01-11 08:45:00,136.291574218,136.291574218,136.291574218,136.291574218,622
2021-01-11 08:55:00,136.78538427,136.78538427,136.78538427,136.78538427,331
2021-01-11 09:30:00,136.933527285,136.943403486,136.933527285,136.943403486,676
2021-01-11 09:35:00,137.032289296,137.713747167,137.002660693,137.397708734,369699
2021-01-11 09:40:00,137.456768416,137.45696594,137.121175105,137.219937115,75136
2021-01-11 09:45:00,137.111298904,137.190308512,136.97303209,137.121175105,45766
2021-01-11 09:50:00,137.175494211,137.180432311,136.607612651,136.607612651,61593
2021-01-11 09:55:00,136.607612651,137.032289296,136.49897444,136.577984048,550550
2021-01-11 10:00:00,136.59773645,136.913774883,136.558231646,136.824889074,40519
2021-01-11 10:05:00,136.844641476,136.864393878,136.380460028,136.449593435,44383
2021-01-11 10:10:00,136.439717234,136.513788742,136.21256461,136.252069414,118647
2021-01-11 10:15:00,136.252069414,136.347572278,136.242193213,136.261945615,41735
2021-01-11 10:20:00,136.271821816,136.538479244,136.242193213,136.538479244,73410
2021-01-11 10:25:00,136.558231646,136.893923719,136.538479244,136.893923719,37663
2021-01-11 10:30:00,136.864393878,137.121175105,136.834765275,137.121175105,45705
2021-01-11 10:35:00,137.121175105,137.210060914,136.992784492,136.992784492,43936
2021-01-11 10:40:00,136.982908291,137.061917899,136.844641476,136.923651084,34789
2021-01-11 10:45:00,136.923651084,136.992586968,136.748842326,136.805136672,31477
2021-01-11 10:50:00,136.78538427,136.800198571,136.656993657,136.750817566,31246
2021-01-11 10:55:00,136.755755667,136.755755667,136.49403634,136.508850641,37045
2021-01-11 11:00:00,136.479222038,136.573045948,136.331079023,136.40021243,57190
2021-01-11 11:05:00,136.390336229,136.469345837,136.242193213,136.350831425,54677
2021-01-11 11:10:00,136.350831425,136.380460028,136.242193213,136.252069414,52061
2021-01-11 11:15:00,136.242193213,136.261945615,136.143431203,136.163183605,87652
2021-01-11 11:20:00,136.179973147,136.439717234,136.179973147,136.419964832,37228
2021-01-11 11:25:00,136.410088631,136.538479244,136.331079023,136.525047611,52618
2021-01-11 11:30:00,136.528603043,136.568107847,136.316264721,136.439717234,37317
2021-01-11 11:35:00,136.439717234,136.607612651,136.390336229,136.49897444,51517
2021-01-11 11:40:00,136.489098239,136.676746059,136.429841033,136.439717234,46844
2021-01-11 11:45:00,136.449593435,136.469345837,136.350831425,136.380460028,21245
2021-01-11 11:50:00,136.370583827,136.390336229,136.261945615,136.390336229,57612
2021-01-11 11:55:00,136.390336229,136.518726842,136.370583827,136.489098239,35932
2021-01-11 12:00:00,136.48277747,136.484061376,136.262933235,136.281698017,24188
2021-01-11 12:05:00,136.271821816,136.31132662,136.133555002,136.291574218,28970
2021-01-11 12:10:00,136.287623738,136.390336229,136.252069414,136.370583827,26903
2021-01-11 12:15:00,136.370583827,136.410088631,136.242193213,136.385398128,35795
2021-01-11 12:20:00,136.390336229,136.410088631,136.222440811,136.300462799,29723
2021-01-11 12:25:00,136.291574218,136.331079023,136.202688409,136.252069414,36499
2021-01-11 12:30:00,136.247131314,136.266883716,136.143431203,136.232317012,37826
2021-01-11 12:35:00,136.232317012,136.479222038,136.232317012,136.439717234,33859
2021-01-11 12:40:00,136.419964832,136.49403634,136.40021243,136.414039111,24033
2021-01-11 12:45:00,136.410088631,136.449593435,136.350831425,136.429841033,49055
2021-01-11 12:50:00,136.439717234,136.469345837,136.291574218,136.291574218,60205
2021-01-11 12:55:00,136.301450419,136.439717234,136.301450419,136.429841033,24279
2021-01-11 13:00:00,136.447618195,136.503912541,136.419964832,136.449593435,29600
2021-01-11 13:05:00,136.449593435,136.548355445,136.424902932,136.429841033,25493
2021-01-11 13:10:00,136.429841033,136.558231646,136.385398128,136.518726842,65024
2021-01-11 13:15:00,136.518726842,136.568107847,136.464407736,136.528603043,50627
2021-01-11 13:20:00,136.523664943,136.548355445,136.410088631,136.415026731,32534
2021-01-11 13:25:00,136.40515053,136.489098239,136.350831425,136.449593435,25878
2021-01-11 13:30:00,136.445642954,136.445642954,136.281698017,136.321202822,23246
2021-01-11 13:35:00,136.30638852,136.321202822,136.192812208,136.222440811,44558
2021-01-11 13:40:00,136.227378912,136.227378912,136.089112097,136.143431203,43787
2021-01-11 13:45:00,136.143431203,136.202688409,136.084173997,136.133555002,59772
2021-01-11 13:50:00,136.133555002,136.133555002,135.965659584,136.032817751,41152
2021-01-11 13:55:00,136.024916791,136.143431203,136.005164389,136.054545394,32694
2021-01-11 14:00:00,136.034792992,136.21256461,136.034792992,136.21256461,23999
2021-01-11 14:05:00,136.192812208,136.192812208,136.044669193,136.089112097,30950
2021-01-11 14:10:00,136.074297796,136.21256461,136.074297796,136.136517862,28549
2021-01-11 14:15:00,136.143431203,136.21256461,136.074297796,136.1138026,31795
2021-01-11 14:20:00,136.103926399,136.153307404,136.054545394,136.094050198,26320
2021-01-11 14:25:00,136.079235896,136.108864499,135.896526177,136.049607293,28511
2021-01-11 14:30:00,136.049607293,136.143431203,135.995288188,136.1138026,35823
2021-01-11 14:35:00,136.103926399,136.182936007,136.024916791,136.059483494,39739
2021-01-11 14:40:00,136.034792992,136.094050198,135.985411986,136.064421595,27261
2021-01-11 14:45:00,136.084173997,136.237255113,136.064421595,136.192812208,35515
2021-01-11 14:50:00,136.192812208,136.281698017,136.133555002,136.271821816,22852
2021-01-11 14:55:00,136.281698017,136.390336229,136.193306018,136.390336229,31703
2021-01-11 15:00:00,136.370583827,136.508850641,136.370583827,136.489098239,32204
2021-01-11 15:05:00,136.489098239,136.575218712,136.401298812,136.518726842,39872
2021-01-11 15:10:00,136.528603043,136.582922149,136.419964832,136.424112836,35569
2021-01-11 15:15:00,136.424902932,136.424902932,136.271821816,136.321202822,45031
2021-01-11 15:20:00,136.321202822,136.360707626,136.163183605,136.331079023,45552
2021-01-11 15:25:00,136.321202822,136.331079023,136.222440811,136.301450419,40361
2021-01-11 15:30:00,136.321202822,136.360707626,136.182936007,136.21256461,40523
2021-01-11 15:35:00,136.222440811,136.331079023,136.208712892,136.281698017,42845
2021-01-11 15:40:00,136.281698017,136.321202822,136.044669193,136.153307404,52041
2021-01-11 15:45:00,136.163183605,136.262143139,136.103926399,136.197750309,56184
2021-01-11 15:50:00,136.202688409,136.410088631,136.202688409,136.360707626,74768
2021-01-11 15:55:00,136.40021243,136.449593435,136.163183605,136.21256461,78278
2021-01-11 16:00:00,136.192812208,136.271821816,136.084173997,136.153307404,204078
2021-01-11 16:05:00,136.143431203,136.143431203,136.143431203,136.143431203,329829
2021-01-11 16:15:00,136.163874939,136.163874939,136.163874939,136.163874939,4493
2021-01-11 19:15:00,136.143431203,136.143431203,136.143431203,136.143431203,104
2021-01-12 07:05:00,136.568107847,136.577984048,136.133555002,136.133555002,1407
2021-01-12 07:10:00,136.143431203,136.143431203,136.143431203,136.143431203,197
