dd_max,dd_maxlength,roi_monthly_average,roi_monthly_max,roi_monthly_min,sharpe,strategy,ticker,timeframe,total_return
89.57775794117525,531.0,,,,0.21001828284131527,SimpleStrategy,GME,4h,520.108470900063
73.64081787829033,968.0,,,,0.22248234769636435,SimpleStrategy,GME,2h,2345.69749704068
66.53892264723386,2900.0,,,,0.21150113890819977,SimpleStrategy,GME,1h,5894.308054114504
73.07355165330067,1406.0,,,,0.30094813673854465,SimpleStrategy,GME,30min,7988.423673278265
83.0386619799739,1604.0,,,,0.5750191067480964,SimpleStrategy,GME,15min,1198.1134241467796
27.113924733196765,2952.0,,,,0.4390485555760074,SimpleStrategy,GME,5min,21.025272488977585
11.986297063852403,2931.0,-9.041428568339503,-9.041428568339503,-9.041428568339503,,SimpleStrategy,GME,1min,-8.644736491506235
71.98718911415378,1052.0,1.6237712747495119,145.84979563813138,-87.21684478008855,0.12777847266692952,SimpleStrategy,AMC,1day,345.42984455221017
68.85940052678957,526.0,,,,0.29414012371073067,SimpleStrategy,AMC,4h,1070.0866358801068
71.82413209849402,1477.0,,,,0.23879486386158302,SimpleStrategy,AMC,2h,672.4837498075783
64.48373063639472,1291.0,,,,0.27063524477410433,SimpleStrategy,AMC,1h,2609.776094963726
70.82747864558407,1789.0,,,,0.43749648976686634,SimpleStrategy,AMC,30min,2998.6878085733747
54.7396811117251,1077.0,,,,0.6872859219433776,SimpleStrategy,AMC,15min,4036.4492722276163
41.89591196095703,3144.0,,,,1.05833709714574,SimpleStrategy,AMC,5min,176.47633112454156
19.14894881829088,3129.0,-1.4807021858622613,-1.4807021858622613,-1.4807021858622613,,SimpleStrategy,AMC,1min,-1.4697936981542443
66.46840453012798,2057.0,-0.04180326948439628,42.90708642201816,-32.114680356764005,0.013991927034123393,SimpleStrategy,C,1day,-9.508097467806321
36.10170780088656,303.0,,,,0.0922182872047664,SimpleStrategy,C,4h,13.937600840594126
36.37659873589906,1097.0,,,,0.10098262961680364,SimpleStrategy,C,2h,15.979589479583302
25.402386224729074,1143.0,,,,0.2465268592812968,SimpleStrategy,C,1h,53.16765687761662
33.158580764181366,3746.0,,,,0.0382943632734795,SimpleStrategy,C,30min,1.55900000195764
15.378770439671205,2638.0,,,,0.12876558974712757,SimpleStrategy,C,15min,7.387881208986946
12.181801182651144,3508.0,,,,-0.22974966161561997,SimpleStrategy,C,5min,-3.7094404571787307
4.673840435447903,4683.0,-3.5269698566841603,-3.5269698566841603,-3.5269698566841603,,SimpleStrategy,C,1min,-3.465497102471592
39.75528780001268,1237.0,0.4465096463280712,14.545512663693074,-13.006432037979398,0.10041650254239647,SimpleStrategy,V,1day,105.21346223456715
22.49369772406871,800.0,,,,-0.07615412275731713,SimpleStrategy,V,4h,-9.40323458733037
15.780866979003882,826.0,,,,0.04415552513875391,SimpleStrategy,V,2h,4.815517467715938
13.33904280553861,1265.0,,,,0.06679218919238741,SimpleStrategy,V,1h,8.337052566190396
18.391696127371812,4397.0,,,,0.03403387299292501,SimpleStrategy,V,30min,2.572303083301929
10.475953405839576,2540.0,,,,0.23687838370603023,SimpleStrategy,V,15min,12.811881521658856
3.5383865878025587,2208.0,,,,0.08797852864414084,SimpleStrategy,V,5min,0.6949954445551121
2.4510269217172667,1529.0,1.0132253938347804,1.0132253938347804,1.0132253938347804,,SimpleStrategy,V,1min,1.0183759030529618
40.870771658832936,1150.0,0.24519184006618597,20.650693307496656,-27.309842492327576,0.05630558082934626,SimpleStrategy,JPM,1day,79.68021431455148
20.697973118081133,293.0,,,,0.14204172115448666,SimpleStrategy,JPM,4h,19.334074443412756
21.961306884544573,924.0,,,,0.26231773013343085,SimpleStrategy,JPM,2h,38.246292885959356
14.133728670641524,847.0,,,,0.3708373490964651,SimpleStrategy,JPM,1h,81.83391318369812
20.518678777264057,2952.0,,,,0.13234371275248025,SimpleStrategy,JPM,30min,13.535455184284087
6.097385449820631,1104.0,,,,0.43580835602516305,SimpleStrategy,JPM,15min,20.993520028228975
7.767326332943098,3666.0,,,,0.10574264510325226,SimpleStrategy,JPM,5min,1.2898151454019535
3.663513435247059,4597.0,-2.5403781689648,-2.5403781689648,-2.5403781689648,,SimpleStrategy,JPM,1min,-2.5083820759481896
70.70295434712347,556.0,5.311451666743924,45.138471120901826,-24.16608841267371,0.36680887090260006,SimpleStrategy,BTC,1day,1180.0660869687258
37.47127385135264,537.0,,,,0.511282240361633,SimpleStrategy,BTC,4h,349.9049527890085
39.16224769240716,1295.0,,,,0.41892878659296595,SimpleStrategy,BTC,2h,115.1108619805222
40.31047861961545,3338.0,,,,0.21307465257815528,SimpleStrategy,BTC,1h,17.06574163140764
29.31583816647179,4002.0,,,,-0.022175659593536273,SimpleStrategy,BTC,30min,-4.026671018349458
18.902176194374746,3906.0,,,,0.7979311564013591,SimpleStrategy,BTC,15min,12.264983573710953
7.297992676864279,1962.0,,,,0.787333366909319,SimpleStrategy,BTC,5min,15.319440965226967
4.8701652424580795,2355.0,-0.5254601595417154,0.22622674738178966,-1.2771470664652205,-0.8080532806637465,SimpleStrategy,BTC,1min,-1.0454174453079321
41.74886601539103,374.0,8.152829276822839,62.064592978988706,-34.275747139011955,0.45987816548171145,SimpleStrategy,ETH,1day,4906.679695096895
40.301848520652264,994.0,,,,0.5389333822919675,SimpleStrategy,ETH,4h,525.063900072899
26.308251516866004,786.0,,,,0.9555912335904282,SimpleStrategy,ETH,2h,916.4356205228978
30.055094996054116,2510.0,,,,0.4597299147845349,SimpleStrategy,ETH,1h,66.68563003110205
18.4452487861758,1460.0,,,,0.8216334080938271,SimpleStrategy,ETH,30min,79.44105078699168
18.265837608549923,2357.0,,,,0.2721181743364609,SimpleStrategy,ETH,15min,8.3391329693413
8.531765176095353,2026.0,,,,0.8604156440359176,SimpleStrategy,ETH,5min,25.94612462516605
3.7829366771416995,1403.0,3.5636248217493014,7.445815868828068,-0.3185662253294652,0.9003457092094503,SimpleStrategy,ETH,1min,7.38738127877102
64.90240162291468,784.0,1.2067668508681977,103.35797625651753,-50.44974391020596,0.14425261525818567,SimpleStrategy,XRP,1day,60.101703124684256
52.846924843913335,662.0,,,,0.2825265888671489,SimpleStrategy,XRP,4h,461.54572730462854
41.59353561769248,1336.0,,,,0.4380540942843363,SimpleStrategy,XRP,2h,1213.1838151038903
56.1217507002686,2580.0,,,,0.4560782050685249,SimpleStrategy,XRP,1h,164.26156820683002
23.542567965029185,2672.0,,,,0.7448574215722812,SimpleStrategy,XRP,30min,49.12993348387678
30.686135232210333,4891.0,,,,-1.2906052097885772,SimpleStrategy,XRP,15min,-17.95104633734304
11.873650175724693,2213.0,,,,0.7512174952460071,SimpleStrategy,XRP,5min,16.045189084432582
6.249914398112771,3841.0,0.909271870946324,4.033453216440242,-2.214909474547594,0.2789890094957823,SimpleStrategy,XRP,1min,1.8351799411067768
65.33307520982578,433.0,9.825738259166329,157.4558587499189,-25.275532282926015,0.2841223986289827,SimpleStrategy,BNB,1day,8222.786574939199
41.269064845296334,580.0,,,,0.3016224112600404,SimpleStrategy,BNB,4h,1795.7388894325375
39.76746002282735,856.0,,,,0.4083426483680199,SimpleStrategy,BNB,2h,1164.9450754559389
36.478829783998854,1377.0,,,,0.4265387568992502,SimpleStrategy,BNB,1h,397.83530706549766
25.871684200917436,2774.0,,,,0.5515558024072015,SimpleStrategy,BNB,30min,40.3373008719417
12.493253806537126,2187.0,,,,0.533067827146304,SimpleStrategy,BNB,15min,4.377850005637636
8.791465712491338,1751.0,,,,0.6401336286713908,SimpleStrategy,BNB,5min,11.376272244196501
3.197917685311036,1933.0,1.5242362912084413,5.0082541621837215,-1.959781579766839,0.4280620776909469,SimpleStrategy,BNB,1min,3.095414295366587
54.03616702928418,668.0,7.038194978700416,114.56981908785289,-33.29736557009043,0.287948186768999,SimpleStrategy,ADA,1day,1569.7816986053092
33.92034886415871,719.0,,,,0.3998081294098721,SimpleStrategy,ADA,4h,1284.8795591567416
39.725897537735925,1842.0,,,,0.3723891864345746,SimpleStrategy,ADA,2h,421.80047838187846
50.63988801432948,3677.0,,,,0.38751666914515237,SimpleStrategy,ADA,1h,147.45857315901412
26.609831419615485,2765.0,,,,0.221560267204895,SimpleStrategy,ADA,30min,13.802983204033211
39.89315836963622,4938.0,,,,-1.3038422921405086,SimpleStrategy,ADA,15min,-30.694465233068968
11.655880432080563,2044.0,,,,0.6526268790652038,SimpleStrategy,ADA,5min,11.736437773276993
4.715132647569121,2854.0,-1.156925536517227,1.9943345340475789,-4.3081856070820335,-0.38007283638807965,SimpleStrategy,ADA,1min,-2.287286819302244
60.730652502844926,497.0,2.6170388509952303,29.587636914861548,-39.852292832073424,0.3160243047440367,BuyAndHold_1,AAPL,1day,51946.51098806001
33.75477861329234,221.0,,,,0.5168069404877107,BuyAndHold_1,AAPL,4h,193.28662500000007
33.75477861329234,442.0,,,,0.5168069404877107,BuyAndHold_1,AAPL,2h,193.28662500000007
33.765795512666735,794.0,,,,0.5491927562024869,BuyAndHold_1,AAPL,1h,293.8950000000001
34.245136456148714,1496.0,,,,0.3714730591970126,BuyAndHold_1,AAPL,30min,84.04565000000002
0.0,0.0,,,,,BuyAndHold_1,AAPL,15min,0.0
8.675055665416556,2793.0,,,,0.3696231142179896,BuyAndHold_1,AAPL,5min,8.884125000000013
5.48725671652997,4660.0,-1.9685035210399764,-1.9685035210399764,-1.9685035210399764,,BuyAndHold_1,AAPL,1min,-1.9492549999999755
56.8994784958723,1512.0,1.0134863370182057,21.334693743724863,-17.269594314149217,0.17916291909770513,BuyAndHold_1,MSFT,1day,1027.0992
28.573863145836818,195.0,,,,0.5935384320777621,BuyAndHold_1,MSFT,4h,108.39999000000002
28.573863145836818,391.0,,,,0.5973833660556446,BuyAndHold_1,MSFT,2h,108.39999000000002
28.585895960559476,683.0,,,,0.6900217659975072,BuyAndHold_1,MSFT,1h,180.16424000000004
28.949793063738714,1270.0,,,,0.5421955959810283,BuyAndHold_1,MSFT,30min,70.52328218000004
9.178418504190239,971.0,,,,0.6934023127682648,BuyAndHold_1,MSFT,15min,32.17387000000002
6.29041008972535,1608.0,,,,0.7718131583647385,BuyAndHold_1,MSFT,5min,12.65975
3.059424774749136,1552.0,0.6455880684695509,0.6455880684695509,0.6455880684695509,,BuyAndHold_1,MSFT,1min,0.6476764799999947
37.135171148118296,2566.0,0.4825660126366695,13.578384199634716,-16.96855261615792,0.10675904236401514,BuyAndHold_1,WMT,1day,216.87360000000004
16.946383703087022,351.0,,,,0.23661543634373636,BuyAndHold_1,WMT,4h,30.32073912999999
16.946383703087022,702.0,,,,0.23661543634373636,BuyAndHold_1,WMT,2h,30.32073912999999
17.058898428454118,1228.0,,,,0.3097602317616963,BuyAndHold_1,WMT,1h,51.314610600000016
17.54814798904915,2281.0,,,,0.23677366819037562,BuyAndHold_1,WMT,30min,23.62448000000001
0.0,0.0,,,,,BuyAndHold_1,WMT,15min,0.0
6.926106952316146,4054.0,,,,0.5366967993776434,BuyAndHold_1,WMT,5min,2.1092643000000098
2.2144150647430796,1942.0,1.077414983694682,1.077414983694682,1.077414983694682,,BuyAndHold_1,WMT,1min,1.0832400000000053
44.69878723231256,538.0,1.4461154482661343,15.432552245644219,-20.810340384243077,0.2515649385233228,BuyAndHold_1,NKE,1day,3069.68060839
40.41756099759446,310.0,,,,0.4212191870791611,BuyAndHold_1,NKE,4h,97.92230000000002
41.9519461054962,555.0,,,,0.4212191870791611,BuyAndHold_1,NKE,2h,97.92230000000002
42.14858232667052,975.0,,,,0.3994973299135494,BuyAndHold_1,NKE,1h,124.10104000000004
42.137736096921316,1809.0,,,,0.36131828294201396,BuyAndHold_1,NKE,30min,60.28058000000002
14.645697887508126,3316.0,,,,0.4075783383102188,BuyAndHold_1,NKE,15min,28.88448000000001
8.541910471644973,2634.0,,,,1.1008774232250793,BuyAndHold_1,NKE,5min,25.41294000000002
3.609850559674449,2313.0,3.4210250956488526,3.4210250956488526,3.4210250956488526,,BuyAndHold_1,NKE,1min,3.4802152000000204
80.98314748296687,1298.0,1.4647191100420343,25.443436612095844,-36.993879984608625,0.2211960660975622,BuyAndHold_1,SBUX,1day,3213.793415
48.578581921962524,795.0,,,,0.21164023797236986,BuyAndHold_1,SBUX,4h,43.93823999999999
48.94530751454818,1355.0,,,,0.2116523632221389,BuyAndHold_1,SBUX,2h,43.93823999999999
49.177467262175675,2373.0,,,,0.3145777121993095,BuyAndHold_1,SBUX,1h,91.12389000000002
46.0485075581032,2612.0,,,,0.2034032510824714,BuyAndHold_1,SBUX,30min,31.13994
0.0,0.0,,,,,BuyAndHold_1,SBUX,15min,0.0
6.580248688333605,3499.0,,,,0.3618794539384582,BuyAndHold_1,SBUX,5min,6.060400000000009
5.20496301981819,2291.0,0.8913357738780834,0.8913357738780834,0.8913357738780834,,BuyAndHold_1,SBUX,1min,0.895320000000007
0.0,0.0,0.0,0.0,0.0,,BuyAndHold_1,TSLA,1day,0.0
61.724517910918664,259.0,,,,0.568930317453869,BuyAndHold_1,TSLA,4h,1468.97810883
62.16688303863932,518.0,,,,0.568930317453869,BuyAndHold_1,TSLA,2h,1468.97810883
62.154137388262434,1455.0,,,,0.4295867433088158,BuyAndHold_1,TSLA,1h,943.98256519
63.1643150545119,1705.0,,,,0.514154749600646,BuyAndHold_1,TSLA,30min,528.32856914
38.68855057014216,3407.0,,,,0.3590347119172127,BuyAndHold_1,TSLA,15min,62.206564680000014
23.242035410139827,4947.0,,,,0.07450740133058076,BuyAndHold_1,TSLA,5min,1.405320000000007
8.281678121752815,4295.0,2.829335617414518,2.829335617414518,2.829335617414518,,BuyAndHold_1,TSLA,1min,2.869741489999986
0.0,0.0,0.0,0.0,0.0,,BuyAndHold_1,GME,1day,0.0
88.74385083334664,420.0,,,,0.22463935707016017,BuyAndHold_1,GME,4h,2767.5426383900003
89.21386230539805,720.0,,,,0.22473518946504234,BuyAndHold_1,GME,2h,2767.5426383900003
90.26362381380835,3258.0,,,,0.19493525898376246,BuyAndHold_1,GME,1h,948.86556525
91.75983500938628,1663.0,,,,0.2660128539633629,BuyAndHold_1,GME,30min,3372.084216
91.75661696845219,3326.0,,,,0.34335342065616326,BuyAndHold_1,GME,15min,976.32455245
52.75436745073109,2952.0,,,,-0.04950152225708402,BuyAndHold_1,GME,5min,-9.945594399999989
18.61816079662004,2885.0,-13.186750861900906,-13.186750861900906,-13.186750861900906,,BuyAndHold_1,GME,1min,-12.354288959999991
94.42198007104224,1559.0,0.730152921476997,182.48750204508727,-69.51354480134296,0.12160996377917374,BuyAndHold_1,AMC,1day,95.76420000000002
83.67275580172506,847.0,,,,0.2407125451981627,BuyAndHold_1,AMC,4h,232.82194499999997
83.79689732931726,1477.0,,,,0.2407376685172503,BuyAndHold_1,AMC,2h,232.82194499999997
88.14306196218467,3108.0,,,,0.21358673374223533,BuyAndHold_1,AMC,1h,169.6473
74.57354980545809,3044.0,,,,0.3014057446274638,BuyAndHold_1,AMC,30min,410.924775
73.09226340438576,2140.0,,,,0.46475817375317363,BuyAndHold_1,AMC,15min,1179.63076
54.89767456505916,3232.0,,,,0.7424784022525014,BuyAndHold_1,AMC,5min,261.18275400000005
24.445158236342905,3085.0,5.287557606939151,5.287557606939151,5.287557606939151,,BuyAndHold_1,AMC,1min,5.429845700000005
95.65444819779718,3672.0,-0.6217520550985213,33.08632771843994,-52.12702789421439,-0.02435711786429351,BuyAndHold_1,C,1day,-77.37212
57.440009850738015,815.0,,,,0.0585893009090323,BuyAndHold_1,C,4h,0.34803499999998894
59.665305795637465,1555.0,,,,0.0585893009090323,BuyAndHold_1,C,2h,0.34803499999998894
60.10524252621928,2722.0,,,,0.11076183073573588,BuyAndHold_1,C,1h,22.794960000000003
60.06775999999999,4999.0,,,,0.0007108275690333666,BuyAndHold_1,C,30min,-16.18684999999998
19.400329787132502,1055.0,,,,0.40288456683213003,BuyAndHold_1,C,15min,54.02086000000005
19.604959094467766,3196.0,,,,-0.25110452809048955,BuyAndHold_1,C,5min,-8.102100000000021
6.611125579246003,3799.0,-0.7937014934490106,-0.7937014934490106,-0.7937014934490106,,BuyAndHold_1,C,1min,-0.7905600000000123
0.0,0.0,0.0,0.0,0.0,,BuyAndHold_1,V,1day,0.0
36.433174601515034,280.0,,,,0.21896015539296865,BuyAndHold_1,V,4h,43.1867942
36.433174601515034,535.0,,,,0.21896015539296865,BuyAndHold_1,V,2h,43.1867942
36.449462153532316,935.0,,,,0.30779131365111745,BuyAndHold_1,V,1h,82.36893260999999
36.702363109706376,1734.0,,,,0.14002506766193068,BuyAndHold_1,V,30min,18.56159520000001
0.0,0.0,,,,,BuyAndHold_1,V,15min,0.0
7.106224011104851,2965.0,,,,0.3031061089992803,BuyAndHold_1,V,5min,3.970025789999985
4.4186664936437685,2533.0,0.5276970866103066,0.5276970866103066,0.5276970866103066,,BuyAndHold_1,V,1min,0.5290918599999859
67.15206191064651,1519.0,0.663075553276079,20.044704565629427,-29.810795549357067,0.11431348235999732,BuyAndHold_1,JPM,1day,387.80745
43.60131009675838,537.0,,,,0.19027231472576456,BuyAndHold_1,JPM,4h,39.08422500000004
43.60131009675838,1000.0,,,,0.19027231472576456,BuyAndHold_1,JPM,2h,39.08422500000004
43.65124827592175,1751.0,,,,0.19935474586558422,BuyAndHold_1,JPM,1h,51.53492999999999
43.283417741782735,2991.0,,,,0.09477756771295795,BuyAndHold_1,JPM,30min,10.349130000000018
0.0,0.0,,,,,BuyAndHold_1,JPM,15min,0.0
12.79482848109935,3167.0,,,,-0.11188633252045044,BuyAndHold_1,JPM,5min,-2.0414091599999957
6.810187277813837,4597.0,-1.9868579470976448,-1.9868579470976448,-1.9868579470976448,,BuyAndHold_1,JPM,1min,-1.9672499999999855
82.50394229003139,1073.0,4.607520054296808,45.84907084832548,-46.31305621961416,0.3031497377572872,BuyAndHold_1,BTC,1day,813.0401103
55.01120192066918,988.0,,,,0.4990662270509761,BuyAndHold_1,BTC,4h,440.39436662
54.4430451269388,1295.0,,,,0.5514633549664393,BuyAndHold_1,BTC,2h,316.76398439999997
43.644444278727526,2584.0,,,,0.1904941652992318,BuyAndHold_1,BTC,1h,15.365320319999999
31.53515420478203,4986.0,,,,-0.3445560061128516,BuyAndHold_1,BTC,30min,-19.30710936999999
28.85293945126101,4189.0,,,,0.7193822015544025,BuyAndHold_1,BTC,15min,24.97454298
11.188737013418502,2563.0,,,,0.8421275861155005,BuyAndHold_1,BTC,5min,26.564789069999996
4.4207907012837095,2102.0,1.6913946308126315,5.468377448858738,-2.085588187233475,0.4412380498407938,BuyAndHold_1,BTC,1min,3.4406562399999965
93.89220810623921,1105.0,4.464143591678451,63.256815919473944,-83.12018685274269,0.2868749446758564,BuyAndHold_1,ETH,1day,752.3175
63.284588960272146,953.0,,,,0.5493609034335162,BuyAndHold_1,ETH,4h,1511.70956853
60.25186828369996,965.0,,,,0.7107143984748894,BuyAndHold_1,ETH,2h,959.9903836
60.18347913350262,1925.0,,,,0.7107432077889744,BuyAndHold_1,ETH,1h,195.0163857
59.81177889442803,3822.0,,,,0.1648153782672822,BuyAndHold_1,ETH,30min,7.381631389999995
34.07195720357016,4364.0,,,,0.17350691730960122,BuyAndHold_1,ETH,15min,4.631601600000009
15.280147434209617,2307.0,,,,0.9301975445109162,BuyAndHold_1,ETH,5min,32.70935897999999
5.0916521775582435,1177.0,6.177891381228443,13.491653650715305,-1.1358708882584185,0.8443005663962407,BuyAndHold_1,ETH,1min,13.151543550000001
83.45780108999999,1063.0,-0.23133322171978699,106.08618618036323,-94.29828122726303,0.15121309426419371,BuyAndHold_1,XRP,1day,-8.626981769999984
0.0,0.0,,,,,BuyAndHold_1,XRP,4h,0.0
75.5382136300939,1581.0,,,,0.3679034718036948,BuyAndHold_1,XRP,2h,273.67330028000003
73.21010417761995,2580.0,,,,0.45158494252425013,BuyAndHold_1,XRP,1h,243.84912474999993
70.05617927449276,4127.0,,,,-0.6460651300508811,BuyAndHold_1,XRP,30min,-55.01223935999999
43.68168468809313,4891.0,,,,-0.2398014056468618,BuyAndHold_1,XRP,15min,-13.946930399999998
17.228205206376735,2878.0,,,,0.8508845350485976,BuyAndHold_1,XRP,5min,26.806435500000006
6.3698828305912265,1792.0,3.7994423242898394,9.922733409175454,-2.323848760595774,0.6260430644177359,BuyAndHold_1,XRP,1min,7.895054000000004
80.01064617166105,555.0,11.416840945204271,160.03480408896172,-59.91300895375811,0.3115011696391609,BuyAndHold_1,BNB,1day,16930.28674799
0.0,0.0,,,,,BuyAndHold_1,BNB,4h,0.0
66.46706442242693,965.0,,,,0.4051693587635435,BuyAndHold_1,BNB,2h,1861.68019912
0.0,0.0,,,,,BuyAndHold_1,BNB,1h,0.0
0.0,0.0,,,,,BuyAndHold_1,BNB,30min,0.0
38.800009651088295,4395.0,,,,0.042036402347512436,BuyAndHold_1,BNB,15min,-0.7886158200000064
20.68871525062542,2825.0,,,,0.7495476954968834,BuyAndHold_1,BNB,5min,11.814563280000002
5.6692739885370385,1928.0,4.585331654729597,11.067934336216103,-1.8972710267569086,0.7110605393584545,BuyAndHold_1,BNB,1min,9.604323210000016
93.46664580951773,989.0,4.04347941958501,115.52737787903105,-54.52800769383035,0.24064187365143,BuyAndHold_1,ADA,1day,403.99278567
0.0,0.0,,,,,BuyAndHold_1,ADA,4h,0.0
58.037336562191506,1439.0,,,,0.45761244925096606,BuyAndHold_1,ADA,2h,1483.6523275
0.0,0.0,,,,,BuyAndHold_1,ADA,1h,0.0
58.823453396840236,3635.0,,,,0.006842254290934789,BuyAndHold_1,ADA,30min,-4.679132040000011
37.747748259925935,4891.0,,,,-0.6142240773565771,BuyAndHold_1,ADA,15min,-14.285688599999993
20.62349440019315,3010.0,,,,0.796059003672477,BuyAndHold_1,ADA,5min,12.414030000000015
5.059259641351568,1361.0,3.519184412638243,8.681551480988531,-1.643182655712045,0.6798463842486872,BuyAndHold_1,ADA,1min,7.2919768999999945
