date,order,price,cost,commission,gross,net,comission
2021-07-14,BUY,282.16,94993.27007559963,,,,0.0
2021-07-14,SELL,282.37,94993.27007559963,,,,0.0
2021-07-14,CLOSE,,,,70.69955598197468,70.69955598197468,
2021-07-14,BUY,282.57999,95077.58818843949,,,,0.0
2021-07-14,SELL,282.60001,95077.58818843949,,,,0.0
2021-07-14,CLOSE,,,,6.735980546716816,6.735980546716816,
2021-07-14,BUY,282.45001,95075.2468052579,,,,0.0
2021-07-14,SELL,282.14999,95075.2468052579,,,,0.0
2021-07-14,CLOSE,,,,-100.98946552175785,-100.98946552175785,
2021-07-14,BUY,282.32999,94974.29009675847,,,,0.0
2021-07-14,SELL,282.37,94974.29009675847,,,,0.0
2021-07-14,CLOSE,,,,13.45914880233181,13.45914880233181,
2021-07-14,BUY,282.36499,94985.36071293209,,,,0.0
2021-07-14,SELL,282.82999,94985.36071293209,,,,0.0
2021-07-14,CLOSE,,,,156.4223409266016,156.4223409266016,
2021-07-14,BUY,283.01501,95140.6920245036,,,,0.0
2021-07-14,SELL,282.85999,95140.6920245036,,,,0.0
2021-07-14,CLOSE,,,,-52.11281930821253,-52.11281930821253,
2021-07-14,BUY,283.02499,95087.82079616257,,,,0.0
2021-07-14,SELL,282.67999,95087.82079616257,,,,0.0
2021-07-14,CLOSE,,,,-115.90954627249941,-115.90954627249941,
2021-07-15,BUY,281.94,94976.01790610305,,,,0.0
2021-07-15,SELL,281.285,94976.01790610305,,,,0.0
2021-07-15,CLOSE,,,,-220.6472715063308,-220.6472715063308,
2021-07-15,BUY,281.42999,94776.50701212503,,,,0.0
2021-07-15,SELL,280.42999,94776.50701212503,,,,0.0
2021-07-15,CLOSE,,,,-336.76761674235587,-336.76761674235587,
2021-07-15,BUY,280.84,94471.71449316773,,,,0.0
2021-07-15,SELL,280.47,94471.71449316773,,,,0.0
2021-07-15,CLOSE,,,,-124.46423003299789,-124.46423003299789,
2021-07-15,BUY,280.91,94308.1007677087,,,,0.0
2021-07-15,SELL,281.19,94308.1007677087,,,,0.0
2021-07-15,CLOSE,,,,94.0025923425861,94.0025923425861,
2021-07-15,BUY,280.91,94416.77307780838,,,,0.0
2021-07-15,SELL,281.37,94416.77307780838,,,,0.0
2021-07-15,CLOSE,,,,154.6107850051259,154.6107850051259,
2021-07-15,BUY,280.92001,94564.42797361611,,,,0.0
2021-07-15,SELL,280.72,94564.42797361611,,,,0.0
2021-07-15,CLOSE,,,,-67.32817373529032,-67.32817373529032,
2021-07-15,BUY,280.98001,94503.82571646158,,,,0.0
2021-07-15,SELL,280.76001,94503.82571646158,,,,0.0
2021-07-15,CLOSE,,,,-73.99402419274864,-73.99402419274864,
2021-07-15,BUY,280.95001,94428.49319072871,,,,0.0
2021-07-15,SELL,280.92999,94428.49319072871,,,,0.0
2021-07-15,CLOSE,,,,-6.7288071414649115,-6.7288071414649115,
2021-07-15,BUY,280.95001,94422.76993623143,,,,0.0
2021-07-16,SELL,282.47,94422.76993623143,,,,0.0
2021-07-16,CLOSE,,,,510.84413940890437,510.84413940890437,
2021-07-16,BUY,282.89999,94919.11448777831,,,,0.0
2021-07-16,SELL,282.79001,94919.11448777831,,,,0.0
2021-07-16,CLOSE,,,,-36.90068780619805,-36.90068780619805,
2021-07-16,BUY,283.05499,94872.35100933429,,,,0.0
2021-07-16,SELL,282.34,94872.35100933429,,,,0.0
2021-07-16,CLOSE,,,,-239.64524436811362,-239.64524436811362,
2021-07-16,BUY,282.11499,94649.72232356692,,,,0.0
2021-07-16,SELL,281.60001,94649.72232356692,,,,0.0
2021-07-16,CLOSE,,,,-172.77605136185286,-172.77605136185286,
2021-07-16,BUY,280.81,94481.44661177926,,,,0.0
2021-07-16,SELL,280.45001,94481.44661177926,,,,0.0
2021-07-16,CLOSE,,,,-121.12238155967636,-121.12238155967636,
2021-07-16,BUY,280.42001,94367.1603349127,,,,0.0
2021-07-16,SELL,281.32001,94367.1603349127,,,,0.0
2021-07-16,CLOSE,,,,302.86870149325165,302.86870149325165,
2021-07-16,BUY,281.54001,94664.97560085333,,,,0.0
2021-07-16,SELL,282.03,94664.97560085333,,,,0.0
2021-07-16,CLOSE,,,,164.75417257625298,164.75417257625298,
2021-07-16,BUY,282.25,94818.12326865901,,,,0.0
2021-07-16,SELL,281.88,94818.12326865901,,,,0.0
2021-07-16,CLOSE,,,,-124.29656548947482,-124.29656548947482,
2021-07-16,BUY,282.26001,94688.89932731028,,,,0.0
2021-07-16,SELL,281.88,94688.89932731028,,,,0.0
2021-07-16,CLOSE,,,,-127.48078848779795,-127.48078848779795,
2021-07-16,BUY,281.81,94575.5720563791,,,,0.0
2021-07-16,SELL,281.64999,94575.5720563791,,,,0.0
2021-07-16,CLOSE,,,,-53.69943325198253,-53.69943325198253,
2021-07-19,BUY,276.35001,94527.98160442106,,,,0.0
2021-07-19,SELL,276.17999,94527.98160442106,,,,0.0
2021-07-19,CLOSE,,,,-58.15685489711317,-58.15685489711317,
2021-07-19,BUY,276.47,94474.43775148272,,,,0.0
2021-07-19,SELL,276.70999,94474.43775148272,,,,0.0
2021-07-19,CLOSE,,,,82.00860967184943,82.00860967184943,
2021-07-19,BUY,276.48999,94550.62959888138,,,,0.0
2021-07-19,SELL,276.70999,94550.62959888138,,,,0.0
2021-07-19,CLOSE,,,,75.23288098696263,75.23288098696263,
2021-07-19,BUY,276.60001,94615.27418675231,,,,0.0
2021-07-19,SELL,276.34,94615.27418675231,,,,0.0
2021-07-19,CLOSE,,,,-88.94040691213135,-88.94040691213135,
2021-07-19,BUY,276.45999,94530.77186365963,,,,0.0
2021-07-19,SELL,276.20001,94530.77186365963,,,,0.0
2021-07-19,CLOSE,,,,-88.89572074828178,-88.89572074828178,
2021-07-19,BUY,276.39001,94456.58211643004,,,,0.0
2021-07-19,SELL,276.18051,94456.58211643004,,,,0.0
2021-07-19,CLOSE,,,,-71.59684951489845,-71.59684951489845,
2021-07-19,BUY,276.245,94380.0184039007,,,,0.0
2021-07-19,SELL,275.97,94380.0184039007,,,,0.0
2021-07-19,CLOSE,,,,-93.95466003392114,-93.95466003392114,
2021-07-19,BUY,276.3201,94285.71360396121,,,,0.0
2021-07-19,SELL,276.35501,94285.71360396121,,,,0.0
2021-07-19,CLOSE,,,,11.911961026039258,11.911961026039258,
2021-07-19,BUY,276.47,94324.25652050738,,,,0.0
2021-07-19,SELL,276.23691,94324.25652050738,,,,0.0
2021-07-19,CLOSE,,,,-79.52414711312426,-79.52414711312426,
2021-07-19,BUY,276.29999,94218.00819794473,,,,0.0
2021-07-19,SELL,276.44,94218.00819794473,,,,0.0
2021-07-19,CLOSE,,,,47.74326386257174,47.74326386257174,
2021-07-19,BUY,276.38,94277.48639451654,,,,0.0
2021-07-19,SELL,276.12,94277.48639451654,,,,0.0
2021-07-19,CLOSE,,,,-88.69001542287229,-88.69001542287229,
2021-07-19,BUY,276.32999,94184.22274919486,,,,0.0
2021-07-19,SELL,276.03,94184.22274919486,,,,0.0
2021-07-19,CLOSE,,,,-102.24849276234697,-102.24849276234697,
2021-07-19,BUY,276.26501,94097.31516945668,,,,0.0
2021-07-19,SELL,276.1199,94097.31516945668,,,,0.0
2021-07-19,CLOSE,,,,-49.42522907350484,-49.42522907350484,
2021-07-19,BUY,276.37,94040.1412793377,,,,0.0
2021-07-19,SELL,276.10999,94040.1412793377,,,,0.0
2021-07-19,CLOSE,,,,-88.47334057257557,-88.47334057257557,
2021-07-19,BUY,276.35999,93962.89225229315,,,,0.0
2021-07-20,SELL,277.03,93962.89225229315,,,,0.0
2021-07-20,CLOSE,,,,227.80460166451033,227.80460166451033,
2021-07-20,BUY,277.73001,94204.75583488478,,,,0.0
2021-07-20,SELL,277.01999,94204.75583488478,,,,0.0
2021-07-20,CLOSE,,,,-240.83555370153755,-240.83555370153755,
2021-07-20,BUY,277.48999,93942.04202622267,,,,0.0
2021-07-20,SELL,277.84641,93942.04202622267,,,,0.0
