date,order,price,cost,commission,gross,net,comission
2019-01-16,BUY,105.52,94990.99782052495,,,,0.0
2019-01-23,SELL,105.54,94990.99782052495,,,,0.0
2019-01-23,CLOSE,,,,18.004358950070802,18.004358950070802,
2019-01-24,BUY,106.92,95141.68172650304,,,,0.0
2019-01-24,SELL,105.71,95141.68172650304,,,,0.0
2019-01-24,CLOSE,,,,-1076.7062746826546,-1076.7062746826546,
2019-01-24,BUY,106.11,93994.94184043923,,,,0.0
2019-01-25,SELL,107.23,93994.94184043923,,,,0.0
2019-01-25,CLOSE,,,,992.1245392638995,992.1245392638995,
2019-01-25,BUY,107.39,94945.59268731585,,,,0.0
2019-01-28,SELL,105.15,94945.59268731585,,,,0.0
2019-01-28,CLOSE,,,,-1980.4276712877086,-1980.4276712877086,
2019-01-30,BUY,106.07,93046.5730189975,,,,0.0
2019-01-31,SELL,103.86,93046.5730189975,,,,0.0
2019-01-31,CLOSE,,,,-1938.6530250964825,-1938.6530250964825,
2019-02-04,BUY,105.57,91213.62483078975,,,,0.0
2019-02-07,SELL,104.73,91213.62483078975,,,,0.0
2019-02-07,CLOSE,,,,-725.7691091963854,-725.7691091963854,
2019-02-11,BUY,106.075,90802.35076672262,,,,0.0
2019-02-11,SELL,105.61,90802.35076672262,,,,0.0
2019-02-11,CLOSE,,,,-398.0494282962652,-398.0494282962652,
2019-02-11,BUY,105.39,90124.61838480197,,,,0.0
2019-02-11,SELL,105.55989999999998,90124.61838480197,,,,0.0
2019-02-11,CLOSE,,,,145.29056517295484,145.29056517295484,
2019-02-12,BUY,106.35,90309.49843294866,,,,0.0
2019-02-20,SELL,106.89999999999999,90309.49843294866,,,,0.0
2019-02-20,CLOSE,,,,467.0448908145068,467.0448908145068,
2019-02-21,BUY,108.88,90719.38385120597,,,,0.0
2019-03-04,SELL,111.1475,90719.38385120597,,,,0.0
2019-03-04,CLOSE,,,,1889.2928258873017,1889.2928258873017,
2019-03-05,BUY,112.19999999999999,92456.62136327307,,,,0.0
2019-03-05,SELL,111.41,92456.62136327307,,,,0.0
2019-03-05,CLOSE,,,,-650.9869062119874,-650.9869062119874,
2019-03-11,BUY,112.51999999999998,91904.02484910536,,,,0.0
2019-03-25,SELL,117.02,91904.02484910536,,,,0.0
2019-03-25,CLOSE,,,,3675.507570396156,3675.507570396156,
2019-03-29,BUY,117.52000000000001,95399.89759816522,,,,0.0
2019-04-09,SELL,119.3452,95399.89759816522,,,,0.0
2019-04-09,CLOSE,,,,1481.653276856456,1481.653276856456,
2019-04-10,BUY,119.9,96807.446339712,,,,0.0
2019-05-02,SELL,127.98,96807.446339712,,,,0.0
2019-05-02,CLOSE,,,,6523.804557338388,6523.804557338388,
2019-05-06,BUY,126.38,100995.18481130696,,,,0.0
2019-05-06,SELL,127.625,100995.18481130696,,,,0.0
2019-05-06,CLOSE,,,,994.9280352118818,994.9280352118818,
2019-05-10,BUY,127.795,103945.63593029468,,,,0.0
2019-05-13,SELL,123.84000000000002,103945.63593029468,,,,0.0
2019-05-13,CLOSE,,,,-3216.9098173192633,-3216.9098173192633,
2019-05-15,BUY,125.585,100894.15793532306,,,,0.0
2019-05-20,SELL,126.625,100894.15793532306,,,,0.0
2019-05-20,CLOSE,,,,835.5291177508191,835.5291177508191,
2019-05-22,BUY,127.4296,101675.59550963884,,,,0.0
2019-05-22,SELL,127.59,101675.59550963884,,,,0.0
2019-05-22,CLOSE,,,,127.98255287426998,127.98255287426998,
2019-05-22,BUY,127.6,101805.47705550464,,,,0.0
2019-05-23,SELL,125.89,101805.47705550464,,,,0.0
2019-05-23,CLOSE,,,,-1364.3210483143598,-1364.3210483143598,
2019-05-28,BUY,127.15,100506.60546016353,,,,0.0
2019-05-29,SELL,125.38,100506.60546016353,,,,0.0
2019-05-29,CLOSE,,,,-1399.108860908301,-1399.108860908301,
2019-06-05,BUY,125.285,99184.17698380258,,,,0.0
2019-06-25,SELL,134.53999,99184.17698380258,,,,0.0
2019-06-25,CLOSE,,,,7326.8832353699345,7326.8832353699345,
2019-07-01,BUY,135.86,106144.66411399444,,,,0.0
2019-07-16,SELL,137.14,106144.66411399444,,,,0.0
2019-07-16,CLOSE,,,,1000.0380543641246,1000.0380543641246,
2019-07-19,BUY,138.855,107094.64250237332,,,,0.0
2019-07-31,SELL,140.33,107094.64250237332,,,,0.0
2019-07-31,CLOSE,,,,1137.62268330995,1137.62268330995,
2019-08-08,BUY,137.22,108163.6529170155,,,,0.0
2019-08-12,SELL,135.61,108163.6529170155,,,,0.0
2019-08-12,CLOSE,,,,-1269.0823582305302,-1269.0823582305302,
2019-08-13,BUY,138.67,106989.05328960181,,,,0.0
2019-08-14,SELL,134.94,106989.05328960181,,,,0.0
2019-08-14,CLOSE,,,,-2877.833480711139,-2877.833480711139,
2019-08-16,BUY,135.83,104228.12098361338,,,,0.0
2019-08-22,SELL,137.33,104228.12098361338,,,,0.0
2019-08-22,CLOSE,,,,1151.0136308283888,1151.0136308283888,
2019-08-29,BUY,137.96001,105325.42831842731,,,,0.0
2019-09-03,SELL,135.88,105325.42831842731,,,,0.0
2019-09-03,CLOSE,,,,-1587.9815038909726,-1587.9815038909726,
2019-09-04,BUY,137.14,103813.06095969732,,,,0.0
2019-09-09,SELL,137.08,103813.06095969732,,,,0.0
2019-09-09,CLOSE,,,,-45.41916040235618,-45.41916040235618,
2019-09-12,BUY,137.745,103769.93094696073,,,,0.0
2019-09-16,SELL,136.56,103769.93094696073,,,,0.0
2019-09-16,CLOSE,,,,-892.717471938355,-892.717471938355,
2019-09-17,BUY,137.05,102918.10655915977,,,,0.0
2019-09-24,SELL,137.73,102918.10655915977,,,,0.0
2019-09-24,CLOSE,,,,510.6480296258768,510.6480296258768,
2019-09-26,BUY,139.6084,103416.94673131336,,,,0.0
2019-09-27,SELL,137.13,103416.94673131336,,,,0.0
2019-09-27,CLOSE,,,,-1835.910738744133,-1835.910738744133,
2019-10-01,BUY,139.66,102127.30822508137,,,,0.0
2019-10-01,SELL,137.96001,102127.30822508137,,,,0.0
2019-10-01,CLOSE,,,,-1243.129047039629,-1243.129047039629,
2019-10-04,BUY,137.46001,100485.64392065721,,,,0.0
2019-10-08,SELL,136.63,100485.64392065721,,,,0.0
2019-10-08,CLOSE,,,,-606.7516604326324,-606.7516604326324,
2019-10-09,BUY,137.705,99905.59506577786,,,,0.0
