date,order,price,cost,commission,gross,net,comission
2019-07-10,BUY,137.52,94993.0924162001,,,,0.0
2019-07-17,SELL,137.7,94993.0924162001,,,,0.0
2019-07-17,CLOSE,,,,124.33650839815274,124.33650839815274,
2019-07-19,BUY,138.855,95121.53804367706,,,,0.0
2019-07-19,SELL,138.12,95121.53804367706,,,,0.0
2019-07-19,CLOSE,,,,-503.50603479962007,-503.50603479962007,
2019-07-22,BUY,138.185,94640.8162772292,,,,0.0
2019-07-31,SELL,138.67999,94640.8162772292,,,,0.0
2019-07-31,CLOSE,,,,339.01116365065536,339.01116365065536,
2019-08-01,BUY,140.78,94955.11137125122,,,,0.0
2019-08-01,SELL,139.5,94955.11137125122,,,,0.0
2019-08-01,CLOSE,,,,-863.3509202670953,-863.3509202670953,
2019-08-08,BUY,138.27,94138.2688428707,,,,0.0
2019-08-14,SELL,134.6366,94138.2688428707,,,,0.0
2019-08-14,CLOSE,,,,-2473.72521887386,-2473.72521887386,
2019-08-19,BUY,137.77,91784.9650351332,,,,0.0
2019-08-23,SELL,133.21001,91784.9650351332,,,,0.0
2019-08-23,CLOSE,,,,-3037.9510975579365,-3037.9510975579365,
2019-08-29,BUY,137.95,88912.01891567433,,,,0.0
2019-09-10,SELL,134.67,88912.01891567433,,,,0.0
2019-09-10,CLOSE,,,,-2114.037129709401,-2114.037129709401,
2019-09-12,BUY,137.58,86897.23840729885,,,,0.0
2019-09-12,SELL,138.1066,86897.23840729885,,,,0.0
2019-09-12,CLOSE,,,,332.60710673994237,332.60710673994237,
2019-09-12,BUY,138.0,87219.52909417752,,,,0.0
2019-09-16,SELL,136.56,87219.52909417752,,,,0.0
2019-09-16,CLOSE,,,,-910.1168253305466,-910.1168253305466,
2019-09-18,BUY,137.45,86348.60417463779,,,,0.0
2019-09-26,SELL,137.1846,86348.60417463779,,,,0.0
2019-09-26,CLOSE,,,,-166.729134579475,-166.729134579475,
2019-10-01,BUY,139.66,86375.75299685211,,,,0.0
2019-10-01,SELL,138.74001,86375.75299685211,,,,0.0
2019-10-01,CLOSE,,,,-568.9877488154992,-568.9877488154992,
2019-10-06,BUY,137.53,85655.90129663529,,,,0.0
2019-10-09,SELL,137.2,85655.90129663529,,,,0.0
2019-10-09,CLOSE,,,,-205.5293203511286,-205.5293203511286,
2019-10-09,BUY,138.00999,85454.42028107897,,,,0.0
2019-10-10,SELL,138.49001,85454.42028107897,,,,0.0
2019-10-10,CLOSE,,,,297.22363448708046,297.22363448708046,
2019-10-10,BUY,139.55,85749.07210282813,,,,0.0
2019-10-18,SELL,140.83,85749.07210282813,,,,0.0
2019-10-18,CLOSE,,,,786.5196151316381,786.5196151316381,
2019-10-18,BUY,139.75999,86052.96035777163,,,,0.0
2019-10-18,SELL,138.19,86052.96035777163,,,,0.0
2019-10-18,CLOSE,,,,-966.6735610963984,-966.6735610963984,
2019-10-24,BUY,140.11501,85565.70366018664,,,,0.0
2019-10-25,SELL,136.03999,85565.70366018664,,,,0.0
2019-10-25,CLOSE,,,,-2488.541047310604,-2488.541047310604,
2019-10-25,BUY,140.95,83207.42581948297,,,,0.0
2019-12-02,SELL,149.69,83207.42581948297,,,,0.0
2019-12-02,CLOSE,,,,5159.509767025768,5159.509767025768,
2019-12-06,BUY,151.23,88097.22556327151,,,,0.0
2020-01-27,SELL,162.26939,88097.22556327151,,,,0.0
2020-01-27,CLOSE,,,,6430.864450908706,6430.864450908706,
2020-01-28,BUY,165.57001,94209.82886392353,,,,0.0
2020-01-29,SELL,167.84,94209.82886392353,,,,0.0
2020-01-29,CLOSE,,,,1291.6310714894469,1291.6310714894469,
2020-01-29,BUY,167.075,95433.70977503709,,,,0.0
2020-02-21,SELL,180.515,95433.70977503709,,,,0.0
2020-02-21,CLOSE,,,,7676.965790073311,7676.965790073311,
2020-03-05,BUY,169.07001,102736.19702088393,,,,0.0
2020-03-05,SELL,166.8,102736.19702088393,,,,0.0
2020-03-05,CLOSE,,,,-1379.3823907585693,-1379.3823907585693,
2020-03-25,BUY,147.44,101394.62370771475,,,,0.0
2020-04-22,SELL,171.67999,101394.62370771475,,,,0.0
2020-04-22,CLOSE,,,,16669.863434134357,16669.863434134357,
2020-04-24,BUY,173.16,117233.31674833714,,,,0.0
2020-04-28,SELL,171.46001,117233.31674833714,,,,0.0
2020-04-28,CLOSE,,,,-1150.9324678852158,-1150.9324678852158,
2020-04-29,BUY,173.97501,116148.43244837137,,,,0.0
2020-05-13,SELL,178.32001,116148.43244837137,,,,0.0
2020-05-13,CLOSE,,,,2900.789826011066,2900.789826011066,
2020-05-18,BUY,185.5,120289.11464761825,,,,0.0
2020-05-18,SELL,184.64999,120289.11464761825,,,,0.0
2020-05-18,CLOSE,,,,-551.1964977984996,-551.1964977984996,
2020-05-18,BUY,185.14,118403.74669895372,,,,0.0
2020-05-26,SELL,183.0,118403.74669895372,,,,0.0
2020-05-26,CLOSE,,,,-1368.607637116557,-1368.607637116557,
2020-06-02,BUY,184.32249,118033.57924740657,,,,0.0
2020-06-02,SELL,181.96001,118033.57924740657,,,,0.0
2020-06-02,CLOSE,,,,-1512.8483252391518,-1512.8483252391518,
2020-06-02,BUY,183.42,115666.15274185251,,,,0.0
2020-06-15,SELL,187.13,115666.15274185251,,,,0.0
2020-06-15,CLOSE,,,,2339.556355208122,2339.556355208122,
2020-06-16,BUY,193.88,117894.58680123527,,,,0.0
2020-06-29,SELL,195.78999,117894.58680123527,,,,0.0
2020-06-29,CLOSE,,,,1161.427077803232,1161.427077803232,
2020-06-30,BUY,201.3101,118979.92383302479,,,,0.0
2020-07-14,SELL,205.565,118979.92383302479,,,,0.0
2020-07-14,CLOSE,,,,2514.7654187104185,2514.7654187104185,
2020-07-21,BUY,213.66,122620.17242355079,,,,0.0
2020-07-23,SELL,202.81,122620.17242355079,,,,0.0
2020-07-23,CLOSE,,,,-6226.850467076315,-6226.850467076315,
2020-08-03,BUY,213.47,115459.30012544573,,,,0.0
2020-08-10,SELL,207.31,115459.30012544573,,,,0.0
2020-08-10,CLOSE,,,,-3331.752886929055,-3331.752886929055,
2020-08-13,BUY,210.6237,112293.44179146682,,,,0.0
2020-08-13,SELL,209.74001,112293.44179146682,,,,0.0
2020-08-13,CLOSE,,,,-471.13687384991084,-471.13687384991084,
2020-08-17,BUY,210.08,111841.23110788908,,,,0.0
2020-09-03,SELL,215.21001,111841.23110788908,,,,0.0
2020-09-03,CLOSE,,,,2731.0864146790836,2731.0864146790836,
2020-09-23,BUY,207.75999,114650.78155861369,,,,0.0
2020-09-23,SELL,201.55,114650.78155861369,,,,0.0
2020-09-23,CLOSE,,,,-3426.936086063408,-3426.936086063408,
2020-09-24,BUY,205.38,111193.94359691959,,,,0.0
2020-09-24,SELL,202.19,111193.94359691959,,,,0.0
2020-09-24,CLOSE,,,,-1727.084818746583,-1727.084818746583,
2020-09-25,BUY,206.56,109555.37999932858,,,,0.0
2020-10-06,SELL,206.59,109555.37999932858,,,,0.0
2020-10-06,CLOSE,,,,15.911412664504173,15.911412664504173,
2020-10-07,BUY,209.435,109567.73030875133,,,,0.0
2020-10-07,SELL,209.55,109567.73030875133,,,,0.0
2020-10-07,CLOSE,,,,60.16324389670971,60.16324389670971,
2020-10-08,BUY,210.55,110003.65737179824,,,,0.0
2020-10-19,SELL,214.25,110003.65737179824,,,,0.0
2020-10-19,CLOSE,,,,1933.0968049187948,1933.0968049187948,
2020-11-04,BUY,216.81,111468.90392787808,,,,0.0
2020-11-11,SELL,212.52,111468.90392787808,,,,0.0
2020-11-11,CLOSE,,,,-2205.625191875818,-2205.625191875818,
2020-11-16,BUY,215.11501,108653.53847420837,,,,0.0
2020-11-17,SELL,215.92709,108653.53847420837,,,,0.0
2020-11-17,CLOSE,,,,410.17763253309477,410.17763253309477,
2020-11-25,BUY,213.25,109737.5128820009,,,,0.0
2020-12-07,SELL,213.27,109737.5128820009,,,,0.0
2020-12-07,CLOSE,,,,10.291912110861153,10.291912110861153,
2020-12-08,BUY,214.9099,109772.8545962142,,,,0.0
2020-12-09,SELL,211.37,109772.8545962142,,,,0.0
2020-12-09,CLOSE,,,,-1808.1294904754848,-1808.1294904754848,
2020-12-14,BUY,214.78,108044.88958584637,,,,0.0
2020-12-31,SELL,220.27499000000003,108044.88958584637,,,,0.0
2020-12-31,CLOSE,,,,2764.2498734767205,2764.2498734767205,
2021-01-20,BUY,224.52999999999997,110660.42087087016,,,,0.0
2021-02-19,SELL,242.215,110660.42087087016,,,,0.0
2021-02-19,CLOSE,,,,8716.116078481014,8716.116078481014,
2021-03-02,BUY,236.8732,118792.35099260774,,,,0.0
2021-03-03,SELL,232.03999,118792.35099260774,,,,0.0
2021-03-03,CLOSE,,,,-2423.8638171856614,-2423.8638171856614,
2021-03-09,BUY,235.13,116653.5131658229,,,,0.0
2021-03-18,SELL,232.99001,116653.5131658229,,,,0.0
2021-03-18,CLOSE,,,,-1061.6992797164435,-1061.6992797164435,
2021-03-22,BUY,235.90999999999997,115669.24356971617,,,,0.0
2021-03-22,SELL,236.38811,115669.24356971617,,,,0.0
2021-03-22,CLOSE,,,,234.4225426778095,234.4225426778095,
2021-03-22,BUY,236.24001,115852.72410015871,,,,0.0
