time,open,high,low,close,volume
2020-07-02 07:15:00,118.081552059,118.209505729,118.081552059,118.209505729,710
2020-07-02 07:30:00,118.288246449,118.406357529,118.288246449,118.406357529,1626
2020-07-02 07:45:00,118.101237239,118.101237239,118.101237239,118.101237239,100
2020-07-02 08:00:00,117.82564472,117.82564472,117.81580213,117.81580213,1000
2020-07-02 08:15:00,118.110981403,118.298089039,117.76658918,118.00281134,1581
2020-07-02 08:30:00,117.99296875,117.99296875,117.97328357,117.97328357,906
2020-07-02 08:45:00,118.01265393,118.603209329,118.01265393,118.455570479,3765
2020-07-02 09:00:00,118.366987169,118.376829759,118.110981403,118.376829759,3409
2020-07-02 09:15:00,118.376829759,118.376829759,118.061866879,118.061866879,4554
2020-07-02 09:30:00,117.96344098,118.351042173,117.96344098,118.351042173,2412
2020-07-02 09:45:00,118.199663139,118.977227748,118.091394649,118.445727889,598140
2020-07-02 10:00:00,118.455570479,118.583524149,118.357144579,118.475255659,179242
2020-07-02 10:15:00,118.504783429,118.613051919,118.111079829,118.140607599,203174
2020-07-02 10:30:00,118.160292779,118.373876982,118.032339109,118.061866879,223705
2020-07-02 10:45:00,118.071709469,118.396514939,118.032339109,118.298089039,188283
2020-07-02 11:00:00,118.298089039,118.514626019,118.022496519,118.061866879,245794
2020-07-02 11:15:00,118.091394649,118.445727889,118.071709469,118.307931629,260166
2020-07-02 11:30:00,118.327616809,118.426042709,118.091394649,118.130863435,169287
2020-07-02 11:45:00,118.150450189,118.268561269,117.958519685,118.032339109,387036
2020-07-02 12:00:00,118.017575225,118.071807895,117.91422803,117.9437558,119812
2020-07-02 12:15:00,117.9437558,117.96344098,117.769837235,117.85517249,164063
2020-07-02 12:30:00,117.862062303,117.91422803,117.71737623,117.82564472,137101
2020-07-02 12:45:00,117.82564472,117.95359839,117.75674659,117.802711485,127738
2020-07-02 13:00:00,117.80595954,117.98312616,117.80595954,117.86501508,117420
2020-07-02 13:15:00,117.8453299,117.8453299,117.59926515,117.61895033,106805
2020-07-02 13:30:00,117.61895033,117.75674659,117.545130905,117.68784846,116417
2020-07-02 13:45:00,117.68784846,117.73706141,117.50083925,117.715998267,165799
2020-07-02 14:00:00,117.71737623,117.9437558,117.66816328,117.87485767,144965
2020-07-02 14:15:00,117.857141008,117.928991915,117.804581577,117.87485767,101556
