date,order,price,cost,commission,gross,net,comission
2021-05-03,BUY,132.61,95007.09275483202,,,,0.0
2021-05-03,SELL,132.815,95007.09275483202,,,,0.0
2021-05-03,CLOSE,,,,146.87017581433565,146.87017581433565,
2021-05-03,BUY,132.71001,95135.3043258266,,,,0.0
2021-05-03,SELL,132.55,95135.3043258266,,,,0.0
2021-05-03,CLOSE,,,,-114.70574107541314,-114.70574107541314,
2021-05-03,BUY,132.655,95026.97447938923,,,,0.0
2021-05-03,SELL,132.48,95026.97447938923,,,,0.0
2021-05-03,CLOSE,,,,-125.36067644562358,-125.36067644562358,
2021-05-03,BUY,132.83,94911.46357037865,,,,0.0
2021-05-03,SELL,132.67999,94911.46357037865,,,,0.0
2021-05-03,CLOSE,,,,-107.18714635393616,-107.18714635393616,
2021-05-04,BUY,127.4,94805.91498405102,,,,0.0
2021-05-04,SELL,127.34000000000002,94805.91498405102,,,,0.0
2021-05-04,CLOSE,,,,-44.649567496415045,-44.649567496415045,
2021-05-05,BUY,129.2,95700.52098667287,,,,0.0
2021-05-05,SELL,129.71001,95700.52098667287,,,,0.0
2021-05-05,CLOSE,,,,377.7726215821609,377.7726215821609,
2021-05-06,BUY,128.185,95123.87643449433,,,,0.0
2021-05-06,SELL,127.76,95123.87643449433,,,,0.0
2021-05-06,CLOSE,,,,-315.38516585138524,-315.38516585138524,
2021-05-06,BUY,128.7715,94827.51773717784,,,,0.0
2021-05-06,SELL,128.67,94827.51773717784,,,,0.0
2021-05-06,CLOSE,,,,-74.7447459284472,-74.7447459284472,
2021-05-06,BUY,128.8976,94760.98565131078,,,,0.0
2021-05-06,SELL,128.67999,94760.98565131078,,,,0.0
2021-05-06,CLOSE,,,,-159.9792244974496,-159.9792244974496,
2021-05-06,BUY,128.955,94603.49900326044,,,,0.0
2021-05-06,SELL,128.515,94603.49900326044,,,,0.0
2021-05-06,CLOSE,,,,-322.791202833834,-322.791202833834,
2021-05-06,BUY,128.785,94300.50852097209,,,,0.0
2021-05-06,SELL,128.67999,94300.50852097209,,,,0.0
2021-05-06,CLOSE,,,,-76.89169080084338,-76.89169080084338,
2021-05-06,BUY,128.80991,94215.32299045833,,,,0.0
2021-05-07,SELL,130.81,94215.32299045833,,,,0.0
2021-05-07,CLOSE,,,,1462.9241287412267,1462.9241287412267,
2021-05-07,BUY,130.94299,95615.61545685952,,,,0.0
2021-05-07,SELL,130.715,95615.61545685952,,,,0.0
2021-05-07,CLOSE,,,,-166.4801160261418,-166.4801160261418,
2021-05-07,BUY,130.41229,95457.09826389111,,,,0.0
2021-05-07,SELL,130.27,95457.09826389111,,,,0.0
2021-05-07,CLOSE,,,,-104.15115409728118,-104.15115409728118,
2021-05-07,BUY,130.39999,95349.1591053024,,,,0.0
2021-05-10,SELL,129.44099,95349.1591053024,,,,0.0
2021-05-10,CLOSE,,,,-701.2258481153665,-701.2258481153665,
2021-05-10,BUY,128.62,94687.1483510916,,,,0.0
2021-05-10,SELL,128.40179,94687.1483510916,,,,0.0
2021-05-10,CLOSE,,,,-160.64128939271976,-160.64128939271976,
2021-05-11,BUY,125.25,94537.78016862732,,,,0.0
2021-05-11,SELL,125.00000000000001,94537.78016862732,,,,0.0
2021-05-11,CLOSE,,,,-188.69816400923617,-188.69816400923617,
2021-05-11,BUY,125.21500000000002,94359.42108652912,,,,0.0
2021-05-11,SELL,125.57,94359.42108652912,,,,0.0
2021-05-11,CLOSE,,,,267.5206204186042,267.5206204186042,
2021-05-11,BUY,125.725,94612.58602295062,,,,0.0
2021-05-11,SELL,125.7,94612.58602295062,,,,0.0
2021-05-11,CLOSE,,,,-18.81339948755585,-18.81339948755585,
2021-05-11,BUY,125.81,94587.19503614183,,,,0.0
2021-05-11,SELL,125.72999999999999,94587.19503614183,,,,0.0
2021-05-11,CLOSE,,,,-60.14605836492476,-60.14605836492476,
2021-05-11,BUY,126.03,94541.32528484805,,,,0.0
2021-05-11,SELL,125.61,94541.32528484805,,,,0.0
2021-05-11,CLOSE,,,,-315.062736012349,-315.062736012349,
2021-05-11,BUY,125.89,94230.77977079342,,,,0.0
2021-05-12,SELL,124.12499999999999,94230.77977079342,,,,0.0
2021-05-12,CLOSE,,,,-1321.1321494594522,-1321.1321494594522,
2021-05-13,BUY,125.19,92984.74916972376,,,,0.0
2021-05-13,SELL,125.02499999999999,92984.74916972376,,,,0.0
2021-05-13,CLOSE,,,,-122.55358745110377,-122.55358745110377,
2021-05-13,BUY,125.53,92922.28146138671,,,,0.0
2021-05-13,SELL,125.25100000000002,92922.28146138671,,,,0.0
2021-05-13,CLOSE,,,,-206.52685834244048,-206.52685834244048,
2021-05-13,BUY,125.23,92663.16353517202,,,,0.0
2021-05-13,SELL,124.87,92663.16353517202,,,,0.0
2021-05-13,CLOSE,,,,-266.37977220044615,-266.37977220044615,
2021-05-13,BUY,125.31999999999998,92447.00969359024,,,,0.0
2021-05-13,SELL,125.23,92447.00969359024,,,,0.0
2021-05-13,CLOSE,,,,-66.3918837569487,-66.3918837569487,
2021-05-14,BUY,126.93,92368.98421892202,,,,0.0
2021-05-14,SELL,126.46999999999998,92368.98421892202,,,,0.0
2021-05-14,CLOSE,,,,-334.74933223591637,-334.74933223591637,
2021-05-14,BUY,126.62,92043.68731955632,,,,0.0
2021-05-14,SELL,127.32,92043.68731955632,,,,0.0
2021-05-14,CLOSE,,,,508.8499535909681,508.8499535909681,
2021-05-14,BUY,127.38,92512.63538922038,,,,0.0
2021-05-14,SELL,127.28,92512.63538922038,,,,0.0
2021-05-14,CLOSE,,,,-72.62728480861604,-72.62728480861604,
2021-05-14,BUY,127.445,92454.45679950807,,,,0.0
2021-05-17,SELL,126.178,92454.45679950807,,,,0.0
2021-05-17,CLOSE,,,,-919.1399958019251,-919.1399958019251,
2021-05-17,BUY,125.64,91577.6465738364,,,,0.0
2021-05-17,SELL,125.52999999999999,91577.6465738364,,,,0.0
2021-05-17,CLOSE,,,,-80.17781855397925,-80.17781855397925,
2021-05-17,BUY,125.68,91501.47764621013,,,,0.0
2021-05-17,SELL,125.42,91501.47764621013,,,,0.0
2021-05-17,CLOSE,,,,-189.29331785498965,-189.29331785498965,
2021-05-17,BUY,125.66000000000001,91321.6489942479,,,,0.0
2021-05-18,SELL,126.405,91321.6489942479,,,,0.0
2021-05-18,CLOSE,,,,541.418339174867,541.418339174867,
2021-05-19,BUY,124.09000000000002,91835.92240895142,,,,0.0
2021-05-19,SELL,123.9299,91835.92240895142,,,,0.0
2021-05-19,CLOSE,,,,-118.48602770307372,-118.48602770307372,
2021-05-19,BUY,123.94,91727.13515549852,,,,0.0
2021-05-19,SELL,124.08,91727.13515549852,,,,0.0
2021-05-19,CLOSE,,,,103.6130298674346,103.6130298674346,
2021-05-19,BUY,124.19570000000002,91822.38460390366,,,,0.0
2021-05-19,SELL,123.95,91822.38460390366,,,,0.0
2021-05-19,CLOSE,,,,-181.65491959206616,-181.65491959206616,
2021-05-19,BUY,124.58,91630.90692995951,,,,0.0
