date,order,price,cost,commission,gross,net,comission
2020-10-27,BUY,115.35,95239.44029202154,,,,0.0
2020-10-27,SELL,116.1876,95239.44029202154,,,,0.0
2020-10-27,CLOSE,,,,691.569615852606,691.569615852606,
2020-10-27,BUY,116.6,95648.78798000167,,,,0.0
2020-10-28,SELL,113.53000000000002,95648.78798000167,,,,0.0
2020-10-28,CLOSE,,,,-2518.3686029039836,-2518.3686029039836,
2020-10-29,BUY,114.37,93272.69630866028,,,,0.0
2020-10-30,SELL,111.08,93272.69630866028,,,,0.0
2020-10-30,CLOSE,,,,-2683.1089521333643,-2683.1089521333643,
2020-11-03,BUY,109.28,90720.81751954585,,,,0.0
2020-11-03,SELL,109.85,90720.81751954585,,,,0.0
2020-11-03,CLOSE,,,,473.1960650269081,473.1960650269081,
2020-11-03,BUY,110.86000000000001,91169.23562806657,,,,0.0
2020-11-06,SELL,116.65,91169.23562806657,,,,0.0
2020-11-06,CLOSE,,,,4761.590062118931,4761.590062118931,
2020-11-06,BUY,118.37000000000002,95688.55344004533,,,,0.0
2020-11-06,SELL,118.505,95688.55344004533,,,,0.0
2020-11-06,CLOSE,,,,109.13199893895319,109.13199893895319,
2020-11-06,BUY,118.47169999999998,95793.68426121717,,,,0.0
2020-11-06,SELL,118.4801,95793.68426121717,,,,0.0
2020-11-06,CLOSE,,,,6.792060448149825,6.792060448149825,
2020-11-06,BUY,118.85,95798.76213498079,,,,0.0
2020-11-09,SELL,120.055,95798.76213498079,,,,0.0
2020-11-09,CLOSE,,,,971.2874074266139,971.2874074266139,
2020-11-11,BUY,117.70500000000001,96717.45887282638,,,,0.0
2020-11-12,SELL,119.14000000000001,96717.45887282638,,,,0.0
2020-11-12,CLOSE,,,,1179.1304828384918,1179.1304828384918,
2020-11-12,BUY,119.6,97841.65913073265,,,,0.0
2020-11-12,SELL,119.48,97841.65913073265,,,,0.0
2020-11-12,CLOSE,,,,-98.16888875992453,-98.16888875992453,
2020-11-13,BUY,119.03,97744.29281844388,,,,0.0
2020-11-13,SELL,118.725,97744.29281844388,,,,0.0
2020-11-13,CLOSE,,,,-250.4579459768634,-250.4579459768634,
2020-11-13,BUY,119.17,97502.28185692738,,,,0.0
2020-11-16,SELL,120.13,97502.28185692738,,,,0.0
2020-11-16,CLOSE,,,,785.4509573101424,785.4509573101424,
2020-11-17,BUY,119.549,97610.7969095729,,,,0.0
2020-11-17,SELL,119.505,97610.7969095729,,,,0.0
2020-11-17,CLOSE,,,,-35.92564608672841,-35.92564608672841,
