date,order,price,cost,commission,gross,net,comission
2019-07-10,BUY,50.5675,95004.69692475031,,,,0.0
2019-07-12,SELL,50.6925,95004.69692475031,,,,0.0
2019-07-12,CLOSE,,,,234.8462375160684,234.8462375160684,
2019-07-12,BUY,50.974999999999994,95225.43902713676,,,,0.0
2019-07-18,SELL,51.0,95225.43902713676,,,,0.0
2019-07-18,CLOSE,,,,46.702029929945276,46.702029929945276,
2019-07-18,BUY,51.215,95267.4708540737,,,,0.0
2019-07-19,SELL,50.775,95267.4708540737,,,,0.0
2019-07-19,CLOSE,,,,-818.4650429716467,-818.4650429716467,
2019-07-22,BUY,51.4925,94485.34172811796,,,,0.0
2019-07-30,SELL,52.00855,94485.34172811796,,,,0.0
2019-07-30,CLOSE,,,,946.9177180908921,946.9177180908921,
2019-07-30,BUY,52.35375,95389.500895437,,,,0.0
2019-08-01,SELL,52.255,95389.500895437,,,,0.0
2019-08-01,CLOSE,,,,-179.92432659406384,-179.92432659406384,
2019-08-13,BUY,52.005,95207.13072062108,,,,0.0
2019-08-14,SELL,50.83,95207.13072062108,,,,0.0
2019-08-14,CLOSE,,,,-2151.108135693302,-2151.108135693302,
2019-08-15,BUY,51.0225,93786.19966109154,,,,0.0
2019-08-15,SELL,50.3225,93786.19966109154,,,,0.0
2019-08-15,CLOSE,,,,-1286.69390490008,-1286.69390490008,
2019-08-15,BUY,50.5175,91939.01126805671,,,,0.0
2019-08-15,SELL,50.36750000000001,91939.01126805671,,,,0.0
2019-08-15,CLOSE,,,,-272.9915710438636,-272.9915710438636,
2019-08-16,BUY,51.55,91689.40582418875,,,,0.0
2019-08-23,SELL,51.4375,91689.40582418875,,,,0.0
2019-08-23,CLOSE,,,,-200.09812134279292,-200.09812134279292,
2019-08-29,BUY,52.08562,91504.31485838458,,,,0.0
2019-09-03,SELL,51.25249999999999,91504.31485838458,,,,0.0
2019-09-03,CLOSE,,,,-1463.6299768499914,-1463.6299768499914,
2019-09-04,BUY,52.34125000000001,90114.92926193177,,,,0.0
2019-09-13,SELL,54.7025,90114.92926193177,,,,0.0
2019-09-13,CLOSE,,,,4065.3189734623375,4065.3189734623375,
2019-09-13,BUY,54.76,93970.54007696385,,,,0.0
2019-09-19,SELL,54.8525,93970.54007696385,,,,0.0
2019-09-19,CLOSE,,,,158.73402040027875,158.73402040027875,
2019-09-19,BUY,55.51500000000001,94727.11010088875,,,,0.0
2019-09-20,SELL,54.7475,94727.11010088875,,,,0.0
2019-09-20,CLOSE,,,,-1309.6110421045234,-1309.6110421045234,
2019-09-21,BUY,55.7275,92881.49701500432,,,,0.0
2019-09-22,SELL,54.6325,92881.49701500432,,,,0.0
2019-09-22,CLOSE,,,,-1825.0457894473936,-1825.0457894473936,
2019-09-29,BUY,55.045,91143.5640126216,,,,0.0
2019-09-29,SELL,54.9325,91143.5640126216,,,,0.0
2019-09-29,CLOSE,,,,-186.27760834626793,-186.27760834626793,
2019-10-06,BUY,56.41,92960.63459789557,,,,0.0
2019-10-11,SELL,56.7225,92960.63459789557,,,,0.0
2019-10-11,CLOSE,,,,514.9831290877923,514.9831290877923,
2019-10-11,BUY,56.555,91461.99528734596,,,,0.0
2019-11-20,SELL,65.43005,91461.99528734596,,,,0.0
2019-11-20,CLOSE,,,,14352.926907876566,14352.926907876566,
2019-11-25,BUY,66.325,105095.25432221647,,,,0.0
2019-11-25,SELL,66.275,105095.25432221647,,,,0.0
2019-11-25,CLOSE,,,,-79.22748158477987,-79.22748158477987,
2019-11-25,BUY,66.3085,105013.62168916456,,,,0.0
2019-11-27,SELL,66.395,105013.62168916456,,,,0.0
2019-11-27,CLOSE,,,,136.99115914419465,136.99115914419465,
2019-11-27,BUY,66.547,105140.4605653132,,,,0.0
2019-12-02,SELL,65.9475,105140.4605653132,,,,0.0
2019-12-02,CLOSE,,,,-947.1757721445658,-947.1757721445658,
2019-12-06,BUY,66.8875,105023.61321747901,,,,0.0
2019-12-09,SELL,66.42055,105023.61321747901,,,,0.0
2019-12-09,CLOSE,,,,-733.1829742762328,-733.1829742762328,
2019-12-09,BUY,66.8,103553.78900679816,,,,0.0
2020-01-27,SELL,77.355,103553.78900679816,,,,0.0
2020-01-27,CLOSE,,,,16362.428786927476,16362.428786927476,
2020-01-28,BUY,79.58002,119097.52765559648,,,,0.0
2020-01-29,SELL,81.15,119097.52765559648,,,,0.0
