date,order,price,cost,commission,gross,net,comission
2019-07-16,BUY,51.26499999999999,94999.99999999999,,,,0.0
2019-07-18,SELL,51.0,94999.99999999999,,,,0.0
2019-07-18,CLOSE,,,,-491.07578269773484,-491.07578269773484,
2019-07-18,BUY,50.9975,94533.47800643714,,,,0.0
2019-07-19,SELL,50.775000000000006,94533.47800643714,,,,0.0
2019-07-19,CLOSE,,,,-412.445685698958,-412.445685698958,
2019-07-22,BUY,51.4925,94137.08417805911,,,,0.0
2019-08-01,SELL,52.255,94137.08417805911,,,,0.0
2019-08-01,CLOSE,,,,1393.980224028166,1393.980224028166,
2019-08-13,BUY,52.005,95454.46402859542,,,,0.0
2019-08-14,SELL,50.83,95454.46402859542,,,,0.0
2019-08-14,CLOSE,,,,-2156.6963798404004,-2156.6963798404004,
2019-08-15,BUY,51.0225,94029.84161132095,,,,0.0
2019-08-15,SELL,50.3225,94029.84161132095,,,,0.0
2019-08-15,CLOSE,,,,-1290.036535409377,-1290.036535409377,
2019-08-15,BUY,50.3675,92182.38856920249,,,,0.0
2019-08-16,SELL,51.0775,92182.38856920249,,,,0.0
2019-08-16,CLOSE,,,,1299.4390407332874,1299.4390407332874,
2019-08-16,BUY,51.55,93422.01966434803,,,,0.0
2019-08-23,SELL,51.43750000000001,93422.01966434803,,,,0.0
2019-08-23,CLOSE,,,,-203.87928636738872,-203.87928636738872,
2019-08-29,BUY,52.0175,93245.76569897217,,,,0.0
2019-08-29,SELL,52.08562,93245.76569897217,,,,0.0
2019-08-29,CLOSE,,,,122.11085806534382,122.11085806534382,
2019-08-30,BUY,52.51487,93776.66643139234,,,,0.0
2019-09-03,SELL,51.2525,93776.66643139234,,,,0.0
2019-09-03,CLOSE,,,,-2254.2348558226868,-2254.2348558226868,
2019-09-04,BUY,52.3275,91208.98231849562,,,,0.0
2019-09-20,SELL,54.692499999999995,91208.98231849562,,,,0.0
2019-09-20,CLOSE,,,,4122.292163455971,4122.292163455971,
2019-09-21,BUY,55.54249999999999,95127.26280545739,,,,0.0
2019-09-25,SELL,54.745,95127.26280545739,,,,0.0
2019-09-25,CLOSE,,,,-1365.8728376891847,-1365.8728376891847,
2019-09-28,BUY,55.0,93388.17541897578,,,,0.0
2019-09-28,SELL,54.9925,93388.17541897578,,,,0.0
2019-09-28,CLOSE,,,,-12.734751193497178,-12.734751193497178,
2019-10-06,BUY,56.50755,93809.2365723383,,,,0.0
2019-11-20,SELL,65.5625,93809.2365723383,,,,0.0
2019-11-20,CLOSE,,,,15032.29120180745,15032.29120180745,
2019-11-25,BUY,66.325,108093.98050470243,,,,0.0
2019-11-27,SELL,66.395,108093.98050470243,,,,0.0
2019-11-27,CLOSE,,,,114.08335673318405,114.08335673318405,
2019-11-27,BUY,66.547,108192.40977026963,,,,0.0
