date,order,price,cost,commission,gross,net,comission
2020-01-28,BUY,79.2,94997.00135728039,,,,0.0
2020-01-30,SELL,80.59,94997.00135728039,,,,0.0
2020-01-30,CLOSE,,,,1667.245352103785,1667.245352103785,
2020-01-31,BUY,80.2325,95707.1219881685,,,,0.0
2020-01-31,SELL,79.59,95707.1219881685,,,,0.0
2020-01-31,CLOSE,,,,-766.4204141388851,-766.4204141388851,
2020-02-04,BUY,79.37,95865.3859314365,,,,0.0
2020-02-07,SELL,80.2925,95865.3859314365,,,,0.0
2020-02-07,CLOSE,,,,1114.2222315956924,1114.2222315956924,
2020-02-07,BUY,80.7375,96911.29399690087,,,,0.0
2020-02-07,SELL,80.645,96911.29399690087,,,,0.0
2020-02-07,CLOSE,,,,-111.03012472164039,-111.03012472164039,
2020-02-11,BUY,80.445,96826.87080210695,,,,0.0
2020-02-11,SELL,80.18,96826.87080210695,,,,0.0
2020-02-11,CLOSE,,,,-318.9647680099077,-318.9647680099077,
2020-02-11,BUY,80.17375,96510.31377984845,,,,0.0
2020-02-11,SELL,79.79748,96510.31377984845,,,,0.0
2020-02-11,CLOSE,,,,-452.94046699754074,-452.94046699754074,
2020-02-12,BUY,80.875,96096.29985454802,,,,0.0
2020-02-13,SELL,80.9975,96096.29985454802,,,,0.0
2020-02-13,CLOSE,,,,145.55544645665967,145.55544645665967,
2020-02-13,BUY,81.335,96219.69891768951,,,,0.0
2020-02-14,SELL,81.2625,96219.69891768951,,,,0.0
2020-02-14,CLOSE,,,,-85.76785112843936,-85.76785112843936,
2020-02-14,BUY,81.435,96135.25572291436,,,,0.0
2020-02-14,SELL,81.1275,96135.25572291436,,,,0.0
2020-02-14,CLOSE,,,,-363.00842555162524,-363.00842555162524,
2020-02-18,BUY,78.9475,93087.29868696084,,,,0.0
2020-02-18,SELL,79.435,93087.29868696084,,,,0.0
2020-02-18,CLOSE,,,,574.8131113701276,574.8131113701276,
2020-02-19,BUY,80.8975,96340.9620214166,,,,0.0
2020-02-20,SELL,80.7,96340.9620214166,,,,0.0
2020-02-20,CLOSE,,,,-235.20306559818172,-235.20306559818172,
2020-03-02,BUY,71.25,96080.74606215523,,,,0.0
2020-03-03,SELL,72.045,96080.74606215523,,,,0.0
2020-03-03,CLOSE,,,,1072.058850798787,1072.058850798787,
2020-03-03,BUY,73.25,97112.25149399656,,,,0.0
2020-03-04,SELL,74.48415,97112.25149399656,,,,0.0
2020-03-04,CLOSE,,,,1636.192289164721,1636.192289164721,
2020-03-04,BUY,73.705,98713.04878945902,,,,0.0
2020-03-05,SELL,73.8475,98713.04878945902,,,,0.0
2020-03-05,CLOSE,,,,190.85013842341417,190.85013842341417,
2020-03-05,BUY,74.43,98867.54301160068,,,,0.0
2020-03-05,SELL,74.175,98867.54301160068,,,,0.0
2020-03-05,CLOSE,,,,-338.72394824612553,-338.72394824612553,
2020-03-11,BUY,69.1275,95375.99687206699,,,,0.0
2020-03-11,SELL,68.885,95375.99687206699,,,,0.0
2020-03-11,CLOSE,,,,-334.58000421649183,-334.58000421649183,
2020-03-11,BUY,69.095,98245.91187542278,,,,0.0
2020-03-11,SELL,69.03,98245.91187542278,,,,0.0
2020-03-11,CLOSE,,,,-92.4232472957849,-92.4232472957849,
2020-03-11,BUY,69.26,98172.21746542143,,,,0.0
2020-03-11,SELL,68.87982,98172.21746542143,,,,0.0
2020-03-11,CLOSE,,,,-538.8841125614337,-538.8841125614337,
2020-03-11,BUY,69.215,97638.94805865709,,,,0.0
2020-03-11,SELL,69.0875,97638.94805865709,,,,0.0
2020-03-11,CLOSE,,,,-179.85936397426215,-179.85936397426215,
2020-03-16,BUY,60.835,85285.37109874771,,,,0.0
2020-03-16,SELL,62.47249999999999,85285.37109874771,,,,0.0
2020-03-16,CLOSE,,,,2295.6323691000084,2295.6323691000084,
2020-03-19,BUY,61.97749999999999,99628.7976737758,,,,0.0
2020-03-20,SELL,61.96497,99628.7976737758,,,,0.0
2020-03-20,CLOSE,,,,-20.141968211875586,-20.141968211875586,
2020-03-20,BUY,62.09,99607.66969407987,,,,0.0
2020-03-20,SELL,61.38625,99607.66969407987,,,,0.0
2020-03-20,CLOSE,,,,-1128.988525482515,-1128.988525482515,
2020-03-24,BUY,60.1375,98485.83311380428,,,,0.0
2020-03-26,SELL,62.5625,98485.83311380428,,,,0.0
2020-03-26,CLOSE,,,,3971.3680365990454,3971.3680365990454,
2020-03-26,BUY,62.78157,102563.56488679188,,,,0.0
2020-03-27,SELL,62.7225,102563.56488679188,,,,0.0
2020-03-27,CLOSE,,,,-96.50013177216437,-96.50013177216437,
2020-03-27,BUY,63.3651,102316.84819323002,,,,0.0
2020-03-30,SELL,62.9425,102316.84819323002,,,,0.0
2020-03-30,CLOSE,,,,-682.3803646874787,-682.3803646874787,
2020-03-30,BUY,63.2725,101584.23516999806,,,,0.0
2020-03-31,SELL,63.77499999999999,101584.23516999806,,,,0.0
2020-03-31,CLOSE,,,,806.765627609527,806.765627609527,
2020-03-31,BUY,64.20875,102342.44233709606,,,,0.0
2020-03-31,SELL,63.184999999999995,102342.44233709606,,,,0.0
2020-03-31,CLOSE,,,,-1631.756969923902,-1631.756969923902,
2020-04-06,BUY,63.3275,100780.3376026721,,,,0.0
2020-04-07,SELL,65.015,100780.3376026721,,,,0.0
