date,order,price,cost,commission,gross,net,comission
2021-01-07,BUY,779.28,90009.24024640655,,,,0.0
2021-01-07,SELL,795.77,90009.24024640655,,,,0.0
2021-01-07,CLOSE,,,,1904.6457905544157,1904.6457905544157,
2021-01-07,BUY,804.7974000000002,91716.08437198261,,,,0.0
2021-01-08,SELL,844.11,91716.08437198261,,,,0.0
2021-01-08,CLOSE,,,,4480.130947841022,4480.130947841022,
2021-01-08,BUY,847.11,95721.43958148059,,,,0.0
2021-01-08,SELL,838.95,95721.43958148059,,,,0.0
2021-01-08,CLOSE,,,,-922.0608267933073,-922.0608267933073,
2021-01-08,BUY,851.88,94899.73426721837,,,,0.0
2021-01-08,SELL,872.5071,94899.73426721837,,,,0.0
2021-01-08,CLOSE,,,,2297.8662589840637,2297.8662589840637,
2021-01-08,BUY,869.76,96985.63903859747,,,,0.0
2021-01-08,SELL,877.54,96985.63903859747,,,,0.0
2021-01-08,CLOSE,,,,867.536184373029,867.536184373029,
2021-01-11,BUY,862.0,97765.30651946331,,,,0.0
2021-01-11,SELL,858.78,97765.30651946331,,,,0.0
2021-01-11,CLOSE,,,,-365.2021890866294,-365.2021890866294,
2021-01-11,BUY,861.19,97403.82445976582,,,,0.0
2021-01-11,SELL,857.22,97403.82445976582,,,,0.0
2021-01-11,CLOSE,,,,-449.02191514680027,-449.02191514680027,
2021-01-11,BUY,818.85,97073.99703907898,,,,0.0
2021-01-12,SELL,829.23,97073.99703907898,,,,0.0
2021-01-12,CLOSE,,,,1230.5405010266097,1230.5405010266097,
2021-01-12,BUY,830.65,98151.8075418564,,,,0.0
2021-01-12,SELL,831.44,98151.8075418564,,,,0.0
2021-01-12,CLOSE,,,,93.34849570586185,93.34849570586185,
2021-01-12,BUY,830.6,98255.9446109438,,,,0.0
2021-01-12,SELL,828.76,98255.9446109438,,,,0.0
2021-01-12,CLOSE,,,,-217.66306053953733,-217.66306053953733,
2021-01-12,BUY,833.15,97985.76900140157,,,,0.0
2021-01-12,SELL,855.1912,97985.76900140157,,,,0.0
2021-01-12,CLOSE,,,,2592.2390106387716,2592.2390106387716,
2021-01-12,BUY,859.69,100359.9558807647,,,,0.0
2021-01-12,SELL,855.74,100359.9558807647,,,,0.0
2021-01-12,CLOSE,,,,-461.1218296467623,-461.1218296467623,
2021-01-12,BUY,859.92,99947.60136171956,,,,0.0
2021-01-12,SELL,851.57,99947.60136171956,,,,0.0
2021-01-12,CLOSE,,,,-970.5117585011968,-970.5117585011968,
2021-01-12,BUY,851.85,99113.37580662126,,,,0.0
2021-01-12,SELL,850.5,99113.37580662126,,,,0.0
2021-01-12,CLOSE,,,,-157.0734957315736,-157.0734957315736,
2021-01-12,BUY,850.71,98897.58515913376,,,,0.0
2021-01-12,SELL,850.93,98897.58515913376,,,,0.0
2021-01-12,CLOSE,,,,25.575658843790343,25.575658843790343,
2021-01-12,BUY,851.7499999999999,99041.51501729836,,,,0.0
2021-01-13,SELL,851.0,99041.51501729836,,,,0.0
2021-01-13,CLOSE,,,,-87.2100220287203,-87.2100220287203,
2021-01-13,BUY,848.0,98817.55091004868,,,,0.0
2021-01-13,SELL,844.44,98817.55091004868,,,,0.0
2021-01-13,CLOSE,,,,-414.8472656129338,-414.8472656129338,
2021-01-13,BUY,846.64,98489.65713302276,,,,0.0
2021-01-13,SELL,834.3623,98489.65713302276,,,,0.0
2021-01-13,CLOSE,,,,-1428.2652170723234,-1428.2652170723234,
2021-01-13,BUY,841.1499999999999,97212.96973842244,,,,0.0
2021-01-13,SELL,852.55,97212.96973842244,,,,0.0
2021-01-13,CLOSE,,,,1317.5151340641085,1317.5151340641085,
2021-01-14,BUY,843.76,98377.12774053306,,,,0.0
2021-01-14,SELL,843.63,98377.12774053306,,,,0.0
2021-01-14,CLOSE,,,,-15.157185225975219,-15.157185225975219,
2021-01-14,BUY,845.0,98401.94661584256,,,,0.0
2021-01-14,SELL,843.39,98401.94661584256,,,,0.0
2021-01-14,CLOSE,,,,-187.48773260533477,-187.48773260533477,
2021-01-14,BUY,848.675,98207.09034982308,,,,0.0
2021-01-14,SELL,852.0245,98207.09034982308,,,,0.0
2021-01-14,CLOSE,,,,387.597901583923,387.597901583923,
2021-01-14,BUY,856.4200000000001,98603.77649794992,,,,0.0
2021-01-14,SELL,852.5,98603.77649794992,,,,0.0
2021-01-14,CLOSE,,,,-451.32855826810544,-451.32855826810544,
