timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,coef,adj_open,adj_high,adj_low
2013-12-18,19.18,19.79,18.9,18.9,13.6155353472,5457200,0.0,1.0,1.3881202257601084,13.817246981973334,14.256690186300952,13.6155353472
2013-12-19,18.9,19.49,18.81,19.49,14.0405705776,1605400,0.0,1.0,1.3881202257616148,13.615535347185224,14.0405705776,13.55069946457958
2013-12-20,19.65,19.77,19.4,19.68,14.1774463298,737100,0.0,1.0,1.38812022575843,14.155834368931401,14.242282212405792,13.975734695026421
2013-12-23,19.79,19.99,19.5,19.74,14.2206702515,698100,0.0,1.0,1.3881202257620606,14.2566901862809,14.400769925404507,14.047774564551672
2013-12-24,19.74,19.82,19.5,19.53,14.0693865255,213700,0.0,1.0,1.3881202257541887,14.220670251580644,14.278302147230415,14.047774564631336
2013-12-26,19.55,19.9,19.35,19.78,14.2494861994,416500,0.0,1.0,1.3881202257547274,14.083794499406977,14.33593404287462,13.939714760282609
2013-12-27,19.93,20.59,19.53,20.14,14.5088297298,758200,0.0,1.0,1.3881202257570104,14.357546003719662,14.833009142829294,14.069386525471401
2013-12-30,20.1,20.14,19.8204,19.98,14.3935659385,246800,0.0,1.0,1.3881202257570775,14.480013781974474,14.508829729799299,14.278590306678948
2013-12-31,19.96,20.72,19.96,20.55,14.804193195,313900,0.0,1.0,1.3881202257574294,14.379157964583941,14.926660973255473,14.379157964583941
2014-01-02,20.62,20.94,19.96,20.18,14.5376456776,425800,0.0,1.0,1.3881202257593808,14.85462110367255,15.085148686270765,14.379157964563728
2014-01-03,20.1,20.28,19.78,20.02,14.4223818863,298700,0.0,1.0,1.3881202257594667,14.480013781949552,14.60968554716104,14.24948619935135
2014-01-06,20.05,20.1,19.81,20.01,14.4151778993,509700,0.0,1.0,1.3881202257636853,14.443993847124686,14.480013781905546,14.271098160176559
2014-01-07,20.04,20.17,19.93,20.05,14.4439938472,856800,0.0,1.0,1.3881202257564473,14.43678986024379,14.530441690674515,14.357546003725487
2014-01-08,20.1,20.1,19.89,19.96,14.3791579646,497900,0.0,1.0,1.3881202257558793,14.480013781986973,14.480013781986973,14.328730055906512
