,open,high,low,close
2021-07-21 04:00:00,30806.35938,31339.16992,30726.19922,31308.35938
2021-07-21 06:00:00,31320.27930,31575.64062,31285.67969,31571.93945
2021-07-21 08:00:00,31514.33984,31639.91016,31433.00977,31480.05078
2021-07-21 10:00:00,31518.15039,31953.75977,31518.15039,31940.83984
2021-07-21 12:00:00,32066.15039,32397.94922,31808.67969,32166.65039
2021-07-21 14:00:00,32127.71094,32800.00000,31614.58984,31629.99023
2021-07-21 16:00:00,31591.75000,31956.10938,31543.22070,31819.83008
2021-07-21 18:00:00,31835.02930,32213.75000,31803.41992,32130.88086
2021-07-21 20:00:00,32116.48047,32347.16992,31892.83984,31983.35938
2021-07-21 22:00:00,31954.75000,32097.66992,31801.34961,31937.30078
2021-07-22 00:00:00,31904.09961,32192.83984,31875.83984,31905.07031
2021-07-22 02:00:00,31870.00000,32298.86914,31870.00000,32134.69922
2021-07-22 04:00:00,32102.94922,32235.05078,31737.41016,31883.77930
2021-07-22 06:00:00,31896.31055,31959.00977,31729.44922,31913.65039
2021-07-22 08:00:00,31889.33008,32222.00977,31746.16016,32070.33984
2021-07-22 10:00:00,32099.00000,32496.42969,31987.83984,32491.56055
2021-07-22 12:00:00,32463.67969,32580.05078,32285.33984,32417.19922
2021-07-22 14:00:00,32410.59961,32422.00977,32227.82031,32380.11914
2021-07-22 16:00:00,32359.50977,32479.35938,32147.08984,32177.84961
2021-07-22 18:00:00,32142.58008,32357.76953,32089.31055,32297.41016
2021-07-22 20:00:00,32295.49023,32758.00977,32209.68945,32757.86914
2021-07-22 22:00:00,32723.06055,32731.33008,32508.24023,32586.07031
2021-07-23 00:00:00,32587.90039,32817.03906,32557.63086,32643.17969
2021-07-23 02:00:00,32620.09961,32620.64062,32405.51953,32464.88086
2021-07-23 04:00:00,32480.53906,32526.24023,32298.23047,32378.67969
2021-07-23 06:00:00,32319.08008,32451.98047,32233.66016,32301.36914
2021-07-23 08:00:00,32286.18945,32552.42969,32250.00977,32539.75000
2021-07-23 10:00:00,32517.48047,32559.96094,32301.75977,32307.03906
2021-07-23 12:00:00,32329.17969,32329.17969,32040.84961,32181.61914
2021-07-23 14:00:00,32178.58008,32289.89062,32091.90039,32289.88086
2021-07-23 16:00:00,32259.46094,32650.00000,32196.91016,32610.25977
2021-07-23 18:00:00,32630.71094,33600.00000,32584.81055,33600.00000
2021-07-23 20:00:00,33713.42969,33713.42969,33408.00000,33593.82812
2021-07-23 22:00:00,33630.01172,33772.94141,33542.01953,33668.17188
2021-07-24 00:00:00,33675.44922,33801.71875,33591.69141,33762.35938
2021-07-24 02:00:00,33758.60156,33924.60156,33702.37891,33812.48047
2021-07-24 04:00:00,33809.01953,33848.28125,33575.64844,33841.96094
2021-07-24 06:00:00,33850.00000,33930.78125,33693.28906,33859.96094
2021-07-24 08:00:00,33828.51172,33833.14844,33763.60938,33818.50000
2021-07-25 02:00:00,34718.51953,34718.51953,34718.51953,34718.51953
2021-07-25 04:00:00,34731.39844,34737.78906,34365.78125,34509.03125
2021-07-25 06:00:00,34519.53125,34579.98047,34283.28906,34392.71875
2021-07-25 08:00:00,34381.21875,34419.80078,34056.41016,34178.01172
2021-07-25 10:00:00,34157.96094,34262.83984,33875.30078,34178.26953
2021-07-25 12:00:00,34177.21094,34448.51953,34092.83984,34448.51953
2021-07-25 14:00:00,34473.62891,34571.19141,34263.62891,34344.35156
2021-07-25 16:00:00,34336.05078,34581.39844,34303.01172,34551.17188
2021-07-25 18:00:00,34528.62109,35381.89062,34455.62891,35381.89062
2021-07-25 20:00:00,35398.98828,39640.67969,35226.78906,38223.98047
2021-07-25 22:00:00,38376.80859,38499.00000,37924.39844,38278.67188
2021-07-26 00:00:00,38275.73828,38576.98047,38195.96875,38570.96094
2021-07-26 02:00:00,38568.83984,39227.75000,37948.66016,38135.92969
2021-07-26 04:00:00,38220.32812,38340.28906,37715.85938,38206.44922
2021-07-26 06:00:00,38235.19141,38677.30078,38112.58984,38473.64844
2021-07-26 08:00:00,38498.01953,38856.60938,37916.67188,38345.57031
2021-07-26 10:00:00,38318.60938,38662.00000,38222.78125,38565.96094
2021-07-26 12:00:00,38611.46094,39457.92188,38522.23828,39220.35156
2021-07-26 14:00:00,39194.92188,40517.98828,39190.51172,39406.96875
2021-07-26 16:00:00,39473.92188,39473.92188,36850.01172,37120.62891
2021-07-26 18:00:00,37093.05078,37722.41016,36852.96094,37275.00000
2021-07-26 20:00:00,37239.46875,37509.87109,36816.98047,36869.62109
2021-07-26 22:00:00,36842.91016,37135.00000,36421.17188,36810.80078
2021-07-27 00:00:00,36823.80859,37188.26172,36700.01172,37100.00000
2021-07-27 02:00:00,37130.50000,37324.10156,36947.48047,37127.58984
2021-07-27 04:00:00,37091.19922,37460.21094,36980.35938,37373.64844
2021-07-27 06:00:00,37370.01172,38045.89062,37272.69922,38045.89062
2021-07-27 08:00:00,38028.39844,38754.78906,37749.98828,38475.00000
2021-07-27 10:00:00,38447.00000,38589.89062,37771.19141,38228.96875
2021-07-27 12:00:00,38199.58984,38296.71094,37606.21875,37753.98828
2021-07-27 14:00:00,37799.98828,38183.44922,37402.44141,37797.53906
2021-07-27 16:00:00,37838.12109,38455.96875,37838.12109,38276.23828
2021-07-27 18:00:00,38372.17969,39448.46875,38139.19922,39448.46875
2021-07-27 20:00:00,39445.53906,39871.03125,38925.50000,39871.03125
2021-07-27 22:00:00,39790.00000,40294.66016,39459.92969,39840.85938
2021-07-28 00:00:00,39819.01172,40167.39062,39593.19922,40121.51953
2021-07-28 02:00:00,40041.03906,40173.76953,39307.00000,39851.01953
2021-07-28 04:00:00,39895.51172,39919.60938,39365.26172,39870.16016
2021-07-28 06:00:00,39909.03906,40844.87109,39796.25000,40753.35156
2021-07-28 08:00:00,40729.00000,40854.46094,39470.66016,39632.87109
2021-07-28 10:00:00,39649.62109,39915.82031,39384.98828,39672.42188
2021-07-28 12:00:00,39695.64844,40238.32031,38904.33984,38935.64844
2021-07-28 14:00:00,38856.16016,40623.92188,38856.16016,40369.26172
2021-07-28 16:00:00,40369.66016,40369.66016,39743.08984,40094.76953
2021-07-28 18:00:00,40094.78125,40192.17188,39598.10938,40001.26953
2021-07-28 20:00:00,39977.21875,40203.00000,39339.78906,39651.05859
2021-07-28 22:00:00,39612.75000,39948.12109,39524.37109,39621.92969
2021-07-29 00:00:00,39619.25000,40243.23047,39539.67188,40114.25000
2021-07-29 02:00:00,40105.37109,40195.03906,39833.92188,39833.92188
2021-07-29 04:00:00,39923.30859,40628.83984,39737.46875,40391.50000
2021-07-29 06:00:00,40375.39062,40521.05859,39525.96094,39767.14062
2021-07-29 08:00:00,39704.69141,39974.48828,39525.71875,39868.10156
2021-07-29 10:00:00,39867.03125,40121.57031,39647.00000,39936.44141
2021-07-29 12:00:00,39926.91016,40054.17969,39583.28906,39583.28906
2021-07-29 14:00:00,39607.48828,39717.57812,39412.98828,39670.39844
2021-07-29 16:00:00,39640.00000,39824.98047,39496.67188,39535.39844
2021-07-29 18:00:00,39539.80078,40399.98828,39527.21875,39988.92969
2021-07-29 20:00:00,40023.53125,40116.44141,39763.48047,40095.01172
2021-07-29 22:00:00,40140.00000,40244.28906,39958.26172,39980.67969
2021-07-30 00:00:00,39983.62109,40022.82031,39641.19922,39720.00000
2021-07-30 02:00:00,39712.28125,39875.85156,39603.07812,39718.80859
2021-07-30 04:00:00,39711.03906,39760.16016,38353.69922,38780.44141
2021-07-30 06:00:00,38756.64062,38951.57031,38538.35156,38656.05859
2021-07-30 08:00:00,38652.87891,38924.98828,38608.35938,38832.23828
2021-07-30 10:00:00,38840.67188,39134.66016,38840.67188,39068.35938
2021-07-30 12:00:00,39072.64844,39168.01172,38872.37891,38999.82812
2021-07-30 14:00:00,39009.39062,39843.66016,38903.91016,39843.66016
2021-07-30 16:00:00,39767.07031,41499.98828,39756.21094,41177.12109
2021-07-30 18:00:00,41263.03906,42257.08984,40986.07031,42198.71094
2021-07-30 20:00:00,42332.71094,42332.71094,41642.10938,41959.98047
2021-07-30 22:00:00,41962.01172,42198.98828,41750.01172,41812.53906
2021-07-31 00:00:00,41812.53125,41860.23828,41255.92969,41673.03906
2021-07-31 02:00:00,41685.12891,41694.21094,41362.98047,41537.94141
2021-07-31 04:00:00,41543.03906,41911.78906,41516.76953,41640.98828
2021-07-31 06:00:00,41627.85938,41893.17969,41371.30078,41592.35156
2021-07-31 08:00:00,41555.51172,41699.78906,41281.87109,41381.92969
2021-07-31 10:00:00,41357.50000,41665.73828,41164.92188,41543.39062
2021-07-31 12:00:00,41592.87109,41592.87109,41063.62109,41167.87109
2021-07-31 14:00:00,41140.82031,41522.92969,41122.83984,41303.62891
2021-07-31 16:00:00,41274.96875,41969.62891,41145.19141,41953.80078
2021-07-31 18:00:00,41960.00000,41960.00000,41509.28125,41553.69922
2021-07-31 20:00:00,41461.83984,41902.05859,41121.80859,41712.10938
2021-07-31 22:00:00,41729.98828,42566.58984,41612.23047,42450.00000
2021-08-01 00:00:00,42431.42188,42431.42188,41725.75000,41822.41016
2021-08-01 02:00:00,41788.64844,41825.21094,41609.07031,41697.64062
2021-08-01 04:00:00,41719.98828,41935.87109,41659.96875,41907.80859
2021-08-01 06:00:00,41878.85156,41878.85156,41325.35156,41588.00000
2021-08-01 08:00:00,41576.98828,41797.32031,41394.19922,41481.64062
