time,open,high,low,close,volume
2021-07-02 20:00:00,155.75,155.75,155.75,155.75,1604
2021-07-02 19:55:00,155.73,155.75,155.72,155.75,1122
2021-07-02 19:10:00,155.72,155.72,155.72,155.72,100
2021-07-02 18:55:00,155.67,155.72,155.67,155.72,2099
2021-07-02 18:50:00,155.77,155.77,155.77,155.77,1000
2021-07-02 18:35:00,155.85,155.85,155.85,155.85,1000
2021-07-02 17:50:00,155.95,155.95,155.95,155.95,100
2021-07-02 17:45:00,155.75,155.87,155.75,155.87,1148
2021-07-02 17:40:00,155.85,155.85,155.8,155.8,671
2021-07-02 17:25:00,155.95,155.95,155.95,155.95,1046
2021-07-02 17:00:00,155.88,155.88,155.88,155.88,200
2021-07-02 16:40:00,155.9,155.9,155.9,155.9,100
2021-07-02 16:35:00,156.0,156.0,156.0,156.0,102
2021-07-02 16:25:00,155.9,155.9,155.9,155.9,201
2021-07-02 16:15:00,156.03,156.03,156.0,156.0,1547
2021-07-02 16:10:00,155.89,156.03,155.89,155.89,3563
2021-07-02 16:05:00,156.03,156.3,156.0299,156.03,154496
2021-07-02 16:00:00,156.17,156.32,155.96,156.03,898242
2021-07-02 15:55:00,156.07,156.25,156.01,156.17,494883
2021-07-02 15:50:00,155.965,156.03,155.925,156.0,125043
2021-07-02 15:45:00,155.95,156.005,155.88,155.97,131598
2021-07-02 15:40:00,155.95,156.055,155.88,155.95,150370
2021-07-02 15:35:00,156.005,156.04,155.9301,155.95,130611
2021-07-02 15:30:00,155.983,156.04,155.96,156.005,91237
2021-07-02 15:25:00,156.01,156.05,155.955,156.0,76790
2021-07-02 15:20:00,156.03,156.07,155.985,156.0,77507
2021-07-02 15:15:00,155.99,156.1,155.96,156.025,104289
2021-07-02 15:10:00,155.98,156.05,155.97,155.995,86207
2021-07-02 15:05:00,155.9701,156.06,155.965,155.98,78620
2021-07-02 15:00:00,156.01,156.03,155.935,155.975,45151
2021-07-02 14:55:00,155.96,156.045,155.96,156.0,57578
2021-07-02 14:50:00,156.03,156.04,155.92,155.955,43138
2021-07-02 14:45:00,155.965,156.05,155.965,156.025,49922
