date,order,price,cost,commission,gross,net,comission
2021-07-14,BUY,148.71001,95009.5833747212,,,,0.0
2021-07-14,SELL,148.67999,95009.5833747212,,,,0.0
2021-07-14,CLOSE,,,,-19.17952727533164,-19.17952727533164,
2021-07-14,BUY,148.855,94986.23985563568,,,,0.0
2021-07-14,SELL,148.77,94986.23985563568,,,,0.0
2021-07-14,CLOSE,,,,-54.239564594585936,-54.239564594585936,
2021-07-14,BUY,148.985,94930.25186272357,,,,0.0
2021-07-14,SELL,148.922,94930.25186272357,,,,0.0
2021-07-14,CLOSE,,,,-40.14233558648965,-40.14233558648965,
2021-07-14,BUY,148.86501,94888.93593818625,,,,0.0
2021-07-14,SELL,148.89999,94888.93593818625,,,,0.0
2021-07-14,CLOSE,,,,22.296810910212066,22.296810910212066,
2021-07-14,BUY,148.99921,94919.15942566875,,,,0.0
2021-07-14,SELL,149.11501,94919.15942566875,,,,0.0
2021-07-14,CLOSE,,,,73.76977811824054,73.76977811824054,
2021-07-14,BUY,149.315,94985.28832438197,,,,0.0
2021-07-14,SELL,149.03999,94985.28832438197,,,,0.0
2021-07-14,CLOSE,,,,-174.944942852956,-174.944942852956,
2021-07-14,BUY,149.38499,94817.81058170793,,,,0.0
2021-07-14,SELL,149.1906,94817.81058170793,,,,0.0
2021-07-14,CLOSE,,,,-123.3834416629011,-123.3834416629011,
2021-07-14,BUY,149.42,94696.79912549001,,,,0.0
2021-07-14,SELL,149.41499,94696.79912549001,,,,0.0
2021-07-14,CLOSE,,,,-3.175150338767066,-3.175150338767066,
2021-07-15,BUY,149.27499,94700.11720350581,,,,0.0
2021-07-15,SELL,149.34,94700.11720350581,,,,0.0
2021-07-15,CLOSE,,,,41.242371675255164,41.242371675255164,
2021-07-15,BUY,149.4982,94734.99116277245,,,,0.0
2021-07-15,SELL,149.0701,94734.99116277245,,,,0.0
2021-07-15,CLOSE,,,,-271.2811907888051,-271.2811907888051,
2021-07-15,BUY,148.375,94478.41466722367,,,,0.0
2021-07-15,SELL,148.48,94478.41466722367,,,,0.0
2021-07-15,CLOSE,,,,66.85919824807088,66.85919824807088,
2021-07-15,BUY,147.9519,94533.5606876371,,,,0.0
2021-07-15,SELL,147.67999,94533.5606876371,,,,0.0
2021-07-15,CLOSE,,,,-173.7363324605806,-173.7363324605806,
2021-07-15,BUY,148.061,94371.13859480119,,,,0.0
2021-07-15,SELL,147.955,94371.13859480119,,,,0.0
2021-07-15,CLOSE,,,,-67.56229318354198,-67.56229318354198,
2021-07-15,BUY,147.94,94309.5034122783,,,,0.0
2021-07-15,SELL,147.815,94309.5034122783,,,,0.0
2021-07-15,CLOSE,,,,-79.68560177460313,-79.68560177460313,
2021-07-15,BUY,147.96001,94233.8178230128,,,,0.0
2021-07-15,SELL,147.745,94233.8178230128,,,,0.0
2021-07-15,CLOSE,,,,-136.93708975909504,-136.93708975909504,
2021-07-15,BUY,147.64999,94110.08621205958,,,,0.0
2021-07-15,SELL,147.67,94110.08621205958,,,,0.0
2021-07-15,CLOSE,,,,12.754100593585541,12.754100593585541,
2021-07-15,BUY,147.75,94125.38626373847,,,,0.0
2021-07-15,SELL,148.15221,94125.38626373847,,,,0.0
2021-07-15,CLOSE,,,,256.2312799264835,256.2312799264835,
2021-07-15,BUY,148.375,94362.44176573447,,,,0.0
2021-07-16,SELL,148.78,94362.44176573447,,,,0.0
2021-07-16,CLOSE,,,,257.56892276409485,257.56892276409485,
2021-07-16,BUY,149.17999,94635.67900359262,,,,0.0
2021-07-16,SELL,148.91,94635.67900359262,,,,0.0
2021-07-16,CLOSE,,,,-171.2742236688757,-171.2742236688757,
2021-07-16,BUY,149.0098,94456.96656496846,,,,0.0
2021-07-16,SELL,149.02,94456.96656496846,,,,0.0
2021-07-16,CLOSE,,,,6.465756339263903,6.465756339263903,
2021-07-16,BUY,149.0,94444.23199787604,,,,0.0
2021-07-16,SELL,148.7101,94444.23199787604,,,,0.0
2021-07-16,CLOSE,,,,-183.7542473569342,-183.7542473569342,
2021-07-16,BUY,148.71001,94283.73893416984,,,,0.0
2021-07-16,SELL,148.42999,94283.73893416984,,,,0.0
2021-07-16,CLOSE,,,,-177.53567884466517,-177.53567884466517,
2021-07-16,BUY,147.5901,94107.40253118526,,,,0.0
2021-07-16,SELL,147.5901,94107.40253118526,,,,0.0
2021-07-16,CLOSE,,,,0.0,0.0,
2021-07-16,BUY,147.61501,94104.15765740658,,,,0.0
2021-07-16,SELL,147.86501,94104.15765740658,,,,0.0
2021-07-16,CLOSE,,,,159.37430356405926,159.37430356405926,
2021-07-16,BUY,147.86,94258.74435689158,,,,0.0
2021-07-16,SELL,147.67999,94258.74435689158,,,,0.0
2021-07-16,CLOSE,,,,-114.75393325906258,-114.75393325906258,
2021-07-16,BUY,146.61,94143.30677749637,,,,0.0
2021-07-16,SELL,146.31,94143.30677749637,,,,0.0
2021-07-16,CLOSE,,,,-192.6402839727848,-192.6402839727848,
2021-07-16,BUY,146.47,93966.7198505213,,,,0.0
2021-07-19,SELL,143.78,93966.7198505213,,,,0.0
2021-07-19,CLOSE,,,,-1725.7491390585246,-1725.7491390585246,
2021-07-19,BUY,142.405,92333.74205185042,,,,0.0
2021-07-19,SELL,142.095,92333.74205185042,,,,0.0
2021-07-19,CLOSE,,,,-201.0003864757125,-201.0003864757125,
2021-07-19,BUY,142.42,92139.54905348088,,,,0.0
2021-07-19,SELL,143.12,92139.54905348088,,,,0.0
2021-07-19,CLOSE,,,,452.86957125009263,452.86957125009263,
2021-07-19,BUY,143.59,92567.17855707943,,,,0.0
2021-07-19,SELL,143.485,92567.17855707943,,,,0.0
2021-07-19,CLOSE,,,,-67.68962844552122,-67.68962844552122,
2021-07-19,BUY,143.3385,92504.48104229078,,,,0.0
2021-07-19,SELL,142.94,92504.48104229078,,,,0.0
2021-07-19,CLOSE,,,,-257.17469971678264,-257.17469971678264,
2021-07-19,BUY,142.12,92267.6511354693,,,,0.0
2021-07-19,SELL,141.99001,92267.6511354693,,,,0.0
2021-07-19,CLOSE,,,,-84.39256945608601,-84.39256945608601,
2021-07-19,BUY,142.08,92173.46462209891,,,,0.0
2021-07-19,SELL,141.89999,92173.46462209891,,,,0.0
2021-07-19,CLOSE,,,,-116.78030241149314,-116.78030241149314,
2021-07-19,BUY,142.17999,92073.26790271355,,,,0.0
2021-07-19,SELL,142.14999,92073.26790271355,,,,0.0
2021-07-19,CLOSE,,,,-19.42747384552152,-19.42747384552152,
2021-07-19,BUY,142.3,92048.34245376974,,,,0.0
2021-07-19,SELL,142.11,92048.34245376974,,,,0.0
2021-07-19,CLOSE,,,,-122.90361957987379,-122.90361957987379,
2021-07-19,BUY,142.106,91935.91860100358,,,,0.0
2021-07-19,SELL,141.9294,91935.91860100358,,,,0.0
2021-07-19,CLOSE,,,,-114.25191916553794,-114.25191916553794,
2021-07-19,BUY,142.0871,91827.63325908795,,,,0.0
2021-07-20,SELL,145.05499,91827.63325908795,,,,0.0
2021-07-20,CLOSE,,,,1918.0792237530047,1918.0792237530047,
2021-07-20,BUY,145.105,93645.21995452695,,,,0.0
2021-07-20,SELL,146.2771,93645.21995452695,,,,0.0
2021-07-20,CLOSE,,,,756.428533191145,756.428533191145,
2021-07-20,BUY,146.44,94367.04909906384,,,,0.0
2021-07-20,SELL,146.77499,94367.04909906384,,,,0.0
2021-07-20,CLOSE,,,,215.87010227872062,215.87010227872062,
2021-07-20,BUY,146.905,94568.90365822332,,,,0.0
2021-07-20,SELL,146.63,94568.90365822332,,,,0.0
2021-07-20,CLOSE,,,,-177.0290221981005,-177.0290221981005,
2021-07-20,BUY,146.77,94403.94213749071,,,,0.0
2021-07-20,SELL,146.66,94403.94213749071,,,,0.0
2021-07-20,CLOSE,,,,-70.75310782261542,-70.75310782261542,
2021-07-20,BUY,146.595,94330.28682258875,,,,0.0
2021-07-20,SELL,146.72,94330.28682258875,,,,0.0
2021-07-20,CLOSE,,,,80.43443400404921,80.43443400404921,
2021-07-21,BUY,145.405,94413.1763989229,,,,0.0
2021-07-21,SELL,145.77,94413.1763989229,,,,0.0
2021-07-21,CLOSE,,,,236.99879223965968,236.99879223965968,
2021-07-21,BUY,145.42999,94635.00061983192,,,,0.0
2021-07-21,SELL,145.25999,94635.00061983192,,,,0.0
2021-07-21,CLOSE,,,,-110.62333226711307,-110.62333226711307,
2021-07-21,BUY,145.41949,94532.90535076032,,,,0.0
2021-07-21,SELL,145.22,94532.90535076032,,,,0.0
2021-07-21,CLOSE,,,,-129.68254316132536,-129.68254316132536,
2021-07-21,BUY,145.145,94403.53607975748,,,,0.0
2021-07-21,SELL,145.00011,94403.53607975748,,,,0.0
2021-07-21,CLOSE,,,,-94.23768192219102,-94.23768192219102,
2021-07-21,BUY,145.12,94317.25582015206,,,,0.0
2021-07-21,SELL,145.19,94317.25582015206,,,,0.0
2021-07-21,CLOSE,,,,45.49481744356395,45.49481744356395,
2021-07-21,BUY,145.255,94361.76865717664,,,,0.0
2021-07-21,SELL,145.12531,94361.76865717664,,,,0.0
2021-07-21,CLOSE,,,,-84.25030310245823,-84.25030310245823,
2021-07-21,BUY,145.255,94277.19936845842,,,,0.0
2021-07-21,SELL,145.35001,94277.19936845842,,,,0.0
2021-07-21,CLOSE,,,,61.66587526761507,61.66587526761507,
2021-07-21,BUY,145.21001,94339.02069028035,,,,0.0
2021-07-22,SELL,147.67999,94339.02069028035,,,,0.0
2021-07-22,CLOSE,,,,1604.6792801996085,1604.6792801996085,
2021-07-22,BUY,147.59,95862.42677696362,,,,0.0
2021-07-22,SELL,147.41,95862.42677696362,,,,0.0
2021-07-22,CLOSE,,,,-116.91331946509997,-116.91331946509997,
2021-07-22,BUY,147.4299,95758.8286117198,,,,0.0
2021-07-22,SELL,147.3317,95758.8286117198,,,,0.0
2021-07-22,CLOSE,,,,-63.78297054851194,-63.78297054851194,
2021-07-22,BUY,147.095,95691.80453095704,,,,0.0
2021-07-22,SELL,146.94,95691.80453095704,,,,0.0
2021-07-22,CLOSE,,,,-100.83435672387539,-100.83435672387539,
2021-07-22,BUY,147.1599,95605.69200744665,,,,0.0
2021-07-22,SELL,147.11501,95605.69200744665,,,,0.0
2021-07-22,CLOSE,,,,-29.163783844732592,-29.163783844732592,
2021-07-22,BUY,147.21001,95569.47486642083,,,,0.0
2021-07-22,SELL,147.345,95569.47486642083,,,,0.0
2021-07-22,CLOSE,,,,87.63618324743659,87.63618324743659,
2021-07-22,BUY,147.28011,95648.38495006606,,,,0.0
2021-07-22,SELL,147.2289,95648.38495006606,,,,0.0
2021-07-22,CLOSE,,,,-33.25740178556797,-33.25740178556797,
2021-07-22,BUY,147.28,95632.95918375776,,,,0.0
2021-07-22,SELL,147.25999,95632.95918375776,,,,0.0
2021-07-22,CLOSE,,,,-12.99304395212028,-12.99304395212028,
2021-07-22,BUY,147.25999,95607.68118002106,,,,0.0
2021-07-22,SELL,147.24001,95607.68118002106,,,,0.0
2021-07-22,CLOSE,,,,-12.971897322378434,-12.971897322378434,
2021-07-22,BUY,147.3,95601.79621395946,,,,0.0
2021-07-22,SELL,147.09,95601.79621395946,,,,0.0
2021-07-22,CLOSE,,,,-136.29583981624063,-136.29583981624063,
2021-07-22,BUY,147.03,95459.33238314312,,,,0.0
2021-07-22,SELL,146.97501,95459.33238314312,,,,0.0
2021-07-22,CLOSE,,,,-35.7022967268543,-35.7022967268543,
2021-07-22,BUY,146.735,95435.15317189392,,,,0.0
2021-07-23,SELL,147.7336,95435.15317189392,,,,0.0
2021-07-23,CLOSE,,,,649.4806553136713,649.4806553136713,
2021-07-23,BUY,147.985,96052.15317252066,,,,0.0
2021-07-23,SELL,148.03,96052.15317252066,,,,0.0
2021-07-23,CLOSE,,,,29.208006843681645,29.208006843681645,
2021-07-23,BUY,148.03999,96079.8940203374,,,,0.0
2021-07-23,SELL,147.83009,96079.8940203374,,,,0.0
2021-07-23,CLOSE,,,,-136.2278513722308,-136.2278513722308,
2021-07-23,BUY,147.9601,95944.06160315564,,,,0.0
2021-07-23,SELL,148.05,95944.06160315564,,,,0.0
2021-07-23,CLOSE,,,,58.295250801558666,58.295250801558666,
2021-07-23,BUY,148.16,95996.14025325688,,,,0.0
2021-07-23,SELL,148.03,95996.14025325688,,,,0.0
2021-07-23,CLOSE,,,,-84.22987468225537,-84.22987468225537,
2021-07-23,BUY,148.145,95925.83865929117,,,,0.0
2021-07-23,SELL,148.02,95925.83865929117,,,,0.0
2021-07-23,CLOSE,,,,-80.93914632563634,-80.93914632563634,
2021-07-23,BUY,148.14,95842.47404301245,,,,0.0
2021-07-23,SELL,148.0791,95842.47404301245,,,,0.0
2021-07-23,CLOSE,,,,-39.400612050878166,-39.400612050878166,
2021-07-23,BUY,148.16,95814.75176834494,,,,0.0
2021-07-23,SELL,148.17419,95814.75176834494,,,,0.0
2021-07-23,CLOSE,,,,9.176642329873822,9.176642329873822,
2021-07-23,BUY,148.1489,95816.29116840925,,,,0.0
2021-07-23,SELL,148.17,95816.29116840925,,,,0.0
2021-07-23,CLOSE,,,,13.646566013331642,13.646566013331642,
2021-07-23,BUY,148.17,95823.49970571071,,,,0.0
2021-07-23,SELL,148.315,95823.49970571071,,,,0.0
2021-07-23,CLOSE,,,,93.77341875770422,93.77341875770422,
2021-07-23,BUY,148.47,95938.37236812034,,,,0.0
2021-07-23,SELL,148.515,95938.37236812034,,,,0.0
2021-07-23,CLOSE,,,,29.0781084162741,29.0781084162741,
2021-07-23,BUY,148.58,95946.66932172178,,,,0.0
2021-07-23,SELL,148.52,95946.66932172178,,,,0.0
2021-07-23,CLOSE,,,,-38.7454580650392,-38.7454580650392,
2021-07-23,BUY,148.36,95903.39690112582,,,,0.0
2021-07-26,SELL,148.09,95903.39690112582,,,,0.0
2021-07-26,CLOSE,,,,-174.53435672219567,-174.53435672219567,
2021-07-26,BUY,148.83,95747.2701633382,,,,0.0
2021-07-26,SELL,149.35001,95747.2701633382,,,,0.0
2021-07-26,CLOSE,,,,334.5396624177656,334.5396624177656,
2021-07-26,BUY,149.32001,96055.4397519851,,,,0.0
2021-07-26,SELL,149.2605,96055.4397519851,,,,0.0
2021-07-26,CLOSE,,,,-38.281937026655456,-38.281937026655456,
2021-07-26,BUY,149.48,96038.34156965585,,,,0.0
2021-07-26,SELL,149.36501,96038.34156965585,,,,0.0
2021-07-26,CLOSE,,,,-73.87910688448332,-73.87910688448332,
2021-07-26,BUY,149.46001,95956.61006963479,,,,0.0
2021-07-26,SELL,149.395,95956.61006963479,,,,0.0
2021-07-26,CLOSE,,,,-41.737848275448684,-41.737848275448684,
2021-07-26,BUY,149.425,95916.94604329405,,,,0.0
2021-07-26,SELL,149.33,95916.94604329405,,,,0.0
2021-07-26,CLOSE,,,,-60.981160275140205,-60.981160275140205,
2021-07-26,BUY,149.44,95851.31609366761,,,,0.0
2021-07-26,SELL,149.3602,95851.31609366761,,,,0.0
2021-07-26,CLOSE,,,,-51.183987046809676,-51.183987046809676,
2021-07-26,BUY,149.41,95815.52467818357,,,,0.0
2021-07-26,SELL,149.36,95815.52467818357,,,,0.0
2021-07-26,CLOSE,,,,-32.06462910051231,-32.06462910051231,
2021-07-26,BUY,149.4001,95772.36168934016,,,,0.0
2021-07-26,SELL,149.38,95772.36168934016,,,,0.0
2021-07-26,CLOSE,,,,-12.885027988314835,-12.885027988314835,
2021-07-26,BUY,149.47,95769.60680495723,,,,0.0
2021-07-26,SELL,149.52,95769.60680495723,,,,0.0
2021-07-26,CLOSE,,,,32.03639753963304,32.03639753963304,
2021-07-26,BUY,149.53999,95790.42566432492,,,,0.0
2021-07-26,SELL,149.50999,95790.42566432492,,,,0.0
2021-07-26,CLOSE,,,,-19.21701860438707,-19.21701860438707,
2021-07-26,BUY,149.545,95777.93470826838,,,,0.0
2021-07-26,SELL,149.4938,95777.93470826838,,,,0.0
2021-07-26,CLOSE,,,,-32.79166977874755,-32.79166977874755,
2021-07-26,BUY,149.295,95750.57211124929,,,,0.0
2021-07-26,SELL,149.355,95750.57211124929,,,,0.0
2021-07-26,CLOSE,,,,38.48108996734771,38.48108996734771,
2021-07-26,BUY,149.435,95781.6085689536,,,,0.0
2021-07-26,SELL,149.2901,95781.6085689536,,,,0.0
2021-07-26,CLOSE,,,,-92.87486252646326,-92.87486252646326,
2021-07-26,BUY,149.375,95698.95871739648,,,,0.0
2021-07-26,SELL,149.285,95698.95871739648,,,,0.0
2021-07-26,CLOSE,,,,-57.65962366236659,-57.65962366236659,
2021-07-26,BUY,149.25999,95644.17630015544,,,,0.0
2021-07-26,SELL,149.3499,95644.17630015544,,,,0.0
2021-07-26,CLOSE,,,,57.61334897012446,57.61334897012446,
2021-07-26,BUY,149.41,95691.99674231245,,,,0.0
2021-07-26,SELL,149.46001,95691.99674231245,,,,0.0
2021-07-26,CLOSE,,,,32.029695181610585,32.029695181610585,
2021-07-26,BUY,149.422,95724.21776439746,,,,0.0
2021-07-26,SELL,149.38,95724.21776439746,,,,0.0
2021-07-26,CLOSE,,,,-26.906460535294976,-26.906460535294976,
2021-07-27,BUY,147.17,95703.8364921995,,,,0.0
2021-07-27,SELL,147.049,95703.8364921995,,,,0.0
2021-07-27,CLOSE,,,,-78.68563032924041,-78.68563032924041,
2021-07-27,BUY,147.2482,95627.90535512881,,,,0.0
2021-07-27,SELL,147.2,95627.90535512881,,,,0.0
2021-07-27,CLOSE,,,,-31.302691904675353,-31.302691904675353,
