date,order,price,cost,commission,gross,net,comission
2020-10-27,BUY,115.35,95239.44029202154,,,,0.0
2020-10-28,SELL,113.53,95239.44029202154,,,,0.0
2020-10-28,CLOSE,,,,-1502.6942464800916,-1502.6942464800916,
2020-10-29,BUY,114.37,93580.62273590913,,,,0.0
2020-10-30,SELL,109.634,93580.62273590913,,,,0.0
2020-10-30,CLOSE,,,,-3875.1231028876978,-3875.1231028876978,
2020-11-03,BUY,109.27999999999999,89896.2560438425,,,,0.0
2020-11-06,SELL,117.00999999999999,89896.2560438425,,,,0.0
2020-11-06,CLOSE,,,,6358.876823013398,6358.876823013398,
2020-11-06,BUY,118.36999999999999,95931.9254558428,,,,0.0
2020-11-09,SELL,118.92,95931.9254558428,,,,0.0
2020-11-09,CLOSE,,,,445.7426628429047,445.7426628429047,
2020-11-11,BUY,117.705,96351.45096717955,,,,0.0
2020-11-12,SELL,118.91000000000001,96351.45096717955,,,,0.0
2020-11-12,CLOSE,,,,986.393937517108,986.393937517108,
2020-11-13,BUY,119.02999999999999,97288.44955058966,,,,0.0
2020-11-13,SELL,118.58,97288.44955058966,,,,0.0
2020-11-13,CLOSE,,,,-367.80477440783204,-367.80477440783204,
2020-11-13,BUY,119.17,96934.98755759698,,,,0.0
2020-11-16,SELL,119.9258,96934.98755759698,,,,0.0
2020-11-16,CLOSE,,,,614.7810992366466,614.7810992366466,
2020-11-17,BUY,119.549,96886.11353334584,,,,0.0
2020-11-17,SELL,119.505,96886.11353334584,,,,0.0
2020-11-17,CLOSE,,,,-35.65892642739208,-35.65892642739208,
2020-11-17,BUY,120.17499999999998,97496.69521397197,,,,0.0
2020-11-17,SELL,120.36,97496.69521397197,,,,0.0
2020-11-17,CLOSE,,,,150.08852602110608,150.08852602110608,
2020-11-17,BUY,120.1499,97639.85388504215,,,,0.0
2020-11-17,SELL,119.82590000000002,97639.85388504215,,,,0.0
2020-11-17,CLOSE,,,,-263.2987015282865,-263.2987015282865,
2020-11-17,BUY,120.22,97393.83943295591,,,,0.0
2020-11-17,SELL,119.77,97393.83943295591,,,,0.0
2020-11-17,CLOSE,,,,-364.5585405492467,-364.5585405492467,
2020-11-19,BUY,118.81080000000001,97035.97726552139,,,,0.0
2020-11-20,SELL,117.98,97035.97726552139,,,,0.0
2020-11-20,CLOSE,,,,-678.5367147784225,-678.5367147784225,
2020-11-24,BUY,114.81,96394.79763949352,,,,0.0
2020-11-24,SELL,114.47,96394.79763949352,,,,0.0
2020-11-24,CLOSE,,,,-285.46495250786626,-285.46495250786626,
2020-11-24,BUY,114.67000000000002,96131.98929462628,,,,0.0
2020-12-02,SELL,121.9899,96131.98929462628,,,,0.0
2020-12-02,CLOSE,,,,6136.53569754717,6136.53569754717,
2020-12-02,BUY,122.69,101953.31484728087,,,,0.0
2020-12-03,SELL,122.4,101953.31484728087,,,,0.0
2020-12-03,CLOSE,,,,-240.98509500130933,-240.98509500130933,
2020-12-03,BUY,122.925,101720.24151500135,,,,0.0
2020-12-03,SELL,122.67,101720.24151500135,,,,0.0
2020-12-03,CLOSE,,,,-211.01209344173182,-211.01209344173182,
2020-12-03,BUY,122.90080000000002,101516.31829898436,,,,0.0
2020-12-03,SELL,122.855,101516.31829898436,,,,0.0
2020-12-03,CLOSE,,,,-37.83089595913867,-37.83089595913867,
2020-12-03,BUY,122.98,101483.85213635658,,,,0.0
2020-12-04,SELL,122.02,101483.85213635658,,,,0.0
2020-12-04,CLOSE,,,,-792.1979025118159,-792.1979025118159,
2020-12-07,BUY,123.78,100735.3901597126,,,,0.0
2020-12-08,SELL,123.24,100735.3901597126,,,,0.0
2020-12-08,CLOSE,,,,-439.4660743758719,-439.4660743758719,
2020-12-08,BUY,123.88,100309.8000529195,,,,0.0
2020-12-09,SELL,123.575,100309.8000529195,,,,0.0
2020-12-09,CLOSE,,,,-246.968752148367,-246.968752148367,
2020-12-10,BUY,123.775,100087.23932434441,,,,0.0
2020-12-11,SELL,121.145,100087.23932434441,,,,0.0
2020-12-11,CLOSE,,,,-2126.6769494892083,-2126.6769494892083,
2020-12-11,BUY,122.05,98062.93397249981,,,,0.0
2020-12-14,SELL,122.39000000000001,98062.93397249981,,,,0.0
2020-12-14,CLOSE,,,,273.17818558500835,273.17818558500835,
2020-12-15,BUY,126.325,98326.34504952,,,,0.0
2020-12-18,SELL,127.79,98326.34504952,,,,0.0
2020-12-18,CLOSE,,,,1140.2976093215684,1140.2976093215684,
2020-12-21,BUY,126.9008,99402.44608292796,,,,0.0
2020-12-23,SELL,131.57401,99402.44608292796,,,,0.0
2020-12-23,CLOSE,,,,3660.5640394638813,3660.5640394638813,
2020-12-23,BUY,132.02499,102887.16052539532,,,,0.0
2020-12-23,SELL,131.61,102887.16052539532,,,,0.0
2020-12-23,CLOSE,,,,-323.401976750255,-323.401976750255,
2020-12-24,BUY,132.48,102575.49794713811,,,,0.0
2020-12-24,SELL,131.75,102575.49794713811,,,,0.0
2020-12-24,CLOSE,,,,-565.218248048081,-565.218248048081,
2020-12-28,BUY,135.0899,102039.00706744377,,,,0.0
2020-12-29,SELL,136.08479,102039.00706744377,,,,0.0
2020-12-29,CLOSE,,,,751.4817002701826,751.4817002701826,
2021-01-05,BUY,131.32001,102760.51805806565,,,,0.0
2021-01-06,SELL,127.45989999999999,102760.51805806565,,,,0.0
2021-01-06,CLOSE,,,,-3020.6128019722123,-3020.6128019722123,
2021-01-06,BUY,130.49001,99874.53729247727,,,,0.0
2021-01-06,SELL,130.42999,99874.53729247727,,,,0.0
2021-01-06,CLOSE,,,,-45.93815057792812,-45.93815057792812,
2021-01-06,BUY,130.14,99844.99152679055,,,,0.0
2021-01-06,SELL,130.12,99844.99152679055,,,,0.0
2021-01-06,CLOSE,,,,-15.344243357415053,-15.344243357415053,
2021-01-06,BUY,130.39999,99819.97678921891,,,,0.0
2021-01-06,SELL,129.25,99819.97678921891,,,,0.0
2021-01-06,CLOSE,,,,-880.3066250835917,-880.3066250835917,
2021-01-07,BUY,130.105,98996.5074571599,,,,0.0
2021-01-11,SELL,129.39391,98996.5074571599,,,,0.0
2021-01-11,CLOSE,,,,-541.0662656140064,-541.0662656140064,
2021-01-13,BUY,128.6895,98390.40203417471,,,,0.0
2021-01-14,SELL,129.91,98390.40203417471,,,,0.0
2021-01-14,CLOSE,,,,933.1412872278541,933.1412872278541,
2021-01-19,BUY,128.12,99369.12569919143,,,,0.0
2021-01-26,SELL,142.21069,99369.12569919143,,,,0.0
2021-01-26,CLOSE,,,,10928.657085531837,10928.657085531837,
2021-01-26,BUY,142.3802,109736.12565350988,,,,0.0
2021-01-27,SELL,141.92,109736.12565350988,,,,0.0
2021-01-27,CLOSE,,,,-354.6881169274018,-354.6881169274018,
2021-01-27,BUY,143.30099,109392.12092126018,,,,0.0
2021-01-27,SELL,141.76559,109392.12092126018,,,,0.0
2021-01-27,CLOSE,,,,-1172.083057224545,-1172.083057224545,
2021-02-01,BUY,134.021,108285.88957997962,,,,0.0
2021-02-02,SELL,134.66,108285.88957997962,,,,0.0
2021-02-02,CLOSE,,,,516.2973223719273,516.2973223719273,
