date,order,price,cost,commission,gross,net,comission
2019-01-16,BUY,38.76,95003.3089387788,,,,0.0
2019-01-22,SELL,38.345,95003.3089387788,,,,0.0
2019-01-22,CLOSE,,,,-1017.1922912691725,-1017.1922912691725,
2019-01-25,BUY,39.09245,94027.53390849254,,,,0.0
2019-01-30,SELL,40.8,94027.53390849254,,,,0.0
2019-01-30,CLOSE,,,,4107.102919500983,4107.102919500983,
2019-01-30,BUY,40.535,97953.53897846171,,,,0.0
2019-02-07,SELL,42.66125,97953.53897846171,,,,0.0
2019-02-07,CLOSE,,,,5138.120445367086,5138.120445367086,
2019-02-13,BUY,42.855,102804.63504610656,,,,0.0
2019-02-15,SELL,42.64,102804.63504610656,,,,0.0
2019-02-15,CLOSE,,,,-515.7623739333224,-515.7623739333224,
2019-02-19,BUY,42.68,102313.03909640518,,,,0.0
2019-02-19,SELL,42.6075,102313.03909640518,,,,0.0
2019-02-19,CLOSE,,,,-173.7979225512927,-173.7979225512927,
2019-02-19,BUY,42.735,102161.54723825857,,,,0.0
2019-02-22,SELL,42.8475,102161.54723825857,,,,0.0
2019-02-22,CLOSE,,,,268.94054204525094,268.94054204525094,
2019-02-22,BUY,42.96725,102404.52834494153,,,,0.0
2019-03-01,SELL,43.4025,102404.52834494153,,,,0.0
2019-03-01,CLOSE,,,,1037.3382276532977,1037.3382276532977,
2019-03-01,BUY,43.54,103408.44962399814,,,,0.0
2019-03-06,SELL,43.695,103408.44962399814,,,,0.0
2019-03-06,CLOSE,,,,368.12838060909115,368.12838060909115,
2019-03-11,BUY,44.6375,103749.3287012076,,,,0.0
2019-03-25,SELL,47.1475,103749.3287012076,,,,0.0
2019-03-25,CLOSE,,,,5833.902325175713,5833.902325175713,
2019-03-29,BUY,47.38,109300.2084523175,,,,0.0
2019-04-12,SELL,49.6075,109300.2084523175,,,,0.0
2019-04-12,CLOSE,,,,5138.586203620454,5138.586203620454,
2019-04-15,BUY,49.81025,114172.93495614469,,,,0.0
2019-04-16,SELL,49.865,114172.93495614469,,,,0.0
2019-04-16,CLOSE,,,,125.49561965356031,125.49561965356031,
2019-04-16,BUY,50.34,114298.1571265558,,,,0.0
2019-04-26,SELL,51.0475,114298.1571265558,,,,0.0
2019-04-26,CLOSE,,,,1606.3954343869243,1606.3954343869243,
2019-05-01,BUY,53.61,115832.1978615561,,,,0.0
2019-05-06,SELL,51.7325,115832.1978615561,,,,0.0
2019-05-06,CLOSE,,,,-4056.61166732086,-4056.61166732086,
2019-06-04,BUY,44.64,111967.61355079083,,,,0.0
2019-06-14,SELL,48.0881,111967.61355079083,,,,0.0
2019-06-14,CLOSE,,,,8648.645346874586,8648.645346874586,
2019-06-17,BUY,48.6375,120202.36207551452,,,,0.0
2019-06-25,SELL,49.435,120202.36207551452,,,,0.0
2019-06-25,CLOSE,,,,1970.935672171118,1970.935672171118,
2019-06-26,BUY,50.0675,122059.26288651014,,,,0.0
2019-06-26,SELL,50.02535,122059.26288651014,,,,0.0
2019-06-26,CLOSE,,,,-102.75723634426198,-102.75723634426198,
2019-06-26,BUY,50.1725,121962.36397861238,,,,0.0
2019-06-28,SELL,49.4925,121962.36397861238,,,,0.0
