date,order,price,cost,commission,gross,net,comission
2021-05-03,BUY,132.61,95007.09275483202,,,,0.0
2021-05-03,SELL,132.45,95007.09275483202,,,,0.0
2021-05-03,CLOSE,,,,-114.63038112341074,-114.63038112341074,
2021-05-03,BUY,132.71001,94886.88982198869,,,,0.0
2021-05-03,SELL,132.55,94886.88982198869,,,,0.0
2021-05-03,CLOSE,,,,-114.40622482370686,-114.40622482370686,
2021-05-03,BUY,132.655,94778.8428432548,,,,0.0
2021-05-03,SELL,132.48,94778.8428432548,,,,0.0
2021-05-03,CLOSE,,,,-125.03333834058773,-125.03333834058773,
2021-05-03,BUY,132.83,94663.6335529267,,,,0.0
2021-05-03,SELL,132.47,94663.6335529267,,,,0.0
2021-05-03,CLOSE,,,,-256.56032582289316,-256.56032582289316,
2021-05-04,BUY,127.4,94416.1957412073,,,,0.0
2021-05-05,SELL,129.6219,94416.1957412073,,,,0.0
2021-05-05,CLOSE,,,,1646.6510621459101,1646.6510621459101,
2021-05-06,BUY,128.185,95981.97342158157,,,,0.0
2021-05-06,SELL,127.76,95981.97342158157,,,,0.0
2021-05-06,CLOSE,,,,-318.2302040345742,-318.2302040345742,
2021-05-06,BUY,128.7715,95682.94132075382,,,,0.0
2021-05-06,SELL,128.515,95682.94132075382,,,,0.0
2021-05-06,CLOSE,,,,-190.59088733745403,-190.59088733745403,
2021-05-06,BUY,128.785,95504.54762212631,,,,0.0
2021-05-06,SELL,128.67999,95504.54762212631,,,,0.0
2021-05-06,CLOSE,,,,-77.87345223278184,-77.87345223278184,
2021-05-06,BUY,128.80991,95418.2744335373,,,,0.0
2021-05-07,SELL,130.53,95418.2744335373,,,,0.0
2021-05-07,CLOSE,,,,1274.187829728187,1274.187829728187,
2021-05-07,BUY,130.41229,96639.03532620904,,,,0.0
2021-05-10,SELL,128.61,96639.03532620904,,,,0.0
2021-05-10,CLOSE,,,,-1335.545652776078,-1335.545652776078,
2021-05-10,BUY,128.62,95365.38176634646,,,,0.0
2021-05-10,SELL,128.33501,95365.38176634646,,,,0.0
2021-05-10,CLOSE,,,,-211.30601888967848,-211.30601888967848,
2021-05-11,BUY,125.25,95167.90526852779,,,,0.0
2021-05-11,SELL,125.41,95167.90526852779,,,,0.0
2021-05-11,CLOSE,,,,121.57177519332632,121.57177519332632,
2021-05-11,BUY,125.89,95275.75429766369,,,,0.0
2021-05-12,SELL,124.12500000000001,95275.75429766369,,,,0.0
2021-05-12,CLOSE,,,,-1335.7828766016082,-1335.7828766016082,
2021-05-13,BUY,125.19,94015.90580990151,,,,0.0
2021-05-13,SELL,124.9,94015.90580990151,,,,0.0
2021-05-13,CLOSE,,,,-217.78586696118452,-217.78586696118452,
2021-05-13,BUY,125.53,93863.51249312707,,,,0.0
2021-05-13,SELL,124.87000000000002,93863.51249312707,,,,0.0
2021-05-13,CLOSE,,,,-493.5068768060507,-493.5068768060507,
2021-05-13,BUY,125.32,93368.40222987776,,,,0.0
2021-05-17,SELL,126.178,93368.40222987776,,,,0.0
2021-05-17,CLOSE,,,,639.2442476319462,639.2442476319462,
2021-05-17,BUY,125.64,93945.88266850189,,,,0.0
2021-05-18,SELL,126.415,93945.88266850189,,,,0.0
2021-05-18,CLOSE,,,,579.4974456231256,579.4974456231256,
2021-05-19,BUY,124.09,94496.32909039807,,,,0.0
2021-05-19,SELL,123.74,94496.32909039807,,,,0.0
2021-05-19,CLOSE,,,,-266.53006029204715,-266.53006029204715,
2021-05-19,BUY,124.58,94224.2932937144,,,,0.0
2021-05-19,SELL,123.95,94224.2932937144,,,,0.0
2021-05-19,CLOSE,,,,-476.4914494705382,-476.4914494705382,
2021-05-19,BUY,124.10999999999999,93775.42314482751,,,,0.0
2021-05-19,SELL,124.21,93775.42314482751,,,,0.0
2021-05-19,CLOSE,,,,75.5583137094799,75.5583137094799,
2021-05-19,BUY,124.22,93866.09342542214,,,,0.0
2021-05-21,SELL,126.85,93866.09342542214,,,,0.0
2021-05-21,CLOSE,,,,1987.3436299215891,1987.3436299215891,
2021-05-21,BUY,125.88,95750.2916540189,,,,0.0
2021-05-21,SELL,125.6218,95750.2916540189,,,,0.0
2021-05-21,CLOSE,,,,-196.39915240759368,-196.39915240759368,
2021-05-21,BUY,125.93,95571.30169942063,,,,0.0
2021-05-21,SELL,125.70499999999998,95571.30169942063,,,,0.0
2021-05-21,CLOSE,,,,-170.7579042513337,-170.7579042513337,
2021-05-24,BUY,126.42,95446.79230415786,,,,0.0
2021-05-24,SELL,127.505,95446.79230415786,,,,0.0
