date,order,price,cost,commission,gross,net,comission
2020-10-27,BUY,211.72,95004.48278284054,,,,0.0
2020-10-28,SELL,207.67999,95004.48278284054,,,,0.0
2020-10-28,CLOSE,,,,-1812.8616119757376,-1812.8616119757376,
2020-10-29,BUY,205.78,93286.85266077847,,,,0.0
2020-10-30,SELL,203.44,93286.85266077847,,,,0.0
2020-10-30,CLOSE,,,,-1060.7990826427347,-1060.7990826427347,
2020-11-02,BUY,204.72,92274.52518549444,,,,0.0
2020-11-02,SELL,202.5,92274.52518549444,,,,0.0
2020-11-02,CLOSE,,,,-1000.6323071111642,-1000.6323071111642,
2020-11-02,BUY,202.33,91328.44932090376,,,,0.0
2020-11-02,SELL,202.37,91328.44932090376,,,,0.0
2020-11-02,CLOSE,,,,18.05534509383395,18.05534509383395,
2020-11-02,BUY,201.87,91345.61964620255,,,,0.0
2020-11-02,SELL,201.59,91345.61964620255,,,,0.0
2020-11-02,CLOSE,,,,-126.69922970692434,-126.69922970692434,
2020-11-03,BUY,203.82001,91216.20995797441,,,,0.0
2020-11-03,SELL,205.28999,91216.20995797441,,,,0.0
2020-11-03,CLOSE,,,,657.8647715404514,657.8647715404514,
2020-11-03,BUY,206.89999,91841.18149093783,,,,0.0
2020-11-05,SELL,222.48,91841.18149093783,,,,0.0
2020-11-05,CLOSE,,,,6915.836612851576,6915.836612851576,
2020-11-06,BUY,222.1727,97918.79990417826,,,,0.0
2020-11-06,SELL,218.82000999999997,97918.79990417826,,,,0.0
2020-11-06,CLOSE,,,,-1477.6405078154921,-1477.6405078154921,
2020-11-06,BUY,222.47,97016.18952304764,,,,0.0
2020-11-06,SELL,222.75,97016.18952304764,,,,0.0
2020-11-06,CLOSE,,,,122.10425255743898,122.10425255743898,
2020-11-06,BUY,222.6001,97114.78496473697,,,,0.0
2020-11-09,SELL,224.14999,97114.78496473697,,,,0.0
2020-11-09,CLOSE,,,,676.1777468608356,676.1777468608356,
2020-11-09,BUY,224.85001000000003,97770.18827874472,,,,0.0
2020-11-09,SELL,223.99001,97770.18827874472,,,,0.0
2020-11-09,CLOSE,,,,-373.9486688024688,-373.9486688024688,
2020-11-11,BUY,215.96001000000004,97415.09975904606,,,,0.0
2020-11-12,SELL,216.3,97415.09975904606,,,,0.0
2020-11-12,CLOSE,,,,153.3624663523368,153.3624663523368,
2020-11-13,BUY,216.20599,97558.98167531642,,,,0.0
2020-11-16,SELL,216.11,97558.98167531642,,,,0.0
2020-11-16,CLOSE,,,,-43.31372433767292,-43.31372433767292,
2020-11-16,BUY,216.52,97515.13075972108,,,,0.0
2020-11-16,SELL,215.92998999999998,97515.13075972108,,,,0.0
2020-11-16,CLOSE,,,,-265.72557869731975,-265.72557869731975,
