date,order,price,cost,commission,gross,net,comission
2019-07-10,BUY,137.52,94993.0924162001,,,,0.0
2019-07-16,SELL,137.14,94993.0924162001,,,,0.0
2019-07-16,CLOSE,,,,-262.4881843961482,-262.4881843961482,
2019-07-19,BUY,138.855,94754.04137887989,,,,0.0
2019-07-19,SELL,138.12,94754.04137887989,,,,0.0
2019-07-19,CLOSE,,,,-501.5607678043666,-501.5607678043666,
2019-07-22,BUY,138.185,94275.17685369935,,,,0.0
2019-07-31,SELL,140.33,94275.17685369935,,,,0.0
2019-07-31,CLOSE,,,,1463.4023544609477,1463.4023544609477,
2019-08-01,BUY,140.78,95657.59769832865,,,,0.0
2019-08-01,SELL,139.5,95657.59769832865,,,,0.0
2019-08-01,CLOSE,,,,-869.7380668693053,-869.7380668693053,
2019-08-08,BUY,138.27,94834.71209654982,,,,0.0
2019-08-12,SELL,136.71001,94834.71209654982,,,,0.0
2019-08-12,CLOSE,,,,-1069.94433010412,-1069.94433010412,
2019-08-12,BUY,136.77,93821.68745502266,,,,0.0
2019-08-12,SELL,135.61,93821.68745502266,,,,0.0
2019-08-12,CLOSE,,,,-795.738520492988,-795.738520492988,
2019-08-13,BUY,136.05,93250.79808387403,,,,0.0
2019-08-14,SELL,134.94,93250.79808387403,,,,0.0
2019-08-14,CLOSE,,,,-760.811362536578,-760.811362536578,
2019-08-19,BUY,137.77,92336.26286226405,,,,0.0
2019-08-22,SELL,136.71001,92336.26286226405,,,,0.0
2019-08-22,CLOSE,,,,-710.4269091338548,-710.4269091338548,
2019-08-22,BUY,137.47,91681.39788871733,,,,0.0
2019-08-23,SELL,135.47,91681.39788871733,,,,0.0
2019-08-23,CLOSE,,,,-1333.8386249904318,-1333.8386249904318,
2019-08-29,BUY,137.95,90407.46644891852,,,,0.0
2019-09-03,SELL,136.39999,90407.46644891852,,,,0.0
2019-09-03,CLOSE,,,,-1015.8207834033126,-1015.8207834033126,
2019-09-03,BUY,136.22,89442.44252713353,,,,0.0
2019-09-03,SELL,136.19,89442.44252713353,,,,0.0
2019-09-03,CLOSE,,,,-19.698086006563702,-19.698086006563702,
2019-09-04,BUY,137.3,90192.31137897939,,,,0.0
2019-09-09,SELL,137.94,90192.31137897939,,,,0.0
2019-09-09,CLOSE,,,,420.415726748329,420.415726748329,
2019-09-12,BUY,137.58,89816.56482319803,,,,0.0
2019-09-12,SELL,138.1066,89816.56482319803,,,,0.0
2019-09-12,CLOSE,,,,343.78109489674154,343.78109489674154,
2019-09-12,BUY,138.0,90149.68291648278,,,,0.0
2019-09-13,SELL,137.0,90149.68291648278,,,,0.0
2019-09-13,CLOSE,,,,-653.2585718585709,-653.2585718585709,
2019-09-16,BUY,136.08,88778.82328253223,,,,0.0
2019-09-16,SELL,136.56,88778.82328253223,,,,0.0
2019-09-16,CLOSE,,,,313.1528158113945,313.1528158113945,
2019-09-18,BUY,137.45,89820.05639510512,,,,0.0
