date,order,price,cost,commission,gross,net,comission
2020-01-28,BUY,165.39999,95002.86616886845,,,,0.0
2020-01-31,SELL,170.78,95002.86616886845,,,,0.0
2020-01-31,CLOSE,,,,3090.1838024124054,3090.1838024124054,
2020-02-03,BUY,172.23,97941.36127322617,,,,0.0
2020-02-07,SELL,183.11,97941.36127322617,,,,0.0
2020-02-07,CLOSE,,,,6187.087096630687,6187.087096630687,
2020-02-07,BUY,184.0,103816.22844725527,,,,0.0
2020-02-11,SELL,186.84,103816.22844725527,,,,0.0
2020-02-11,CLOSE,,,,1602.3809173380723,1602.3809173380723,
2020-02-13,BUY,185.32001,105332.71931846213,,,,0.0
2020-02-13,SELL,184.37,105332.71931846213,,,,0.0
2020-02-13,CLOSE,,,,-539.9694111808615,-539.9694111808615,
2020-02-13,BUY,185.08,104817.03494827785,,,,0.0
2020-02-13,SELL,183.17,104817.03494827785,,,,0.0
2020-02-13,CLOSE,,,,-1081.6973025243858,-1081.6973025243858,
2020-02-18,BUY,185.66,103982.70950198124,,,,0.0
2020-02-20,SELL,186.53999,103982.70950198124,,,,0.0
2020-02-20,CLOSE,,,,492.85653632795254,492.85653632795254,
2020-03-02,BUY,164.78,104263.29955705366,,,,0.0
2020-03-03,SELL,165.69,104263.29955705366,,,,0.0
2020-03-03,CLOSE,,,,575.7956220228091,575.7956220228091,
2020-03-04,BUY,168.55,104828.9637718297,,,,0.0
2020-03-04,SELL,166.05,104828.9637718297,,,,0.0
2020-03-04,CLOSE,,,,-1554.8644878645757,-1554.8644878645757,
2020-03-04,BUY,168.00999,103327.02793183057,,,,0.0
2020-03-05,SELL,167.09,103327.02793183057,,,,0.0
2020-03-05,CLOSE,,,,-565.798691059997,-565.798691059997,
2020-03-05,BUY,168.355,102801.78162857633,,,,0.0
2020-03-05,SELL,167.3,102801.78162857633,,,,0.0
2020-03-05,CLOSE,,,,-644.2094361209695,-644.2094361209695,
2020-03-10,BUY,157.765,102180.43803894625,,,,0.0
2020-03-11,SELL,155.37,102180.43803894625,,,,0.0
2020-03-11,CLOSE,,,,-1551.181498451966,-1551.181498451966,
2020-03-11,BUY,155.2,100625.7669430998,,,,0.0
2020-03-11,SELL,154.22,100625.7669430998,,,,0.0
2020-03-11,CLOSE,,,,-635.394662398433,-635.394662398433,
2020-03-16,BUY,140.82001,88744.01922553603,,,,0.0
2020-03-16,SELL,142.901,88744.01922553603,,,,0.0
2020-03-16,CLOSE,,,,1311.4287988486117,1311.4287988486117,
2020-03-16,BUY,147.995,101383.11340787697,,,,0.0
2020-03-16,SELL,146.00999,101383.11340787697,,,,0.0
2020-03-16,CLOSE,,,,-1359.8195475912805,-1359.8195475912805,
2020-03-17,BUY,145.94,100091.66362382441,,,,0.0
2020-03-18,SELL,143.10001,100091.66362382441,,,,0.0
2020-03-18,CLOSE,,,,-1947.7821281007612,-1947.7821281007612,
2020-03-18,BUY,143.82001,98169.11666420163,,,,0.0
2020-03-18,SELL,142.36,98169.11666420163,,,,0.0
2020-03-18,CLOSE,,,,-996.5782370679806,-996.5782370679806,
2020-03-19,BUY,143.02,97263.31550265834,,,,0.0
2020-03-20,SELL,144.67999,97263.31550265834,,,,0.0
2020-03-20,CLOSE,,,,1128.9059649088042,1128.9059649088042,
2020-03-20,BUY,144.82001,98356.16459534896,,,,0.0
2020-03-20,SELL,144.59,98356.16459534896,,,,0.0
2020-03-20,CLOSE,,,,-156.21391973785612,-156.21391973785612,
2020-03-24,BUY,143.87,98190.77860335365,,,,0.0
2020-03-26,SELL,150.8511,98190.77860335365,,,,0.0
2020-03-26,CLOSE,,,,4764.576663014333,4764.576663014333,
2020-03-26,BUY,152.0,102754.28167609597,,,,0.0
2020-03-27,SELL,150.28999,102754.28167609597,,,,0.0
2020-03-27,CLOSE,,,,-1155.9924290061974,-1155.9924290061974,
2020-03-27,BUY,153.10899,101642.07550502468,,,,0.0
2020-03-30,SELL,152.86,101642.07550502468,,,,0.0
2020-03-30,CLOSE,,,,-165.29310512723836,-165.29310512723836,
2020-03-30,BUY,156.28999,101627.55800220731,,,,0.0
2020-03-31,SELL,157.45,101627.55800220731,,,,0.0
2020-03-31,CLOSE,,,,754.2964431576231,754.2964431576231,
2020-04-03,BUY,155.47,102175.08113900734,,,,0.0
2020-04-03,SELL,153.63271,102175.08113900734,,,,0.0
2020-04-03,CLOSE,,,,-1207.4693177197296,-1207.4693177197296,
2020-04-03,BUY,153.46001,100961.07703182983,,,,0.0
2020-04-03,SELL,152.85429,100961.07703182983,,,,0.0
2020-04-03,CLOSE,,,,-398.50214775642144,-398.50214775642144,
2020-04-06,BUY,160.39,100674.50939794173,,,,0.0
2020-04-08,SELL,165.53999,100674.50939794173,,,,0.0
2020-04-08,CLOSE,,,,3232.5750773384016,3232.5750773384016,
2020-04-08,BUY,165.12,103720.35457027648,,,,0.0
2020-04-08,SELL,164.015,103720.35457027648,,,,0.0
2020-04-08,CLOSE,,,,-694.1072662315734,-694.1072662315734,
2020-04-08,BUY,165.82629,103052.43261392505,,,,0.0
2020-04-09,SELL,164.39999,103052.43261392505,,,,0.0
2020-04-09,CLOSE,,,,-886.3714229947559,-886.3714229947559,
2020-04-09,BUY,165.16,102226.574855038,,,,0.0
2020-04-09,SELL,164.77,102226.574855038,,,,0.0
2020-04-09,CLOSE,,,,-241.39237220551846,-241.39237220551846,
2020-04-09,BUY,164.98,101838.33805593316,,,,0.0
2020-04-09,SELL,164.74001,101838.33805593316,,,,0.0
2020-04-09,CLOSE,,,,-148.1402760943212,-148.1402760943212,
2020-04-09,BUY,165.12,101845.7598073844,,,,0.0
2020-04-13,SELL,163.58501,101845.7598073844,,,,0.0
2020-04-13,CLOSE,,,,-946.7794503799438,-946.7794503799438,
2020-04-14,BUY,170.66,100950.29653017866,,,,0.0
2020-04-20,SELL,176.69,100950.29653017866,,,,0.0
2020-04-20,CLOSE,,,,3566.918364449651,3566.918364449651,
2020-04-22,BUY,173.17999,104334.95741618064,,,,0.0
2020-04-23,SELL,172.99339,104334.95741618064,,,,0.0
2020-04-23,CLOSE,,,,-112.420049532623,-112.420049532623,
2020-04-23,BUY,172.25999,104219.07046457403,,,,0.0
2020-04-23,SELL,171.85001,104219.07046457403,,,,0.0
2020-04-23,CLOSE,,,,-248.04212811730136,-248.04212811730136,
2020-04-24,BUY,173.44901,103994.94312423936,,,,0.0
2020-04-24,SELL,172.3,103994.94312423936,,,,0.0
2020-04-24,CLOSE,,,,-688.9127219531536,-688.9127219531536,
2020-04-24,BUY,173.16,103318.87359755895,,,,0.0
2020-04-27,SELL,173.795,103318.87359755895,,,,0.0
2020-04-27,CLOSE,,,,378.88360322504616,378.88360322504616,
2020-04-27,BUY,173.675,103695.03839941634,,,,0.0
2020-04-28,SELL,172.39,103695.03839941634,,,,0.0
2020-04-28,CLOSE,,,,-767.2268567338567,-767.2268567338567,
2020-04-29,BUY,174.3398,102977.99119537337,,,,0.0
2020-05-01,SELL,177.39,102977.99119537337,,,,0.0
2020-05-01,CLOSE,,,,1801.6739077601717,1801.6739077601717,
2020-05-01,BUY,178.11,104677.15137515689,,,,0.0
2020-05-01,SELL,177.06,104677.15137515689,,,,0.0
2020-05-01,CLOSE,,,,-617.0962267358144,-617.0962267358144,
2020-05-04,BUY,176.73,104109.26815989058,,,,0.0
2020-05-04,SELL,177.035,104109.26815989058,,,,0.0
2020-05-04,CLOSE,,,,179.67140150946267,179.67140150946267,
2020-05-04,BUY,177.25,104268.18015094368,,,,0.0
2020-05-06,SELL,182.0,104268.18015094368,,,,0.0
2020-05-06,CLOSE,,,,2794.21075157677,2794.21075157677,
2020-05-06,BUY,182.73,106946.09110014659,,,,0.0
2020-05-07,SELL,184.19,106946.09110014659,,,,0.0
2020-05-07,CLOSE,,,,854.4918349817483,854.4918349817483,
2020-05-07,BUY,184.25999,107731.51840521919,,,,0.0
2020-05-08,SELL,183.96001,107731.51840521919,,,,0.0
2020-05-08,CLOSE,,,,-175.3896811304241,-175.3896811304241,
