date,order,price,cost,commission,gross,net,comission
2019-01-16,BUY,105.52,94990.99782052495,,,,0.0
2019-01-22,SELL,106.02,94990.99782052495,,,,0.0
2019-01-22,CLOSE,,,,450.1089737515398,450.1089737515398,
2019-01-24,BUY,106.92,95552.71931915938,,,,0.0
2019-01-24,SELL,105.815,95552.71931915938,,,,0.0
2019-01-24,CLOSE,,,,-987.5210891102834,-987.5210891102834,
2019-01-24,BUY,106.11,94490.17088449748,,,,0.0
2019-01-25,SELL,107.23,94490.17088449748,,,,0.0
2019-01-25,CLOSE,,,,997.3517235947377,997.3517235947377,
2019-01-25,BUY,107.39000000000001,95445.83040419112,,,,0.0
2019-01-28,SELL,105.23000000000002,95445.83040419112,,,,0.0
2019-01-28,CLOSE,,,,-1919.7596952514557,-1919.7596952514557,
2019-01-30,BUY,106.07,93604.34614632124,,,,0.0
2019-01-31,SELL,104.095,93604.34614632124,,,,0.0
2019-01-31,CLOSE,,,,-1742.892275280324,-1742.892275280324,
2019-02-04,BUY,105.57,91957.42325581903,,,,0.0
2019-02-06,SELL,105.735,91957.42325581903,,,,0.0
2019-02-06,CLOSE,,,,143.72430460557655,143.72430460557655,
2019-02-06,BUY,106.07,92102.64453973941,,,,0.0
2019-02-06,SELL,105.76999999999998,92102.64453973941,,,,0.0
2019-02-06,CLOSE,,,,-260.49583635261206,-260.49583635261206,
2019-02-11,BUY,106.075,92128.7608382264,,,,0.0
2019-02-11,SELL,105.60999999999999,92128.7608382264,,,,0.0
2019-02-11,CLOSE,,,,-403.86399990361144,-403.86399990361144,
2019-02-11,BUY,105.39,91441.12837057476,,,,0.0
2019-02-11,SELL,105.55990000000001,91441.12837057476,,,,0.0
2019-02-11,CLOSE,,,,147.41292067710887,147.41292067710887,
2019-02-12,BUY,106.35,91628.70908402154,,,,0.0
2019-02-14,SELL,106.48,91628.70908402154,,,,0.0
2019-02-14,CLOSE,,,,112.00500405193874,112.00500405193874,
2019-02-14,BUY,107.2,91713.54421320868,,,,0.0
2019-02-20,SELL,107.57,91713.54421320868,,,,0.0
2019-02-20,CLOSE,,,,316.54861342244703,316.54861342244703,
2019-02-21,BUY,108.88000000000001,92001.5379013867,,,,0.0
2019-02-27,SELL,111.08,92001.5379013867,,,,0.0
2019-02-27,CLOSE,,,,1858.9583337899494,1858.9583337899494,
2019-02-27,BUY,112.17,93771.06588973764,,,,0.0
2019-03-01,SELL,112.02,93771.06588973764,,,,0.0
2019-03-01,CLOSE,,,,-125.39591587288204,-125.39591587288204,
2019-03-01,BUY,112.34999999999998,93648.53658074897,,,,0.0
2019-03-04,SELL,111.77500000000002,93648.53658074897,,,,0.0
